d,t,l
2020-01-15,0,129
2020-01-15,1,103
2020-01-15,2,73
2020-01-15,3,44
2020-01-15,4,23
2020-01-15,5,16
2020-01-15,6,22
2020-01-15,7,40
2020-01-15,8,64
2020-01-15,9,91
2020-01-15,10,113
2020-01-15,11,128
2020-01-15,12,132
2020-01-15,13,124
2020-01-15,14,107
2020-01-15,15,89
2020-01-15,16,73
2020-01-15,17,66
2020-01-15,18,69
2020-01-15,19,80
2020-01-15,20,96
2020-01-15,21,114
2020-01-15,22,128
2020-01-15,23,134
2020-01-16,0,131
2020-01-16,1,117
2020-01-16,2,95
2020-01-16,3,70
2020-01-16,4,47
2020-01-16,5,34
2020-01-16,6,32
2020-01-16,7,40
2020-01-16,8,57
2020-01-16,9,79
2020-01-16,10,101
2020-01-16,11,118
2020-01-16,12,127
2020-01-16,13,126
2020-01-16,14,115
2020-01-16,15,99
2020-01-16,16,81
2020-01-16,17,68
2020-01-16,18,63
2020-01-16,19,67
2020-01-16,20,78
2020-01-16,21,92
2020-01-16,22,107
2020-01-16,23,119
2020-01-17,0,124
2020-01-17,1,120
2020-01-17,2,108
2020-01-17,3,90
2020-01-17,4,70
2020-01-17,5,54
2020-01-17,6,46
2020-01-17,7,47
2020-01-17,8,57
2020-01-17,9,73
2020-01-17,10,92
2020-01-17,11,109
2020-01-17,12,122
2020-01-17,13,126
2020-01-17,14,121
2020-01-17,15,109
2020-01-17,16,92
2020-01-17,17,75
2020-01-17,18,63
2020-01-17,19,58
2020-01-17,20,62
2020-01-17,21,72
2020-01-17,22,86
2020-01-17,23,100
2020-01-18,0,111
2020-01-18,1,116
2020-01-18,2,113
2020-01-18,3,104
2020-01-18,4,89
2020-01-18,5,73
2020-01-18,6,61
2020-01-18,7,57
2020-01-18,8,60
2020-01-18,9,71
2020-01-18,10,86
2020-01-18,11,103
2020-01-18,12,117
2020-01-18,13,126
2020-01-18,14,127
2020-01-18,15,119
2020-01-18,16,104
2020-01-18,17,86
2020-01-18,18,68
2020-01-18,19,55
2020-01-18,20,50
2020-01-18,21,53
2020-01-18,22,63
2020-01-18,23,78
2020-01-19,0,92
2020-01-19,1,104
2020-01-19,2,111
2020-01-19,3,111
2020-01-19,4,104
2020-01-19,5,92
2020-01-19,6,78
2020-01-19,7,68
2020-01-19,8,65
2020-01-19,9,70
2020-01-19,10,81
2020-01-19,11,96
2020-01-19,12,112
2020-01-19,13,125
2020-01-19,14,132
2020-01-19,15,131
2020-01-19,16,120
2020-01-19,17,102
2020-01-19,18,80
2020-01-19,19,59
2020-01-19,20,44
2020-01-19,21,38
2020-01-19,22,42
2020-01-19,23,53
2020-01-20,0,69
2020-01-20,1,86
2020-01-20,2,101
2020-01-20,3,111
2020-01-20,4,113
2020-01-20,5,108
2020-01-20,6,96
2020-01-20,7,83
2020-01-20,8,74
2020-01-20,9,71
2020-01-20,10,75
2020-01-20,11,87
2020-01-20,12,103
2020-01-20,13,120
2020-01-20,14,133
2020-01-20,15,140
2020-01-20,16,136
2020-01-20,17,123
2020-01-20,18,101
2020-01-20,19,74
2020-01-20,20,49
2020-01-20,21,32
2020-01-20,22,24
2020-01-20,23,28
2020-01-21,0,42
2020-01-21,1,61
2020-01-21,2,83
2020-01-21,3,102
2020-01-21,4,116
2020-01-21,5,120
2020-01-21,6,114
2020-01-21,7,102
2020-01-21,8,87
2020-01-21,9,76
2020-01-21,10,72
2020-01-21,11,77
2020-01-21,12,91
2020-01-21,13,109
2020-01-21,14,127
2020-01-21,15,142
2020-01-21,16,148
2020-01-21,17,144
2020-01-21,18,126
2020-01-21,19,99
2020-01-21,20,67
2020-01-21,21,38
2020-01-21,22,17
2020-01-21,23,9
2020-01-22,0,15
2020-01-22,1,32
2020-01-22,2,57
2020-01-22,3,84
2020-01-22,4,107
2020-01-22,5,123
2020-01-22,6,128
2020-01-22,7,121
2020-01-22,8,106
2020-01-22,9,88
2020-01-22,10,75
2020-01-22,11,70
2020-01-22,12,77
2020-01-22,13,92
2020-01-22,14,113
2020-01-22,15,134
2020-01-22,16,151
2020-01-22,17,158
2020-01-22,18,150
2020-01-22,19,129
2020-01-22,20,96
2020-01-22,21,59
2020-01-22,22,26
2020-01-22,23,3
2020-01-23,0,-4
2020-01-23,1,4
2020-01-23,2,26
2020-01-23,3,56
2020-01-23,4,88
2020-01-23,5,115
2020-01-23,6,132
2020-01-23,7,136
2020-01-23,8,126
2020-01-23,9,107
2020-01-23,10,87
2020-01-23,11,71
2020-01-23,12,67
2020-01-23,13,75
2020-01-23,14,93
2020-01-23,15,117
2020-01-23,16,142
2020-01-23,17,160
2020-01-23,18,165
2020-01-23,19,155
2020-01-23,20,129
2020-01-23,21,91
2020-01-23,22,50
2020-01-23,23,14
2020-01-24,0,-9
2020-01-24,1,-14
2020-01-24,2,-2
2020-01-24,3,25
2020-01-24,4,60
2020-01-24,5,95
2020-01-24,6,125
2020-01-24,7,141
2020-01-24,8,142
2020-01-24,9,128
2020-01-24,10,106
2020-01-24,11,82
2020-01-24,12,66
2020-01-24,13,63
2020-01-24,14,73
2020-01-24,15,95
2020-01-24,16,122
2020-01-24,17,148
2020-01-24,18,166
2020-01-24,19,170
2020-01-24,20,156
2020-01-24,21,126
2020-01-24,22,84
2020-01-24,23,40
2020-01-25,0,4
2020-01-25,1,-17
2020-01-25,2,-18
2020-01-25,3,-2
2020-01-25,4,29
2020-01-25,5,67
2020-01-25,6,105
2020-01-25,7,133
2020-01-25,8,147
2020-01-25,9,144
2020-01-25,10,126
2020-01-25,11,101
2020-01-25,12,76
2020-01-25,13,61
2020-01-25,14,60
2020-01-25,15,73
2020-01-25,16,97
2020-01-25,17,126
2020-01-25,18,153
2020-01-25,19,170
2020-01-25,20,171
2020-01-25,21,153
2020-01-25,22,119
2020-01-25,23,75
2020-01-26,0,31
2020-01-26,1,-2
2020-01-26,2,-19
2020-01-26,3,-16
2020-01-26,4,5
2020-01-26,5,39
2020-01-26,6,78
2020-01-26,7,114
2020-01-26,8,140
2020-01-26,9,149
2020-01-26,10,142
2020-01-26,11,121
2020-01-26,12,94
2020-01-26,13,70
2020-01-26,14,57
2020-01-26,15,59
2020-01-26,16,75
2020-01-26,17,101
2020-01-26,18,130
2020-01-26,19,155
2020-01-26,20,169
2020-01-26,21,166
2020-01-26,22,146
2020-01-26,23,110
2020-01-27,0,67
2020-01-27,1,26
2020-01-27,2,-3
2020-01-27,3,-15
2020-01-27,4,-7
2020-01-27,5,17
2020-01-27,6,52
2020-01-27,7,89
2020-01-27,8,122
2020-01-27,9,142
2020-01-27,10,147
2020-01-27,11,135
2020-01-27,12,112
2020-01-27,13,86
2020-01-27,14,65
2020-01-27,15,55
2020-01-27,16,60
2020-01-27,17,78
2020-01-27,18,104
2020-01-27,19,131
2020-01-27,20,153
2020-01-27,21,163
2020-01-27,22,157
2020-01-27,23,135
2020-01-28,0,99
2020-01-28,1,59
2020-01-28,2,24
2020-01-28,3,2
2020-01-28,4,-4
2020-01-28,5,8
2020-01-28,6,34
2020-01-28,7,66
2020-01-28,8,100
2020-01-28,9,127
2020-01-28,10,141
2020-01-28,11,140
2020-01-28,12,125
2020-01-28,13,102
2020-01-28,14,77
2020-01-28,15,60
2020-01-28,16,55
2020-01-28,17,63
2020-01-28,18,82
2020-01-28,19,106
2020-01-28,20,130
2020-01-28,21,148
2020-01-28,22,154
2020-01-28,23,145
2020-01-29,0,122
2020-01-29,1,89
2020-01-29,2,55
2020-01-29,3,27
2020-01-29,4,12
2020-01-29,5,13
2020-01-29,6,27
2020-01-29,7,52
2020-01-29,8,81
2020-01-29,9,109
2020-01-29,10,129
2020-01-29,11,137
2020-01-29,12,131
2020-01-29,13,114
2020-01-29,14,91
2020-01-29,15,71
2020-01-29,16,58
2020-01-29,17,56
2020-01-29,18,66
2020-01-29,19,84
2020-01-29,20,106
2020-01-29,21,126
2020-01-29,22,139
2020-01-29,23,142
2020-01-30,0,131
2020-01-30,1,110
2020-01-30,2,82
2020-01-30,3,54
2020-01-30,4,34
2020-01-30,5,26
2020-01-30,6,31
2020-01-30,7,47
2020-01-30,8,70
2020-01-30,9,95
2020-01-30,10,116
2020-01-30,11,129
2020-01-30,12,131
2020-01-30,13,121
2020-01-30,14,103
2020-01-30,15,82
2020-01-30,16,65
2020-01-30,17,56
2020-01-30,18,57
2020-01-30,19,67
2020-01-30,20,84
2020-01-30,21,103
2020-01-30,22,119
2020-01-30,23,129
2020-01-31,0,129
2020-01-31,1,119
2020-01-31,2,100
2020-01-31,3,78
2020-01-31,4,58
2020-01-31,5,45
2020-01-31,6,42
2020-01-31,7,51
2020-01-31,8,66
2020-01-31,9,86
2020-01-31,10,106
2020-01-31,11,121
2020-01-31,12,127
2020-01-31,13,125
2020-01-31,14,112
2020-01-31,15,94
2020-01-31,16,75
2020-01-31,17,60
2020-01-31,18,53
2020-01-31,19,56
2020-01-31,20,66
2020-01-31,21,81
2020-01-31,22,97
2020-01-31,23,111
2020-02-01,0,119
2020-02-01,1,118
2020-02-01,2,110
2020-02-01,3,95
2020-02-01,4,78
2020-02-01,5,64
2020-02-01,6,56
2020-02-01,7,58
2020-02-01,8,67
2020-02-01,9,82
2020-02-01,10,99
2020-02-01,11,114
2020-02-01,12,124
2020-02-01,13,127
2020-02-01,14,120
2020-02-01,15,106
2020-02-01,16,87
2020-02-01,17,69
2020-02-01,18,55
2020-02-01,19,49
2020-02-01,20,51
2020-02-01,21,61
2020-02-01,22,75
2020-02-01,23,90
2020-02-02,0,103
2020-02-02,1,110
2020-02-02,2,111
2020-02-02,3,105
2020-02-02,4,94
2020-02-02,5,81
2020-02-02,6,71
2020-02-02,7,67
2020-02-02,8,70
2020-02-02,9,80
2020-02-02,10,94
2020-02-02,11,109
2020-02-02,12,121
2020-02-02,13,128
2020-02-02,14,128
2020-02-02,15,119
2020-02-02,16,103
2020-02-02,17,83
2020-02-02,18,63
2020-02-02,19,49
2020-02-02,20,42
2020-02-02,21,44
2020-02-02,22,53
2020-02-02,23,67
2020-02-03,0,82
2020-02-03,1,96
2020-02-03,2,106
2020-02-03,3,109
2020-02-03,4,106
2020-02-03,5,97
2020-02-03,6,86
2020-02-03,7,78
2020-02-03,8,75
2020-02-03,9,78
2020-02-03,10,88
2020-02-03,11,101
2020-02-03,12,116
2020-02-03,13,127
2020-02-03,14,133
2020-02-03,15,132
2020-02-03,16,121
2020-02-03,17,103
2020-02-03,18,80
2020-02-03,19,58
2020-02-03,20,40
2020-02-03,21,32
2020-02-03,22,33
2020-02-03,23,42
2020-02-04,0,58
2020-02-04,1,76
2020-02-04,2,93
2020-02-04,3,106
2020-02-04,4,113
2020-02-04,5,111
2020-02-04,6,103
2020-02-04,7,92
2020-02-04,8,82
2020-02-04,9,78
2020-02-04,10,81
2020-02-04,11,91
2020-02-04,12,105
2020-02-04,13,121
2020-02-04,14,133
2020-02-04,15,140
2020-02-04,16,138
2020-02-04,17,126
2020-02-04,18,105
2020-02-04,19,78
2020-02-04,20,51
2020-02-04,21,30
2020-02-04,22,19
2020-02-04,23,20
2020-02-05,0,31
2020-02-05,1,50
2020-02-05,2,73
2020-02-05,3,95
2020-02-05,4,112
2020-02-05,5,120
2020-02-05,6,118
2020-02-05,7,109
2020-02-05,8,95
2020-02-05,9,83
2020-02-05,10,77
2020-02-05,11,79
2020-02-05,12,90
2020-02-05,13,107
2020-02-05,14,125
2020-02-05,15,141
2020-02-05,16,149
2020-02-05,17,147
2020-02-05,18,132
2020-02-05,19,106
2020-02-05,20,74
2020-02-05,21,42
2020-02-05,22,18
2020-02-05,23,6
2020-02-06,0,8
2020-02-06,1,22
2020-02-06,2,46
2020-02-06,3,74
2020-02-06,4,101
2020-02-06,5,121
2020-02-06,6,130
2020-02-06,7,126
2020-02-06,8,113
2020-02-06,9,95
2020-02-06,10,79
2020-02-06,11,72
2020-02-06,12,74
2020-02-06,13,87
2020-02-06,14,107
2020-02-06,15,130
2020-02-06,16,148
2020-02-06,17,158
2020-02-06,18,155
2020-02-06,19,137
2020-02-06,20,106
2020-02-06,21,68
2020-02-06,22,32
2020-02-06,23,5
2020-02-07,0,-7
2020-02-07,1,-2
2020-02-07,2,18
2020-02-07,3,47
2020-02-07,4,80
2020-02-07,5,111
2020-02-07,6,132
2020-02-07,7,139
2020-02-07,8,132
2020-02-07,9,113
2020-02-07,10,91
2020-02-07,11,73
2020-02-07,12,64
2020-02-07,13,69
2020-02-07,14,85
2020-02-07,15,109
2020-02-07,16,135
2020-02-07,17,156
2020-02-07,18,167
2020-02-07,19,161
2020-02-07,20,139
2020-02-07,21,103
2020-02-07,22,61
2020-02-07,23,22
2020-02-08,0,-5
2020-02-08,1,-15
2020-02-08,2,-6
2020-02-08,3,18
2020-02-08,4,53
2020-02-08,5,90
2020-02-08,6,122
2020-02-08,7,141
2020-02-08,8,145
2020-02-08,9,133
2020-02-08,10,110
2020-02-08,11,84
2020-02-08,12,64
2020-02-08,13,57
2020-02-08,14,64
2020-02-08,15,84
2020-02-08,16,111
2020-02-08,17,140
2020-02-08,18,163
2020-02-08,19,172
2020-02-08,20,164
2020-02-08,21,137
2020-02-08,22,97
2020-02-08,23,52
2020-02-09,0,13
2020-02-09,1,-12
2020-02-09,2,-17
2020-02-09,3,-4
2020-02-09,4,25
2020-02-09,5,63
2020-02-09,6,101
2020-02-09,7,132
2020-02-09,8,148
2020-02-09,9,147
2020-02-09,10,130
2020-02-09,11,103
2020-02-09,12,75
2020-02-09,13,56
2020-02-09,14,51
2020-02-09,15,62
2020-02-09,16,85
2020-02-09,17,115
2020-02-09,18,145
2020-02-09,19,166
2020-02-09,20,173
2020-02-09,21,161
2020-02-09,22,131
2020-02-09,23,89
2020-02-10,0,45
2020-02-10,1,8
2020-02-10,2,-12
2020-02-10,3,-13
2020-02-10,4,6
2020-02-10,5,37
2020-02-10,6,76
2020-02-10,7,113
2020-02-10,8,139
2020-02-10,9,150
2020-02-10,10,144
2020-02-10,11,122
2020-02-10,12,93
2020-02-10,13,66
2020-02-10,14,49
2020-02-10,15,48
2020-02-10,16,62
2020-02-10,17,88
2020-02-10,18,118
2020-02-10,19,147
2020-02-10,20,166
2020-02-10,21,169
2020-02-10,22,153
2020-02-10,23,121
2020-02-11,0,80
2020-02-11,1,39
2020-02-11,2,8
2020-02-11,3,-6
2020-02-11,4,-1
2020-02-11,5,21
2020-02-11,6,53
2020-02-11,7,90
2020-02-11,8,122
2020-02-11,9,143
2020-02-11,10,147
2020-02-11,11,135
2020-02-11,12,111
2020-02-11,13,82
2020-02-11,14,58
2020-02-11,15,46
2020-02-11,16,48
2020-02-11,17,65
2020-02-11,18,91
2020-02-11,19,121
2020-02-11,20,146
2020-02-11,21,161
2020-02-11,22,159
2020-02-11,23,141
2020-02-12,0,110
2020-02-12,1,72
2020-02-12,2,37
2020-02-12,3,14
2020-02-12,4,7
2020-02-12,5,17
2020-02-12,6,40
2020-02-12,7,71
2020-02-12,8,103
2020-02-12,9,128
2020-02-12,10,142
2020-02-12,11,140
2020-02-12,12,124
2020-02-12,13,98
2020-02-12,14,72
2020-02-12,15,52
2020-02-12,16,45
2020-02-12,17,51
2020-02-12,18,69
2020-02-12,19,94
2020-02-12,20,120
2020-02-12,21,141
2020-02-12,22,151
2020-02-12,23,147
2020-02-13,0,128
2020-02-13,1,99
2020-02-13,2,67
2020-02-13,3,40
2020-02-13,4,25
2020-02-13,5,25
2020-02-13,6,38
2020-02-13,7,60
2020-02-13,8,88
2020-02-13,9,113
2020-02-13,10,131
2020-02-13,11,137
2020-02-13,12,130
2020-02-13,13,111
2020-02-13,14,87
2020-02-13,15,64
2020-02-13,16,49
2020-02-13,17,46
2020-02-13,18,54
2020-02-13,19,72
2020-02-13,20,95
2020-02-13,21,117
2020-02-13,22,133
2020-02-13,23,139
2020-02-14,0,132
2020-02-14,1,115
2020-02-14,2,91
2020-02-14,3,66
2020-02-14,4,47
2020-02-14,5,40
2020-02-14,6,44
2020-02-14,7,59
2020-02-14,8,80
2020-02-14,9,102
2020-02-14,10,120
2020-02-14,11,131
2020-02-14,12,130
2020-02-14,13,119
2020-02-14,14,100
2020-02-14,15,77
2020-02-14,16,58
2020-02-14,17,47
2020-02-14,18,47
2020-02-14,19,57
2020-02-14,20,73
2020-02-14,21,93
2020-02-14,22,110
2020-02-14,23,122
2020-02-15,0,126
2020-02-15,1,120
2020-02-15,2,105
2020-02-15,3,86
2020-02-15,4,69
2020-02-15,5,58
2020-02-15,6,56
2020-02-15,7,63
2020-02-15,8,78
2020-02-15,9,95
2020-02-15,10,112
2020-02-15,11,124
2020-02-15,12,129
2020-02-15,13,124
2020-02-15,14,110
2020-02-15,15,91
2020-02-15,16,70
2020-02-15,17,54
2020-02-15,18,46
2020-02-15,19,47
2020-02-15,20,56
2020-02-15,21,71
2020-02-15,22,87
2020-02-15,23,102
2020-02-16,0,112
2020-02-16,1,115
2020-02-16,2,110
2020-02-16,3,100
2020-02-16,4,86
2020-02-16,5,75
2020-02-16,6,69
2020-02-16,7,70
2020-02-16,8,79
2020-02-16,9,92
2020-02-16,10,107
2020-02-16,11,119
2020-02-16,12,127
2020-02-16,13,128
2020-02-16,14,120
2020-02-16,15,105
2020-02-16,16,86
2020-02-16,17,66
2020-02-16,18,51
2020-02-16,19,43
2020-02-16,20,44
2020-02-16,21,52
2020-02-16,22,65
2020-02-16,23,80
2020-02-17,0,94
2020-02-17,1,104
2020-02-17,2,109
2020-02-17,3,107
2020-02-17,4,100
2020-02-17,5,90
2020-02-17,6,82
2020-02-17,7,78
2020-02-17,8,80
2020-02-17,9,89
2020-02-17,10,101
2020-02-17,11,114
2020-02-17,12,124
2020-02-17,13,130
2020-02-17,14,129
2020-02-17,15,120
2020-02-17,16,104
2020-02-17,17,84
2020-02-17,18,63
2020-02-17,19,47
2020-02-17,20,38
2020-02-17,21,37
2020-02-17,22,44
2020-02-17,23,57
2020-02-18,0,73
2020-02-18,1,88
2020-02-18,2,101
2020-02-18,3,108
2020-02-18,4,109
2020-02-18,5,104
2020-02-18,6,95
2020-02-18,7,87
2020-02-18,8,83
2020-02-18,9,85
2020-02-18,10,93
2020-02-18,11,104
2020-02-18,12,117
2020-02-18,13,128
2020-02-18,14,134
2020-02-18,15,133
2020-02-18,16,124
2020-02-18,17,107
2020-02-18,18,84
2020-02-18,19,60
2020-02-18,20,41
2020-02-18,21,29
2020-02-18,22,27
2020-02-18,23,34
2020-02-19,0,49
2020-02-19,1,67
2020-02-19,2,87
2020-02-19,3,103
2020-02-19,4,113
2020-02-19,5,115
2020-02-19,6,110
2020-02-19,7,100
2020-02-19,8,90
2020-02-19,9,84
2020-02-19,10,84
2020-02-19,11,91
2020-02-19,12,104
2020-02-19,13,118
2020-02-19,14,132
2020-02-19,15,141
2020-02-19,16,141
2020-02-19,17,131
2020-02-19,18,111
2020-02-19,19,85
2020-02-19,20,56
2020-02-19,21,32
2020-02-19,22,18
2020-02-19,23,15
2020-02-20,0,24
2020-02-20,1,42
2020-02-20,2,66
2020-02-20,3,90
2020-02-20,4,110
2020-02-20,5,122
2020-02-20,6,124
2020-02-20,7,116
2020-02-20,8,102
2020-02-20,9,88
2020-02-20,10,79
2020-02-20,11,78
2020-02-20,12,86
2020-02-20,13,101
2020-02-20,14,120
2020-02-20,15,137
2020-02-20,16,149
2020-02-20,17,151
2020-02-20,18,139
2020-02-20,19,116
2020-02-20,20,84
2020-02-20,21,50
2020-02-20,22,22
2020-02-20,23,6
2020-02-21,0,4
2020-02-21,1,16
2020-02-21,2,40
2020-02-21,3,69
2020-02-21,4,98
2020-02-21,5,121
2020-02-21,6,133
2020-02-21,7,132
2020-02-21,8,120
2020-02-21,9,100
2020-02-21,10,82
2020-02-21,11,70
2020-02-21,12,69
2020-02-21,13,80
2020-02-21,14,99
2020-02-21,15,122
2020-02-21,16,144
2020-02-21,17,159
2020-02-21,18,160
2020-02-21,19,146
2020-02-21,20,118
2020-02-21,21,80
2020-02-21,22,42
2020-02-21,23,11
2020-02-22,0,-5
2020-02-22,1,-4
2020-02-22,2,13
2020-02-22,3,42
2020-02-22,4,77
2020-02-22,5,109
2020-02-22,6,133
2020-02-22,7,143
2020-02-22,8,137
2020-02-22,9,119
2020-02-22,10,94
2020-02-22,11,72
2020-02-22,12,59
2020-02-22,13,60
2020-02-22,14,74
2020-02-22,15,98
2020-02-22,16,126
2020-02-22,17,152
2020-02-22,18,167
