d,t,l
2020-01-13,18,118
2020-01-13,19,145
2020-01-13,20,164
2020-01-13,21,168
2020-01-13,22,155
2020-01-13,23,126
2020-01-14,0,89
2020-01-14,1,51
2020-01-14,2,20
2020-01-14,3,4
2020-01-14,4,5
2020-01-14,5,24
2020-01-14,6,56
2020-01-14,7,93
2020-01-14,8,126
2020-01-14,9,148
2020-01-14,10,156
2020-01-14,11,147
2020-01-14,12,127
2020-01-14,13,101
2020-01-14,14,77
2020-01-14,15,62
2020-01-14,16,60
2020-01-14,17,72
2020-01-14,18,95
2020-01-14,19,121
2020-01-14,20,145
2020-01-14,21,158
2020-01-14,22,157
2020-01-14,23,141
2020-01-15,0,113
2020-01-15,1,78
2020-01-15,2,46
2020-01-15,3,22
2020-01-15,4,13
2020-01-15,5,21
2020-01-15,6,43
2020-01-15,7,74
2020-01-15,8,107
2020-01-15,9,135
2020-01-15,10,150
2020-01-15,11,151
2020-01-15,12,139
2020-01-15,13,117
2020-01-15,14,92
2020-01-15,15,71
2020-01-15,16,60
2020-01-15,17,61
2020-01-15,18,75
2020-01-15,19,96
2020-01-15,20,120
2020-01-15,21,139
2020-01-15,22,148
2020-01-15,23,145
2020-01-16,0,128
2020-01-16,1,102
2020-01-16,2,73
2020-01-16,3,47
2020-01-16,4,30
2020-01-16,5,28
2020-01-16,6,39
2020-01-16,7,61
2020-01-16,8,90
2020-01-16,9,118
2020-01-16,10,139
2020-01-16,11,148
2020-01-16,12,145
2020-01-16,13,130
2020-01-16,14,109
2020-01-16,15,86
2020-01-16,16,68
2020-01-16,17,60
2020-01-16,18,62
2020-01-16,19,75
2020-01-16,20,94
2020-01-16,21,114
2020-01-16,22,129
2020-01-16,23,136
2020-01-17,0,132
2020-01-17,1,117
2020-01-17,2,96
2020-01-17,3,73
2020-01-17,4,54
2020-01-17,5,43
2020-01-17,6,44
2020-01-17,7,56
2020-01-17,8,77
2020-01-17,9,101
2020-01-17,10,124
2020-01-17,11,140
2020-01-17,12,145
2020-01-17,13,140
2020-01-17,14,125
2020-01-17,15,104
2020-01-17,16,83
2020-01-17,17,67
2020-01-17,18,59
2020-01-17,19,60
2020-01-17,20,71
2020-01-17,21,86
2020-01-17,22,103
2020-01-17,23,117
2020-01-18,0,124
2020-01-18,1,122
2020-01-18,2,111
2020-01-18,3,96
2020-01-18,4,78
2020-01-18,5,64
2020-01-18,6,57
2020-01-18,7,59
2020-01-18,8,70
2020-01-18,9,87
2020-01-18,10,108
2020-01-18,11,126
2020-01-18,12,139
2020-01-18,13,142
2020-01-18,14,136
2020-01-18,15,122
2020-01-18,16,103
2020-01-18,17,82
2020-01-18,18,66
2020-01-18,19,56
2020-01-18,20,55
2020-01-18,21,62
2020-01-18,22,75
2020-01-18,23,91
2020-01-19,0,105
2020-01-19,1,114
2020-01-19,2,116
2020-01-19,3,111
2020-01-19,4,100
2020-01-19,5,88
2020-01-19,6,77
2020-01-19,7,70
2020-01-19,8,71
2020-01-19,9,79
2020-01-19,10,94
2020-01-19,11,111
2020-01-19,12,127
2020-01-19,13,139
2020-01-19,14,142
2020-01-19,15,136
2020-01-19,16,122
2020-01-19,17,103
2020-01-19,18,81
2020-01-19,19,62
2020-01-19,20,50
2020-01-19,21,46
2020-01-19,22,50
2020-01-19,23,63
2020-01-20,0,79
2020-01-20,1,96
2020-01-20,2,109
2020-01-20,3,116
2020-01-20,4,116
2020-01-20,5,109
2020-01-20,6,98
2020-01-20,7,87
2020-01-20,8,80
2020-01-20,9,78
2020-01-20,10,84
2020-01-20,11,96
2020-01-20,12,112
2020-01-20,13,128
2020-01-20,14,140
2020-01-20,15,145
2020-01-20,16,139
2020-01-20,17,125
2020-01-20,18,103
2020-01-20,19,78
2020-01-20,20,56
2020-01-20,21,40
2020-01-20,22,33
2020-01-20,23,37
2020-01-21,0,51
2020-01-21,1,71
2020-01-21,2,92
2020-01-21,3,110
2020-01-21,4,122
2020-01-21,5,124
2020-01-21,6,119
2020-01-21,7,107
2020-01-21,8,94
2020-01-21,9,84
2020-01-21,10,80
2020-01-21,11,84
2020-01-21,12,96
2020-01-21,13,114
2020-01-21,14,131
2020-01-21,15,145
2020-01-21,16,150
2020-01-21,17,144
2020-01-21,18,127
2020-01-21,19,101
2020-01-21,20,72
2020-01-21,21,45
2020-01-21,22,26
2020-01-21,23,19
2020-01-22,0,25
2020-01-22,1,43
2020-01-22,2,68
2020-01-22,3,95
2020-01-22,4,117
2020-01-22,5,131
2020-01-22,6,134
2020-01-22,7,127
2020-01-22,8,112
2020-01-22,9,96
2020-01-22,10,83
2020-01-22,11,78
2020-01-22,12,82
2020-01-22,13,97
2020-01-22,14,117
2020-01-22,15,137
2020-01-22,16,152
2020-01-22,17,157
2020-01-22,18,148
2020-01-22,19,126
2020-01-22,20,95
2020-01-22,21,62
2020-01-22,22,32
2020-01-22,23,12
2020-01-23,0,7
2020-01-23,1,18
2020-01-23,2,41
2020-01-23,3,72
2020-01-23,4,103
2020-01-23,5,128
2020-01-23,6,142
2020-01-23,7,142
2020-01-23,8,130
2020-01-23,9,111
2020-01-23,10,92
2020-01-23,11,77
2020-01-23,12,73
2020-01-23,13,81
2020-01-23,14,99
2020-01-23,15,123
2020-01-23,16,146
2020-01-23,17,161
2020-01-23,18,163
2020-01-23,19,149
2020-01-23,20,122
2020-01-23,21,86
2020-01-23,22,48
2020-01-23,23,17
2020-01-24,0,-1
2020-01-24,1,-1
2020-01-24,2,16
2020-01-24,3,46
2020-01-24,4,82
2020-01-24,5,116
2020-01-24,6,140
2020-01-24,7,151
2020-01-24,8,146
2020-01-24,9,129
2020-01-24,10,105
2020-01-24,11,83
2020-01-24,12,69
2020-01-24,13,68
2020-01-24,14,81
2020-01-24,15,104
2020-01-24,16,132
2020-01-24,17,156
2020-01-24,18,169
2020-01-24,19,166
2020-01-24,20,147
2020-01-24,21,113
2020-01-24,22,72
2020-01-24,23,33
2020-01-25,0,4
2020-01-25,1,-9
2020-01-25,2,-2
2020-01-25,3,22
2020-01-25,4,58
2020-01-25,5,97
2020-01-25,6,130
2020-01-25,7,151
2020-01-25,8,156
2020-01-25,9,144
2020-01-25,10,121
2020-01-25,11,95
2020-01-25,12,72
2020-01-25,13,62
2020-01-25,14,66
2020-01-25,15,84
2020-01-25,16,112
2020-01-25,17,142
2020-01-25,18,165
2020-01-25,19,174
2020-01-25,20,165
2020-01-25,21,139
2020-01-25,22,100
2020-01-25,23,57
2020-01-26,0,19
2020-01-26,1,-5
2020-01-26,2,-11
2020-01-26,3,4
2020-01-26,4,35
2020-01-26,5,75
2020-01-26,6,114
2020-01-26,7,144
2020-01-26,8,158
2020-01-26,9,155
2020-01-26,10,137
2020-01-26,11,109
2020-01-26,12,82
2020-01-26,13,62
2020-01-26,14,56
2020-01-26,15,66
2020-01-26,16,90
2020-01-26,17,121
2020-01-26,18,151
2020-01-26,19,170
2020-01-26,20,174
2020-01-26,21,159
2020-01-26,22,127
2020-01-26,23,85
2020-01-27,0,43
2020-01-27,1,9
2020-01-27,2,-8
2020-01-27,3,-5
2020-01-27,4,17
2020-01-27,5,53
2020-01-27,6,94
2020-01-27,7,130
2020-01-27,8,154
2020-01-27,9,160
2020-01-27,10,149
2020-01-27,11,125
2020-01-27,12,95
2020-01-27,13,69
2020-01-27,14,53
2020-01-27,15,53
2020-01-27,16,70
2020-01-27,17,97
2020-01-27,18,129
2020-01-27,19,157
2020-01-27,20,171
2020-01-27,21,168
2020-01-27,22,147
2020-01-27,23,112
2020-01-28,0,71
2020-01-28,1,32
2020-01-28,2,5
2020-01-28,3,-3
2020-01-28,4,8
2020-01-28,5,36
2020-01-28,6,74
2020-01-28,7,112
2020-01-28,8,143
2020-01-28,9,158
2020-01-28,10,156
2020-01-28,11,139
2020-01-28,12,111
2020-01-28,13,81
2020-01-28,14,58
2020-01-28,15,49
2020-01-28,16,55
2020-01-28,17,75
2020-01-28,18,104
2020-01-28,19,135
2020-01-28,20,157
2020-01-28,21,166
2020-01-28,22,157
2020-01-28,23,133
2020-01-29,0,97
2020-01-29,1,59
2020-01-29,2,27
2020-01-29,3,9
2020-01-29,4,9
2020-01-29,5,26
2020-01-29,6,57
2020-01-29,7,94
2020-01-29,8,127
2020-01-29,9,150
2020-01-29,10,157
2020-01-29,11,148
2020-01-29,12,126
2020-01-29,13,98
2020-01-29,14,70
2020-01-29,15,52
2020-01-29,16,48
2020-01-29,17,58
2020-01-29,18,80
2020-01-29,19,109
2020-01-29,20,135
2020-01-29,21,153
2020-01-29,22,156
2020-01-29,23,144
2020-01-30,0,118
2020-01-30,1,85
2020-01-30,2,53
2020-01-30,3,29
2020-01-30,4,19
2020-01-30,5,26
2020-01-30,6,47
2020-01-30,7,77
2020-01-30,8,110
2020-01-30,9,137
2020-01-30,10,152
2020-01-30,11,152
2020-01-30,12,138
2020-01-30,13,114
2020-01-30,14,87
2020-01-30,15,63
2020-01-30,16,50
2020-01-30,17,49
2020-01-30,18,61
2020-01-30,19,83
2020-01-30,20,109
2020-01-30,21,130
2020-01-30,22,143
2020-01-30,23,143
2020-01-31,0,129
2020-01-31,1,106
2020-01-31,2,79
2020-01-31,3,54
2020-01-31,4,38
2020-01-31,5,35
2020-01-31,6,45
2020-01-31,7,67
2020-01-31,8,94
2020-01-31,9,121
2020-01-31,10,141
2020-01-31,11,149
2020-01-31,12,145
2020-01-31,13,129
2020-01-31,14,105
2020-01-31,15,80
2020-01-31,16,61
2020-01-31,17,50
2020-01-31,18,51
2020-01-31,19,63
2020-01-31,20,82
2020-01-31,21,103
2020-01-31,22,121
2020-01-31,23,130
2020-02-01,0,129
2020-02-01,1,117
2020-02-01,2,99
2020-02-01,3,78
2020-02-01,4,61
2020-02-01,5,51
2020-02-01,6,52
2020-02-01,7,63
2020-02-01,8,83
2020-02-01,9,106
2020-02-01,10,126
2020-02-01,11,141
2020-02-01,12,145
2020-02-01,13,138
2020-02-01,14,122
2020-02-01,15,100
2020-02-01,16,78
2020-02-01,17,61
2020-02-01,18,51
2020-02-01,19,51
2020-02-01,20,61
2020-02-01,21,76
2020-02-01,22,93
2020-02-01,23,108
2020-02-02,0,117
2020-02-02,1,117
2020-02-02,2,111
2020-02-02,3,98
2020-02-02,4,84
2020-02-02,5,72
2020-02-02,6,66
2020-02-02,7,68
2020-02-02,8,78
2020-02-02,9,93
2020-02-02,10,111
2020-02-02,11,127
2020-02-02,12,138
2020-02-02,13,140
2020-02-02,14,134
2020-02-02,15,119
2020-02-02,16,100
2020-02-02,17,79
2020-02-02,18,62
2020-02-02,19,51
2020-02-02,20,48
2020-02-02,21,54
2020-02-02,22,65
2020-02-02,23,81
2020-02-03,0,95
2020-02-03,1,106
2020-02-03,2,111
2020-02-03,3,110
2020-02-03,4,104
2020-02-03,5,94
2020-02-03,6,85
2020-02-03,7,80
2020-02-03,8,80
2020-02-03,9,86
2020-02-03,10,97
2020-02-03,11,112
2020-02-03,12,125
2020-02-03,13,135
2020-02-03,14,139
2020-02-03,15,133
2020-02-03,16,121
2020-02-03,17,102
2020-02-03,18,81
2020-02-03,19,61
2020-02-03,20,47
2020-02-03,21,40
2020-02-03,22,43
2020-02-03,23,53
2020-02-04,0,68
2020-02-04,1,86
2020-02-04,2,101
2020-02-04,3,112
2020-02-04,4,116
2020-02-04,5,113
2020-02-04,6,106
2020-02-04,7,96
2020-02-04,8,88
2020-02-04,9,85
2020-02-04,10,88
2020-02-04,11,96
2020-02-04,12,110
2020-02-04,13,124
2020-02-04,14,135
2020-02-04,15,141
2020-02-04,16,137
2020-02-04,17,125
2020-02-04,18,105
2020-02-04,19,81
2020-02-04,20,57
2020-02-04,21,39
2020-02-04,22,29
2020-02-04,23,30
2020-02-05,0,41
2020-02-05,1,60
2020-02-05,2,82
2020-02-05,3,103
2020-02-05,4,119
2020-02-05,5,126
2020-02-05,6,124
2020-02-05,7,115
2020-02-05,8,102
2020-02-05,9,91
2020-02-05,10,84
2020-02-05,11,84
2020-02-05,12,93
2020-02-05,13,108
2020-02-05,14,125
2020-02-05,15,139
2020-02-05,16,147
2020-02-05,17,144
2020-02-05,18,130
2020-02-05,19,106
2020-02-05,20,77
2020-02-05,21,49
2020-02-05,22,27
2020-02-05,23,16
2020-02-06,0,18
2020-02-06,1,33
2020-02-06,2,58
2020-02-06,3,86
2020-02-06,4,112
2020-02-06,5,130
2020-02-06,6,137
2020-02-06,7,133
2020-02-06,8,119
2020-02-06,9,102
2020-02-06,10,86
2020-02-06,11,77
2020-02-06,12,78
2020-02-06,13,89
2020-02-06,14,108
2020-02-06,15,130
2020-02-06,16,147
2020-02-06,17,155
2020-02-06,18,151
2020-02-06,19,132
2020-02-06,20,103
2020-02-06,21,69
2020-02-06,22,36
2020-02-06,23,13
2020-02-07,0,4
2020-02-07,1,10
2020-02-07,2,32
2020-02-07,3,63
2020-02-07,4,96
2020-02-07,5,125
2020-02-07,6,142
2020-02-07,7,146
2020-02-07,8,136
2020-02-07,9,117
2020-02-07,10,95
2020-02-07,11,77
2020-02-07,12,68
2020-02-07,13,72
2020-02-07,14,89
2020-02-07,15,113
2020-02-07,16,138
2020-02-07,17,157
2020-02-07,18,164
2020-02-07,19,155
2020-02-07,20,130
2020-02-07,21,95
2020-02-07,22,56
2020-02-07,23,22
2020-02-08,0,0
2020-02-08,1,-4
2020-02-08,2,10
2020-02-08,3,38
2020-02-08,4,75
2020-02-08,5,112
2020-02-08,6,140
2020-02-08,7,153
2020-02-08,8,150
2020-02-08,9,134
2020-02-08,10,108
2020-02-08,11,83
2020-02-08,12,65
2020-02-08,13,59
2020-02-08,14,69
2020-02-08,15,92
2020-02-08,16,121
2020-02-08,17,149
2020-02-08,18,167
2020-02-08,19,170
2020-02-08,20,154
2020-02-08,21,123
2020-02-08,22,82
2020-02-08,23,41
2020-02-09,0,9
2020-02-09,1,-8
2020-02-09,2,-5
2020-02-09,3,17
2020-02-09,4,53
2020-02-09,5,93
2020-02-09,6,129
2020-02-09,7,153
2020-02-09,8,159
2020-02-09,9,148
2020-02-09,10,124
2020-02-09,11,94
2020-02-09,12,68
2020-02-09,13,53
2020-02-09,14,53
2020-02-09,15,70
2020-02-09,16,99
2020-02-09,17,131
2020-02-09,18,159
2020-02-09,19,174
2020-02-09,20,170
2020-02-09,21,148
2020-02-09,22,111
2020-02-09,23,67
2020-02-10,0,27
2020-02-10,1,0
2020-02-10,2,-9
2020-02-10,3,3
2020-02-10,4,32
2020-02-10,5,72
2020-02-10,6,113
2020-02-10,7,145
2020-02-10,8,161
2020-02-10,9,159
2020-02-10,10,139
2020-02-10,11,109
2020-02-10,12,78
2020-02-10,13,54
2020-02-10,14,44
2020-02-10,15,52
2020-02-10,16,75
2020-02-10,17,108
2020-02-10,18,142
2020-02-10,19,166
2020-02-10,20,175
2020-02-10,21,164
2020-02-10,22,136
2020-02-10,23,95
2020-02-11,0,52
2020-02-11,1,17
2020-02-11,2,-3
2020-02-11,3,-2
2020-02-11,4,18
2020-02-11,5,53
2020-02-11,6,94
2020-02-11,7,132
2020-02-11,8,156
2020-02-11,9,163
2020-02-11,10,151
2020-02-11,11,125
2020-02-11,12,92
2020-02-11,13,62
2020-02-11,14,43
2020-02-11,15,40
2020-02-11,16,55
2020-02-11,17,83
2020-02-11,18,118
2020-02-11,19,149
2020-02-11,20,168
2020-02-11,21,170
2020-02-11,22,153
2020-02-11,23,120
2020-02-12,0,80
2020-02-12,1,41
2020-02-12,2,13
2020-02-12,3,3
2020-02-12,4,12
2020-02-12,5,39
2020-02-12,6,76
2020-02-12,7,115
2020-02-12,8,146
2020-02-12,9,161
2020-02-12,10,159
2020-02-12,11,139
2020-02-12,12,109
2020-02-12,13,76
2020-02-12,14,50
2020-02-12,15,37
2020-02-12,16,41
2020-02-12,17,61
2020-02-12,18,91
2020-02-12,19,124
2020-02-12,20,151
2020-02-12,21,164
2020-02-12,22,159
2020-02-12,23,138
2020-02-13,0,105
2020-02-13,1,68
2020-02-13,2,36
2020-02-13,3,17
2020-02-13,4,16
2020-02-13,5,33
2020-02-13,6,62
2020-02-13,7,98
2020-02-13,8,131
2020-02-13,9,153
2020-02-13,10,160
2020-02-13,11,149
2020-02-13,12,125
2020-02-13,13,94
2020-02-13,14,64
2020-02-13,15,43
2020-02-13,16,36
2020-02-13,17,45
2020-02-13,18,68
2020-02-13,19,97
2020-02-13,20,126
2020-02-13,21,146
2020-02-13,22,153
2020-02-13,23,144
2020-02-14,0,122
2020-02-14,1,92
2020-02-14,2,61
2020-02-14,3,39
2020-02-14,4,29
2020-02-14,5,35
2020-02-14,6,55
2020-02-14,7,84
2020-02-14,8,115
2020-02-14,9,140
2020-02-14,10,154
2020-02-14,11,153
2020-02-14,12,137
2020-02-14,13,111
2020-02-14,14,82
2020-02-14,15,57
2020-02-14,16,41
2020-02-14,17,39
2020-02-14,18,51
2020-02-14,19,72
2020-02-14,20,98
2020-02-14,21,121
2020-02-14,22,136
2020-02-14,23,139
2020-02-15,0,129
2020-02-15,1,109
2020-02-15,2,85
2020-02-15,3,62
2020-02-15,4,48
2020-02-15,5,45
2020-02-15,6,55
2020-02-15,7,75
2020-02-15,8,101
2020-02-15,9,125
2020-02-15,10,143
2020-02-15,11,150
2020-02-15,12,144
2020-02-15,13,126
2020-02-15,14,102
2020-02-15,15,76
2020-02-15,16,55
2020-02-15,17,44
2020-02-15,18,43
2020-02-15,19,54
2020-02-15,20,72
2020-02-15,21,93
2020-02-15,22,112
2020-02-15,23,123
2020-02-16,0,124
2020-02-16,1,116
2020-02-16,2,102
2020-02-16,3,85
2020-02-16,4,70
2020-02-16,5,62
2020-02-16,6,63
2020-02-16,7,73
2020-02-16,8,90
2020-02-16,9,110
2020-02-16,10,128
2020-02-16,11,140
2020-02-16,12,143
2020-02-16,13,135
2020-02-16,14,119
2020-02-16,15,98
2020-02-16,16,76
2020-02-16,17,58
2020-02-16,18,47
2020-02-16,19,46
2020-02-16,20,53
2020-02-16,21,67
2020-02-16,22,83
2020-02-16,23,98
2020-02-17,0,109
2020-02-17,1,113
2020-02-17,2,110
2020-02-17,3,102
2020-02-17,4,91
2020-02-17,5,82
2020-02-17,6,77
2020-02-17,7,78
2020-02-17,8,86
2020-02-17,9,98
2020-02-17,10,113
2020-02-17,11,126
2020-02-17,12,135
2020-02-17,13,137
2020-02-17,14,131
2020-02-17,15,117
2020-02-17,16,99
2020-02-17,17,79
2020-02-17,18,62
2020-02-17,19,50
2020-02-17,20,45
2020-02-17,21,48
2020-02-17,22,57
2020-02-17,23,71
2020-02-18,0,86
2020-02-18,1,99
2020-02-18,2,107
2020-02-18,3,110
2020-02-18,4,108
2020-02-18,5,102
2020-02-18,6,95
2020-02-18,7,90
2020-02-18,8,88
2020-02-18,9,91
2020-02-18,10,99
2020-02-18,11,110
2020-02-18,12,121
2020-02-18,13,130
2020-02-18,14,134
2020-02-18,15,131
2020-02-18,16,121
2020-02-18,17,104
2020-02-18,18,84
2020-02-18,19,64
2020-02-18,20,48
2020-02-18,21,38
2020-02-18,22,37
2020-02-18,23,45
2020-02-19,0,59
2020-02-19,1,77
2020-02-19,2,95
2020-02-19,3,109
2020-02-19,4,117
2020-02-19,5,119
2020-02-19,6,114
2020-02-19,7,106
2020-02-19,8,97
2020-02-19,9,90
2020-02-19,10,89
2020-02-19,11,94
2020-02-19,12,104
2020-02-19,13,117
2020-02-19,14,129
2020-02-19,15,137
2020-02-19,16,137
2020-02-19,17,128
2020-02-19,18,110
2020-02-19,19,87
2020-02-19,20,62
2020-02-19,21,41
2020-02-19,22,28
2020-02-19,23,25
2020-02-20,0,33
2020-02-20,1,51
2020-02-20,2,74
2020-02-20,3,98
2020-02-20,4,118
2020-02-20,5,129
2020-02-20,6,131
2020-02-20,7,123
2020-02-20,8,110
2020-02-20,9,96
2020-02-20,10,85
2020-02-20,11,81
2020-02-20,12,86
2020-02-20,13,99
2020-02-20,14,116
2020-02-20,15,133
2020-02-20,16,145
2020-02-20,17,146
2020-02-20,18,136
2020-02-20,19,114
2020-02-20,20,85
2020-02-20,21,55
2020-02-20,22,30
2020-02-20,23,15
2020-02-21,0,13
2020-02-21,1,26
2020-02-21,2,50
2020-02-21,3,80
2020-02-21,4,109
2020-02-21,5,131
2020-02-21,6,142
2020-02-21,7,140
2020-02-21,8,126
2020-02-21,9,107
2020-02-21,10,88
2020-02-21,11,74
2020-02-21,12,71
2020-02-21,13,79
2020-02-21,14,98
2020-02-21,15,121
2020-02-21,16,142
2020-02-21,17,155
2020-02-21,18,155
2020-02-21,19,141
2020-02-21,20,113
2020-02-21,21,78
2020-02-21,22,43
2020-02-21,23,16
2020-02-22,0,3
2020-02-22,1,7
2020-02-22,2,27
2020-02-22,3,58
2020-02-22,4,93
2020-02-22,5,125
2020-02-22,6,146
2020-02-22,7,152
2020-02-22,8,143
2020-02-22,9,122
2020-02-22,10,96
2020-02-22,11,74
2020-02-22,12,61
2020-02-22,13,61
2020-02-22,14,76
2020-02-22,15,101
2020-02-22,16,130
2020-02-22,17,154
2020-02-22,18,166
2020-02-22,19,161
2020-02-22,20,140
