d,t,l
2023-01-09,6,75
2023-01-09,7,107
2023-01-09,8,132
2023-01-09,9,143
2023-01-09,10,141
2023-01-09,11,128
2023-01-09,12,109
2023-01-09,13,90
2023-01-09,14,78
2023-01-09,15,77
2023-01-09,16,88
2023-01-09,17,108
2023-01-09,18,131
2023-01-09,19,151
2023-01-09,20,162
2023-01-09,21,159
2023-01-09,22,141
2023-01-09,23,111
2023-01-10,0,76
2023-01-10,1,41
2023-01-10,2,16
2023-01-10,3,4
2023-01-10,4,10
2023-01-10,5,30
2023-01-10,6,61
2023-01-10,7,94
2023-01-10,8,122
2023-01-10,9,140
2023-01-10,10,144
2023-01-10,11,136
2023-01-10,12,118
2023-01-10,13,98
2023-01-10,14,81
2023-01-10,15,74
2023-01-10,16,78
2023-01-10,17,93
2023-01-10,18,115
2023-01-10,19,137
2023-01-10,20,154
2023-01-10,21,159
2023-01-10,22,150
2023-01-10,23,127
2023-01-11,0,96
2023-01-11,1,61
2023-01-11,2,32
2023-01-11,3,14
2023-01-11,4,10
2023-01-11,5,23
2023-01-11,6,48
2023-01-11,7,79
2023-01-11,8,110
2023-01-11,9,132
2023-01-11,10,143
2023-01-11,11,141
2023-01-11,12,128
2023-01-11,13,108
2023-01-11,14,88
2023-01-11,15,74
2023-01-11,16,71
2023-01-11,17,79
2023-01-11,18,97
2023-01-11,19,119
2023-01-11,20,139
2023-01-11,21,152
2023-01-11,22,152
2023-01-11,23,138
2023-01-12,0,114
2023-01-12,1,83
2023-01-12,2,52
2023-01-12,3,29
2023-01-12,4,18
2023-01-12,5,22
2023-01-12,6,40
2023-01-12,7,67
2023-01-12,8,96
2023-01-12,9,122
2023-01-12,10,139
2023-01-12,11,143
2023-01-12,12,135
2023-01-12,13,119
2023-01-12,14,98
2023-01-12,15,80
2023-01-12,16,69
2023-01-12,17,69
2023-01-12,18,81
2023-01-12,19,99
2023-01-12,20,120
2023-01-12,21,137
2023-01-12,22,145
2023-01-12,23,142
2023-01-13,0,127
2023-01-13,1,103
2023-01-13,2,75
2023-01-13,3,50
2023-01-13,4,33
2023-01-13,5,28
2023-01-13,6,37
2023-01-13,7,57
2023-01-13,8,83
2023-01-13,9,110
2023-01-13,10,130
2023-01-13,11,141
2023-01-13,12,140
2023-01-13,13,129
2023-01-13,14,110
2023-01-13,15,90
2023-01-13,16,74
2023-01-13,17,65
2023-01-13,18,67
2023-01-13,19,79
2023-01-13,20,97
2023-01-13,21,115
2023-01-13,22,130
2023-01-13,23,136
2023-01-14,0,131
2023-01-14,1,117
2023-01-14,2,97
2023-01-14,3,74
2023-01-14,4,54
2023-01-14,5,42
2023-01-14,6,42
2023-01-14,7,53
2023-01-14,8,73
2023-01-14,9,97
2023-01-14,10,119
2023-01-14,11,135
2023-01-14,12,141
2023-01-14,13,137
2023-01-14,14,124
2023-01-14,15,105
2023-01-14,16,85
2023-01-14,17,69
2023-01-14,18,61
2023-01-14,19,63
2023-01-14,20,74
2023-01-14,21,89
2023-01-14,22,106
2023-01-14,23,119
2023-01-15,0,125
2023-01-15,1,123
2023-01-15,2,112
2023-01-15,3,96
2023-01-15,4,78
2023-01-15,5,63
2023-01-15,6,55
2023-01-15,7,57
2023-01-15,8,68
2023-01-15,9,86
2023-01-15,10,106
2023-01-15,11,125
2023-01-15,12,137
2023-01-15,13,141
2023-01-15,14,135
2023-01-15,15,121
2023-01-15,16,102
2023-01-15,17,81
2023-01-15,18,64
2023-01-15,19,55
2023-01-15,20,55
2023-01-15,21,63
2023-01-15,22,77
2023-01-15,23,93
2023-01-16,0,107
2023-01-16,1,116
2023-01-16,2,117
2023-01-16,3,112
2023-01-16,4,101
2023-01-16,5,87
2023-01-16,6,75
2023-01-16,7,69
2023-01-16,8,70
2023-01-16,9,79
2023-01-16,10,94
2023-01-16,11,112
2023-01-16,12,128
2023-01-16,13,140
2023-01-16,14,143
2023-01-16,15,137
2023-01-16,16,122
2023-01-16,17,101
2023-01-16,18,78
2023-01-16,19,59
2023-01-16,20,46
2023-01-16,21,43
2023-01-16,22,48
2023-01-16,23,61
2023-01-17,0,78
2023-01-17,1,96
2023-01-17,2,110
2023-01-17,3,117
2023-01-17,4,117
2023-01-17,5,110
2023-01-17,6,99
2023-01-17,7,88
2023-01-17,8,80
2023-01-17,9,79
2023-01-17,10,86
2023-01-17,11,99
2023-01-17,12,115
2023-01-17,13,132
2023-01-17,14,144
2023-01-17,15,148
2023-01-17,16,142
2023-01-17,17,125
2023-01-17,18,102
2023-01-17,19,75
2023-01-17,20,51
2023-01-17,21,34
2023-01-17,22,27
2023-01-17,23,31
2023-01-18,0,45
2023-01-18,1,66
2023-01-18,2,89
2023-01-18,3,109
2023-01-18,4,122
2023-01-18,5,126
2023-01-18,6,121
2023-01-18,7,110
2023-01-18,8,97
2023-01-18,9,87
2023-01-18,10,83
2023-01-18,11,88
2023-01-18,12,101
2023-01-18,13,118
2023-01-18,14,136
2023-01-18,15,150
2023-01-18,16,156
2023-01-18,17,149
2023-01-18,18,130
2023-01-18,19,102
2023-01-18,20,70
2023-01-18,21,40
2023-01-18,22,19
2023-01-18,23,10
2023-01-19,0,15
2023-01-19,1,32
2023-01-19,2,58
2023-01-19,3,87
2023-01-19,4,113
2023-01-19,5,130
2023-01-19,6,136
2023-01-19,7,130
2023-01-19,8,117
2023-01-19,9,101
2023-01-19,10,88
2023-01-19,11,82
2023-01-19,12,87
2023-01-19,13,101
2023-01-19,14,122
2023-01-19,15,143
2023-01-19,16,160
2023-01-19,17,166
2023-01-19,18,157
2023-01-19,19,134
2023-01-19,20,100
2023-01-19,21,62
2023-01-19,22,27
2023-01-19,23,3
2023-01-20,0,-6
2023-01-20,1,1
2023-01-20,2,24
2023-01-20,3,56
2023-01-20,4,92
2023-01-20,5,122
2023-01-20,6,140
2023-01-20,7,145
2023-01-20,8,136
2023-01-20,9,119
2023-01-20,10,99
2023-01-20,11,83
2023-01-20,12,77
2023-01-20,13,84
2023-01-20,14,102
2023-01-20,15,127
2023-01-20,16,153
2023-01-20,17,171
2023-01-20,18,176
2023-01-20,19,163
2023-01-20,20,135
2023-01-20,21,95
2023-01-20,22,51
2023-01-20,23,13
2023-01-21,0,-12
2023-01-21,1,-18
2023-01-21,2,-5
2023-01-21,3,24
2023-01-21,4,62
2023-01-21,5,101
2023-01-21,6,133
2023-01-21,7,150
2023-01-21,8,151
2023-01-21,9,137
2023-01-21,10,114
2023-01-21,11,91
2023-01-21,12,74
2023-01-21,13,70
2023-01-21,14,81
2023-01-21,15,104
2023-01-21,16,134
2023-01-21,17,163
2023-01-21,18,181
2023-01-21,19,183
2023-01-21,20,166
2023-01-21,21,132
2023-01-21,22,86
2023-01-21,23,39
2023-01-22,0,1
2023-01-22,1,-22
2023-01-22,2,-23
2023-01-22,3,-4
2023-01-22,4,31
2023-01-22,5,74
2023-01-22,6,115
2023-01-22,7,144
2023-01-22,8,157
2023-01-22,9,151
2023-01-22,10,131
2023-01-22,11,105
2023-01-22,12,79
2023-01-22,13,64
2023-01-22,14,64
2023-01-22,15,80
2023-01-22,16,108
2023-01-22,17,142
2023-01-22,18,172
2023-01-22,19,189
2023-01-22,20,186
2023-01-22,21,164
2023-01-22,22,124
2023-01-22,23,76
2023-01-23,0,28
2023-01-23,1,-8
2023-01-23,2,-25
2023-01-23,3,-20
2023-01-23,4,6
2023-01-23,5,46
2023-01-23,6,90
2023-01-23,7,129
2023-01-23,8,153
2023-01-23,9,159
2023-01-23,10,146
2023-01-23,11,121
2023-01-23,12,91
2023-01-23,13,67
2023-01-23,14,54
2023-01-23,15,59
2023-01-23,16,81
2023-01-23,17,113
2023-01-23,18,149
2023-01-23,19,177
2023-01-23,20,190
2023-01-23,21,183
2023-01-23,22,156
2023-01-23,23,113
2023-01-24,0,65
2023-01-24,1,20
2023-01-24,2,-10
2023-01-24,3,-20
2023-01-24,4,-7
2023-01-24,5,24
2023-01-24,6,65
2023-01-24,7,108
2023-01-24,8,141
2023-01-24,9,158
2023-01-24,10,156
2023-01-24,11,137
2023-01-24,12,108
2023-01-24,13,78
2023-01-24,14,55
2023-01-24,15,48
2023-01-24,16,58
2023-01-24,17,83
2023-01-24,18,118
2023-01-24,19,152
2023-01-24,20,177
2023-01-24,21,185
2023-01-24,22,173
2023-01-24,23,143
2023-01-25,0,101
2023-01-25,1,56
2023-01-25,2,18
2023-01-25,3,-5
2023-01-25,4,-7
2023-01-25,5,12
2023-01-25,6,46
2023-01-25,7,86
2023-01-25,8,123
2023-01-25,9,149
2023-01-25,10,158
2023-01-25,11,149
2023-01-25,12,125
2023-01-25,13,94
2023-01-25,14,66
2023-01-25,15,47
2023-01-25,16,44
2023-01-25,17,58
2023-01-25,18,86
2023-01-25,19,119
2023-01-25,20,150
2023-01-25,21,170
2023-01-25,22,174
2023-01-25,23,159
2023-01-26,0,129
2023-01-26,1,90
2023-01-26,2,51
2023-01-26,3,21
2023-01-26,4,8
2023-01-26,5,13
2023-01-26,6,35
2023-01-26,7,69
2023-01-26,8,105
2023-01-26,9,135
2023-01-26,10,153
2023-01-26,11,154
2023-01-26,12,139
2023-01-26,13,113
2023-01-26,14,83
2023-01-26,15,58
2023-01-26,16,44
2023-01-26,17,44
2023-01-26,18,60
2023-01-26,19,87
2023-01-26,20,117
2023-01-26,21,143
2023-01-26,22,157
2023-01-26,23,157
2023-01-27,0,142
2023-01-27,1,115
2023-01-27,2,82
2023-01-27,3,52
2023-01-27,4,31
2023-01-27,5,26
2023-01-27,6,36
2023-01-27,7,59
2023-01-27,8,90
2023-01-27,9,119
2023-01-27,10,142
2023-01-27,11,152
2023-01-27,12,147
2023-01-27,13,130
2023-01-27,14,104
2023-01-27,15,77
2023-01-27,16,55
2023-01-27,17,44
2023-01-27,18,46
2023-01-27,19,61
2023-01-27,20,84
2023-01-27,21,109
2023-01-27,22,129
2023-01-27,23,140
2023-01-28,0,139
2023-01-28,1,126
2023-01-28,2,104
2023-01-28,3,80
2023-01-28,4,58
2023-01-28,5,46
2023-01-28,6,46
2023-01-28,7,59
2023-01-28,8,80
2023-01-28,9,105
2023-01-28,10,128
2023-01-28,11,144
2023-01-28,12,148
2023-01-28,13,141
2023-01-28,14,123
2023-01-28,15,99
2023-01-28,16,75
2023-01-28,17,56
2023-01-28,18,46
2023-01-28,19,48
2023-01-28,20,60
2023-01-28,21,78
2023-01-28,22,97
2023-01-28,23,113
2023-01-29,0,122
2023-01-29,1,122
2023-01-29,2,114
2023-01-29,3,99
2023-01-29,4,83
2023-01-29,5,70
2023-01-29,6,63
2023-01-29,7,66
2023-01-29,8,78
2023-01-29,9,95
2023-01-29,10,115
2023-01-29,11,131
2023-01-29,12,142
2023-01-29,13,144
2023-01-29,14,136
2023-01-29,15,119
2023-01-29,16,98
2023-01-29,17,76
2023-01-29,18,59
2023-01-29,19,49
2023-01-29,20,48
2023-01-29,21,55
2023-01-29,22,68
2023-01-29,23,82
2023-01-30,0,96
2023-01-30,1,106
2023-01-30,2,110
2023-01-30,3,108
2023-01-30,4,100
2023-01-30,5,91
2023-01-30,6,83
2023-01-30,7,80
2023-01-30,8,82
2023-01-30,9,91
2023-01-30,10,104
2023-01-30,11,118
2023-01-30,12,131
2023-01-30,13,139
2023-01-30,14,140
2023-01-30,15,134
2023-01-30,16,119
2023-01-30,17,100
2023-01-30,18,79
2023-01-30,19,61
2023-01-30,20,49
2023-01-30,21,44
2023-01-30,22,46
2023-01-30,23,55
2023-01-31,0,68
2023-01-31,1,83
2023-01-31,2,96
2023-01-31,3,105
2023-01-31,4,108
2023-01-31,5,106
2023-01-31,6,101
2023-01-31,7,95
2023-01-31,8,92
2023-01-31,9,92
2023-01-31,10,97
2023-01-31,11,106
2023-01-31,12,117
2023-01-31,13,129
2023-01-31,14,137
2023-01-31,15,140
2023-01-31,16,135
2023-01-31,17,122
2023-01-31,18,103
2023-01-31,19,82
2023-01-31,20,61
2023-01-31,21,45
2023-01-31,22,36
2023-01-31,23,36
2023-02-01,0,43
2023-02-01,1,58
2023-02-01,2,75
2023-02-01,3,93
2023-02-01,4,107
2023-02-01,5,114
2023-02-01,6,115
2023-02-01,7,111
2023-02-01,8,104
2023-02-01,9,98
2023-02-01,10,95
2023-02-01,11,97
2023-02-01,12,104
2023-02-01,13,115
2023-02-01,14,128
2023-02-01,15,138
2023-02-01,16,143
2023-02-01,17,139
2023-02-01,18,126
2023-02-01,19,105
2023-02-01,20,80
2023-02-01,21,56
2023-02-01,22,37
2023-02-01,23,26
2023-02-02,0,25
2023-02-02,1,35
2023-02-02,2,53
2023-02-02,3,76
2023-02-02,4,98
2023-02-02,5,115
2023-02-02,6,124
2023-02-02,7,124
2023-02-02,8,117
2023-02-02,9,107
2023-02-02,10,98
2023-02-02,11,93
2023-02-02,12,94
2023-02-02,13,102
2023-02-02,14,115
2023-02-02,15,130
2023-02-02,16,143
2023-02-02,17,148
2023-02-02,18,143
2023-02-02,19,127
2023-02-02,20,102
2023-02-02,21,73
2023-02-02,22,46
2023-02-02,23,25
2023-02-03,0,15
2023-02-03,1,18
2023-02-03,2,33
2023-02-03,3,57
2023-02-03,4,84
2023-02-03,5,109
2023-02-03,6,126
2023-02-03,7,133
2023-02-03,8,129
2023-02-03,9,118
2023-02-03,10,104
2023-02-03,11,92
2023-02-03,12,86
2023-02-03,13,89
2023-02-03,14,101
2023-02-03,15,118
2023-02-03,16,136
2023-02-03,17,150
2023-02-03,18,153
2023-02-03,19,144
2023-02-03,20,123
2023-02-03,21,94
2023-02-03,22,61
2023-02-03,23,32
2023-02-04,0,14
2023-02-04,1,8
2023-02-04,2,17
2023-02-04,3,39
2023-02-04,4,69
2023-02-04,5,99
2023-02-04,6,124
2023-02-04,7,137
2023-02-04,8,138
2023-02-04,9,129
2023-02-04,10,112
2023-02-04,11,95
2023-02-04,12,83
2023-02-04,13,79
2023-02-04,14,87
2023-02-04,15,104
2023-02-04,16,125
2023-02-04,17,145
2023-02-04,18,157
2023-02-04,19,157
2023-02-04,20,142
2023-02-04,21,114
2023-02-04,22,80
2023-02-04,23,45
2023-02-05,0,18
2023-02-05,1,4
2023-02-05,2,7
2023-02-05,3,24
2023-02-05,4,53
2023-02-05,5,87
2023-02-05,6,117
2023-02-05,7,138
2023-02-05,8,145
2023-02-05,9,138
2023-02-05,10,122
2023-02-05,11,101
2023-02-05,12,82
2023-02-05,13,73
2023-02-05,14,75
2023-02-05,15,89
2023-02-05,16,111
2023-02-05,17,136
2023-02-05,18,155
2023-02-05,19,163
2023-02-05,20,156
2023-02-05,21,133
2023-02-05,22,100
2023-02-05,23,63
2023-02-06,0,29
2023-02-06,1,7
2023-02-06,2,1
2023-02-06,3,13
2023-02-06,4,38
2023-02-06,5,73
2023-02-06,6,107
2023-02-06,7,134
2023-02-06,8,148
2023-02-06,9,146
2023-02-06,10,131
2023-02-06,11,109
2023-02-06,12,86
2023-02-06,13,70
2023-02-06,14,65
2023-02-06,15,74
2023-02-06,16,95
2023-02-06,17,122
2023-02-06,18,147
2023-02-06,19,163
2023-02-06,20,165
2023-02-06,21,149
2023-02-06,22,120
2023-02-06,23,83
2023-02-07,0,45
2023-02-07,1,16
2023-02-07,2,2
2023-02-07,3,5
2023-02-07,4,26
2023-02-07,5,59
2023-02-07,6,95
2023-02-07,7,127
2023-02-07,8,147
2023-02-07,9,152
2023-02-07,10,141
2023-02-07,11,119
2023-02-07,12,92
2023-02-07,13,70
2023-02-07,14,59
2023-02-07,15,62
2023-02-07,16,78
2023-02-07,17,105
2023-02-07,18,134
2023-02-07,19,157
2023-02-07,20,167
2023-02-07,21,161
2023-02-07,22,138
2023-02-07,23,104
2023-02-08,0,65
2023-02-08,1,30
2023-02-08,2,8
2023-02-08,3,4
2023-02-08,4,18
2023-02-08,5,46
2023-02-08,6,82
2023-02-08,7,117
2023-02-08,8,143
2023-02-08,9,154
2023-02-08,10,148
2023-02-08,11,129
2023-02-08,12,102
2023-02-08,13,75
2023-02-08,14,57
2023-02-08,15,52
2023-02-08,16,63
2023-02-08,17,86
2023-02-08,18,115
2023-02-08,19,143
2023-02-08,20,162
2023-02-08,21,165
2023-02-08,22,152
2023-02-08,23,123
2023-02-09,0,87
2023-02-09,1,50
2023-02-09,2,22
2023-02-09,3,9
2023-02-09,4,15
2023-02-09,5,37
2023-02-09,6,69
2023-02-09,7,105
2023-02-09,8,135
2023-02-09,9,152
2023-02-09,10,153
2023-02-09,11,139
2023-02-09,12,114
2023-02-09,13,85
2023-02-09,14,60
2023-02-09,15,47
2023-02-09,16,50
2023-02-09,17,67
2023-02-09,18,94
2023-02-09,19,124
2023-02-09,20,148
2023-02-09,21,161
2023-02-09,22,158
2023-02-09,23,139
2023-02-10,0,108
2023-02-10,1,73
2023-02-10,2,42
2023-02-10,3,22
2023-02-10,4,19
2023-02-10,5,32
2023-02-10,6,59
2023-02-10,7,92
2023-02-10,8,124
2023-02-10,9,146
2023-02-10,10,154
2023-02-10,11,147
2023-02-10,12,126
2023-02-10,13,98
2023-02-10,14,70
2023-02-10,15,50
2023-02-10,16,43
2023-02-10,17,50
2023-02-10,18,71
2023-02-10,19,99
2023-02-10,20,127
2023-02-10,21,147
2023-02-10,22,154
2023-02-10,23,146
2023-02-11,0,125
2023-02-11,1,96
2023-02-11,2,66
2023-02-11,3,42
2023-02-11,4,31
2023-02-11,5,35
2023-02-11,6,53
2023-02-11,7,81
2023-02-11,8,112
2023-02-11,9,137
2023-02-11,10,151
2023-02-11,11,151
2023-02-11,12,137
2023-02-11,13,113
2023-02-11,14,85
2023-02-11,15,60
2023-02-11,16,44
2023-02-11,17,41
2023-02-11,18,52
2023-02-11,19,74
2023-02-11,20,100
2023-02-11,21,123
2023-02-11,22,138
2023-02-11,23,142
2023-02-12,0,133
2023-02-12,1,113
2023-02-12,2,89
2023-02-12,3,66
2023-02-12,4,50
2023-02-12,5,46
2023-02-12,6,55
2023-02-12,7,74
2023-02-12,8,100
2023-02-12,9,125
2023-02-12,10,143
2023-02-12,11,151
2023-02-12,12,145
2023-02-12,13,128
2023-02-12,14,104
2023-02-12,15,78
2023-02-12,16,55
2023-02-12,17,43
2023-02-12,18,42
2023-02-12,19,52
2023-02-12,20,71
2023-02-12,21,93
2023-02-12,22,113
2023-02-12,23,125
2023-02-13,0,128
2023-02-13,1,121
2023-02-13,2,107
2023-02-13,3,89
2023-02-13,4,73
2023-02-13,5,64
2023-02-13,6,64
2023-02-13,7,74
2023-02-13,8,91
2023-02-13,9,112
2023-02-13,10,131
2023-02-13,11,144
2023-02-13,12,147
2023-02-13,13,140
2023-02-13,14,123
2023-02-13,15,100
2023-02-13,16,76
2023-02-13,17,56
2023-02-13,18,43
2023-02-13,19,41
2023-02-13,20,49
2023-02-13,21,63
2023-02-13,22,81
2023-02-13,23,98
2023-02-14,0,110
2023-02-14,1,116
2023-02-14,2,114
2023-02-14,3,107
2023-02-14,4,96
2023-02-14,5,86
2023-02-14,6,80
2023-02-14,7,80
2023-02-14,8,88
2023-02-14,9,102
2023-02-14,10,117
2023-02-14,11,132
2023-02-14,12,142
2023-02-14,13,144
2023-02-14,14,138
2023-02-14,15,123
2023-02-14,16,103
2023-02-14,17,80
2023-02-14,18,59
2023-02-14,19,44
2023-02-14,20,37
2023-02-14,21,40
2023-02-14,22,50
2023-02-14,23,65
2023-02-15,0,82
2023-02-15,1,97
2023-02-15,2,109
2023-02-15,3,114
2023-02-15,4,113
2023-02-15,5,107
2023-02-15,6,100
2023-02-15,7,94
2023-02-15,8,92
2023-02-15,9,95
2023-02-15,10,104
2023-02-15,11,116
2023-02-15,12,129
2023-02-15,13,139
2023-02-15,14,144
2023-02-15,15,141
2023-02-15,16,130
2023-02-15,17,110
2023-02-15,18,86
2023-02-15,19,62
2023-02-15,20,41
2023-02-15,21,29
2023-02-15,22,26
2023-02-15,23,33
2023-02-16,0,48
2023-02-16,1,68
2023-02-16,2,90
2023-02-16,3,108
2023-02-16,4,120
2023-02-16,5,124
2023-02-16,6,120
2023-02-16,7,112
2023-02-16,8,102
2023-02-16,9,95
2023-02-16,10,94
2023-02-16,11,99
2023-02-16,12,111
2023-02-16,13,125
2023-02-16,14,139
2023-02-16,15,149
2023-02-16,16,150
2023-02-16,17,140
2023-02-16,18,120
2023-02-16,19,92
2023-02-16,20,62
2023-02-16,21,35
2023-02-16,22,17
2023-02-16,23,10
2023-02-17,0,17
2023-02-17,1,35
2023-02-17,2,62
2023-02-17,3,90
2023-02-17,4,115
2023-02-17,5,131
2023-02-17,6,136
2023-02-17,7,131
2023-02-17,8,118
2023-02-17,9,103
2023-02-17,10,91
2023-02-17,11,86
2023-02-17,12,90
2023-02-17,13,104
2023-02-17,14,124
2023-02-17,15,144
2023-02-17,16,159
2023-02-17,17,163
2023-02-17,18,152
2023-02-17,19,128
2023-02-17,20,95
2023-02-17,21,58
2023-02-17,22,25
2023-02-17,23,3
2023-02-18,0,-4
2023-02-18,1,6
2023-02-18,2,30
2023-02-18,3,64
2023-02-18,4,99
2023-02-18,5,127
2023-02-18,6,144
2023-02-18,7,146
2023-02-18,8,135
2023-02-18,9,116
2023-02-18,10,94
2023-02-18,11,78
2023-02-18,12,73
2023-02-18,13,80
2023-02-18,14,100
2023-02-18,15,126
2023-02-18,16,153
2023-02-18,17,171
2023-02-18,18,175
2023-02-18,19,162
2023-02-18,20,133
2023-02-18,21,92
2023-02-18,22,49
2023-02-18,23,13
2023-02-19,0,-9
2023-02-19,1,-13
2023-02-19,2,3
2023-02-19,3,35
2023-02-19,4,75
2023-02-19,5,113
2023-02-19,6,142
2023-02-19,7,156
2023-02-19,8,151
2023-02-19,9,132
2023-02-19,10,106
2023-02-19,11,80
2023-02-19,12,62
2023-02-19,13,59
2023-02-19,14,73
2023-02-19,15,99
2023-02-19,16,133
2023-02-19,17,164
2023-02-19,18,183
2023-02-19,19,185
2023-02-19,20,166
2023-02-19,21,131
2023-02-19,22,85
2023-02-19,23,38
2023-02-20,0,2
2023-02-20,1,-16
2023-02-20,2,-13
2023-02-20,3,10
2023-02-20,4,49
2023-02-20,5,93
2023-02-20,6,131
2023-02-20,7,156
2023-02-20,8,162
2023-02-20,9,149
2023-02-20,10,121
2023-02-20,11,89
2023-02-20,12,61
2023-02-20,13,46
2023-02-20,14,49
2023-02-20,15,69
2023-02-20,16,103
2023-02-20,17,141
2023-02-20,18,174
2023-02-20,19,191
2023-02-20,20,188
2023-02-20,21,163
2023-02-20,22,122
2023-02-20,23,73
2023-02-21,0,28
2023-02-21,1,-4
2023-02-21,2,-16
2023-02-21,3,-4
2023-02-21,4,27
2023-02-21,5,70
2023-02-21,6,114
2023-02-21,7,148
2023-02-21,8,165
2023-02-21,9,161
2023-02-21,10,139
2023-02-21,11,105
2023-02-21,12,70
2023-02-21,13,43
2023-02-21,14,33
2023-02-21,15,43
2023-02-21,16,71
2023-02-21,17,110
2023-02-21,18,150
2023-02-21,19,180
2023-02-21,20,193
2023-02-21,21,183
2023-02-21,22,153
2023-02-21,23,109
2023-02-22,0,61
2023-02-22,1,20
2023-02-22,2,-4
2023-02-22,3,-6
2023-02-22,4,15
2023-02-22,5,51
2023-02-22,6,95
2023-02-22,7,135
2023-02-22,8,161
2023-02-22,9,168
2023-02-22,10,154
2023-02-22,11,124
2023-02-22,12,86
2023-02-22,13,52
2023-02-22,14,30
2023-02-22,15,27
2023-02-22,16,44
2023-02-22,17,76
2023-02-22,18,117
2023-02-22,19,155
2023-02-22,20,180
