d,t,l
2020-01-11,0,19
2020-01-11,1,-7
2020-01-11,2,-8
2020-01-11,3,17
2020-01-11,4,57
2020-01-11,5,102
2020-01-11,6,145
2020-01-11,7,175
2020-01-11,8,185
2020-01-11,9,176
2020-01-11,10,154
2020-01-11,11,125
2020-01-11,12,97
2020-01-11,13,77
2020-01-11,14,74
2020-01-11,15,91
2020-01-11,16,120
2020-01-11,17,154
2020-01-11,18,184
2020-01-11,19,201
2020-01-11,20,199
2020-01-11,21,177
2020-01-11,22,139
2020-01-11,23,92
2020-01-12,0,43
2020-01-12,1,5
2020-01-12,2,-13
2020-01-12,3,-5
2020-01-12,4,25
2020-01-12,5,69
2020-01-12,6,117
2020-01-12,7,158
2020-01-12,8,180
2020-01-12,9,184
2020-01-12,10,170
2020-01-12,11,145
2020-01-12,12,115
2020-01-12,13,87
2020-01-12,14,73
2020-01-12,15,77
2020-01-12,16,97
2020-01-12,17,129
2020-01-12,18,164
2020-01-12,19,191
2020-01-12,20,202
2020-01-12,21,193
2020-01-12,22,167
2020-01-12,23,126
2020-01-13,0,78
2020-01-13,1,31
2020-01-13,2,-1
2020-01-13,3,-11
2020-01-13,4,3
2020-01-13,5,37
2020-01-13,6,84
2020-01-13,7,130
2020-01-13,8,164
2020-01-13,9,180
2020-01-13,10,179
2020-01-13,11,163
2020-01-13,12,135
2020-01-13,13,104
2020-01-13,14,81
2020-01-13,15,72
2020-01-13,16,79
2020-01-13,17,101
2020-01-13,18,134
2020-01-13,19,167
2020-01-13,20,189
2020-01-13,21,194
2020-01-13,22,182
2020-01-13,23,155
2020-01-14,0,114
2020-01-14,1,67
2020-01-14,2,26
2020-01-14,3,1
2020-01-14,4,-3
2020-01-14,5,15
2020-01-14,6,52
2020-01-14,7,98
2020-01-14,8,139
2020-01-14,9,166
2020-01-14,10,177
2020-01-14,11,173
2020-01-14,12,154
2020-01-14,13,125
2020-01-14,14,96
2020-01-14,15,77
2020-01-14,16,71
2020-01-14,17,79
2020-01-14,18,102
2020-01-14,19,134
2020-01-14,20,163
2020-01-14,21,179
2020-01-14,22,182
2020-01-14,23,170
2020-01-15,0,143
2020-01-15,1,103
2020-01-15,2,61
2020-01-15,3,28
2020-01-15,4,9
2020-01-15,5,9
2020-01-15,6,30
2020-01-15,7,68
2020-01-15,8,110
2020-01-15,9,144
2020-01-15,10,165
2020-01-15,11,174
2020-01-15,12,166
2020-01-15,13,144
2020-01-15,14,116
2020-01-15,15,90
2020-01-15,16,73
2020-01-15,17,67
2020-01-15,18,76
2020-01-15,19,99
2020-01-15,20,127
2020-01-15,21,151
2020-01-15,22,165
2020-01-15,23,168
2020-01-16,0,158
2020-01-16,1,132
2020-01-16,2,97
2020-01-16,3,62
2020-01-16,4,35
2020-01-16,5,20
2020-01-16,6,24
2020-01-16,7,48
2020-01-16,8,83
2020-01-16,9,118
2020-01-16,10,146
2020-01-16,11,164
2020-01-16,12,169
2020-01-16,13,157
2020-01-16,14,134
2020-01-16,15,108
2020-01-16,16,84
2020-01-16,17,67
2020-01-16,18,61
2020-01-16,19,70
2020-01-16,20,91
2020-01-16,21,114
2020-01-16,22,134
2020-01-16,23,149
2020-01-17,0,154
2020-01-17,1,145
2020-01-17,2,123
2020-01-17,3,96
2020-01-17,4,69
2020-01-17,5,46
2020-01-17,6,35
2020-01-17,7,43
2020-01-17,8,66
2020-01-17,9,95
2020-01-17,10,123
2020-01-17,11,147
2020-01-17,12,161
2020-01-17,13,162
2020-01-17,14,148
2020-01-17,15,126
2020-01-17,16,102
2020-01-17,17,77
2020-01-17,18,59
2020-01-17,19,54
2020-01-17,20,63
2020-01-17,21,79
2020-01-17,22,97
2020-01-17,23,116
2020-01-18,0,133
2020-01-18,1,141
2020-01-18,2,135
2020-01-18,3,120
2020-01-18,4,101
2020-01-18,5,79
2020-01-18,6,60
2020-01-18,7,53
2020-01-18,8,62
2020-01-18,9,81
2020-01-18,10,103
2020-01-18,11,126
2020-01-18,12,146
2020-01-18,13,157
2020-01-18,14,153
2020-01-18,15,140
2020-01-18,16,120
2020-01-18,17,96
2020-01-18,18,70
2020-01-18,19,52
2020-01-18,20,47
2020-01-18,21,52
2020-01-18,22,62
2020-01-18,23,79
2020-01-19,0,100
2020-01-19,1,120
2020-01-19,2,130
2020-01-19,3,130
2020-01-19,4,124
2020-01-19,5,111
2020-01-19,6,91
2020-01-19,7,75
2020-01-19,8,71
2020-01-19,9,78
2020-01-19,10,90
2020-01-19,11,106
2020-01-19,12,126
2020-01-19,13,144
2020-01-19,14,151
2020-01-19,15,147
2020-01-19,16,136
2020-01-19,17,118
2020-01-19,18,92
2020-01-19,19,65
2020-01-19,20,46
2020-01-19,21,38
2020-01-19,22,38
2020-01-19,23,44
2020-01-20,0,62
2020-01-20,1,87
2020-01-20,2,109
2020-01-20,3,124
2020-01-20,4,133
2020-01-20,5,133
2020-01-20,6,121
2020-01-20,7,104
2020-01-20,8,90
2020-01-20,9,85
2020-01-20,10,86
2020-01-20,11,92
2020-01-20,12,105
2020-01-20,13,124
2020-01-20,14,141
2020-01-20,15,148
2020-01-20,16,147
2020-01-20,17,137
2020-01-20,18,117
2020-01-20,19,88
2020-01-20,20,60
2020-01-20,21,39
2020-01-20,22,26
2020-01-20,23,21
2020-01-21,0,28
2020-01-21,1,50
2020-01-21,2,79
2020-01-21,3,106
2020-01-21,4,127
2020-01-21,5,142
2020-01-21,6,143
2020-01-21,7,131
2020-01-21,8,113
2020-01-21,9,99
2020-01-21,10,90
2020-01-21,11,85
2020-01-21,12,89
2020-01-21,13,104
2020-01-21,14,123
2020-01-21,15,140
2020-01-21,16,150
2020-01-21,17,152
2020-01-21,18,141
2020-01-21,19,116
2020-01-21,20,84
2020-01-21,21,54
2020-01-21,22,29
2020-01-21,23,11
2020-01-22,0,6
2020-01-22,1,18
2020-01-22,2,44
2020-01-22,3,78
2020-01-22,4,111
2020-01-22,5,138
2020-01-22,6,153
2020-01-22,7,152
2020-01-22,8,137
2020-01-22,9,118
2020-01-22,10,99
2020-01-22,11,86
2020-01-22,12,80
2020-01-22,13,86
2020-01-22,14,103
2020-01-22,15,125
2020-01-22,16,146
2020-01-22,17,159
2020-01-22,18,159
2020-01-22,19,143
2020-01-22,20,114
2020-01-22,21,79
2020-01-22,22,44
2020-01-22,23,15
2020-01-23,0,-2
2020-01-23,1,-2
2020-01-23,2,15
2020-01-23,3,47
2020-01-23,4,86
2020-01-23,5,124
2020-01-23,6,152
2020-01-23,7,162
2020-01-23,8,156
2020-01-23,9,137
2020-01-23,10,114
2020-01-23,11,91
2020-01-23,12,77
2020-01-23,13,75
2020-01-23,14,86
2020-01-23,15,107
2020-01-23,16,133
2020-01-23,17,157
2020-01-23,18,169
2020-01-23,19,164
2020-01-23,20,142
2020-01-23,21,108
2020-01-23,22,69
2020-01-23,23,31
2020-01-24,0,2
2020-01-24,1,-10
2020-01-24,2,-3
2020-01-24,3,21
2020-01-24,4,59
2020-01-24,5,103
2020-01-24,6,141
2020-01-24,7,163
2020-01-24,8,166
2020-01-24,9,153
2020-01-24,10,130
2020-01-24,11,102
2020-01-24,12,79
2020-01-24,13,69
2020-01-24,14,73
2020-01-24,15,89
2020-01-24,16,115
2020-01-24,17,146
2020-01-24,18,170
2020-01-24,19,176
2020-01-24,20,164
2020-01-24,21,136
2020-01-24,22,98
2020-01-24,23,55
2020-01-25,0,17
2020-01-25,1,-5
2020-01-25,2,-9
2020-01-25,3,5
2020-01-25,4,36
2020-01-25,5,79
2020-01-25,6,124
2020-01-25,7,156
2020-01-25,8,168
2020-01-25,9,163
2020-01-25,10,145
2020-01-25,11,116
2020-01-25,12,87
2020-01-25,13,69
2020-01-25,14,66
2020-01-25,15,76
2020-01-25,16,97
2020-01-25,17,128
2020-01-25,18,159
2020-01-25,19,178
2020-01-25,20,177
2020-01-25,21,158
2020-01-25,22,126
2020-01-25,23,84
2020-01-26,0,41
2020-01-26,1,9
2020-01-26,2,-4
2020-01-26,3,0
2020-01-26,4,21
2020-01-26,5,57
2020-01-26,6,102
2020-01-26,7,142
2020-01-26,8,164
2020-01-26,9,167
2020-01-26,10,156
2020-01-26,11,131
2020-01-26,12,100
2020-01-26,13,74
2020-01-26,14,63
2020-01-26,15,67
2020-01-26,16,82
2020-01-26,17,108
2020-01-26,18,141
2020-01-26,19,169
2020-01-26,20,179
2020-01-26,21,170
2020-01-26,22,147
2020-01-26,23,111
2020-01-27,0,68
2020-01-27,1,30
2020-01-27,2,8
2020-01-27,3,4
2020-01-27,4,15
2020-01-27,5,42
2020-01-27,6,82
2020-01-27,7,124
2020-01-27,8,154
2020-01-27,9,166
2020-01-27,10,162
2020-01-27,11,144
2020-01-27,12,115
2020-01-27,13,85
2020-01-27,14,66
2020-01-27,15,63
2020-01-27,16,71
2020-01-27,17,90
2020-01-27,18,120
2020-01-27,19,151
2020-01-27,20,171
2020-01-27,21,173
2020-01-27,22,160
2020-01-27,23,133
2020-01-28,0,95
2020-01-28,1,55
2020-01-28,2,26
2020-01-28,3,15
2020-01-28,4,18
2020-01-28,5,34
2020-01-28,6,66
2020-01-28,7,105
2020-01-28,8,139
2020-01-28,9,159
2020-01-28,10,164
2020-01-28,11,154
2020-01-28,12,130
2020-01-28,13,100
2020-01-28,14,75
2020-01-28,15,64
2020-01-28,16,65
2020-01-28,17,76
2020-01-28,18,99
2020-01-28,19,129
2020-01-28,20,155
2020-01-28,21,167
2020-01-28,22,163
2020-01-28,23,147
2020-01-29,0,118
2020-01-29,1,81
2020-01-29,2,48
2020-01-29,3,30
2020-01-29,4,26
2020-01-29,5,34
2020-01-29,6,56
2020-01-29,7,89
2020-01-29,8,124
2020-01-29,9,149
2020-01-29,10,160
2020-01-29,11,159
2020-01-29,12,143
2020-01-29,13,116
2020-01-29,14,87
2020-01-29,15,69
2020-01-29,16,63
2020-01-29,17,67
2020-01-29,18,82
2020-01-29,19,107
2020-01-29,20,134
2020-01-29,21,152
2020-01-29,22,158
2020-01-29,23,152
2020-01-30,0,134
2020-01-30,1,104
2020-01-30,2,71
2020-01-30,3,48
2020-01-30,4,38
2020-01-30,5,40
2020-01-30,6,53
2020-01-30,7,78
2020-01-30,8,110
2020-01-30,9,137
2020-01-30,10,154
2020-01-30,11,159
2020-01-30,12,152
2020-01-30,13,131
2020-01-30,14,103
2020-01-30,15,79
2020-01-30,16,66
2020-01-30,17,62
2020-01-30,18,69
2020-01-30,19,86
2020-01-30,20,111
2020-01-30,21,133
2020-01-30,22,146
2020-01-30,23,149
2020-01-31,0,141
2020-01-31,1,121
2020-01-31,2,93
2020-01-31,3,68
2020-01-31,4,53
2020-01-31,5,49
2020-01-31,6,55
2020-01-31,7,73
2020-01-31,8,99
2020-01-31,9,125
2020-01-31,10,145
2020-01-31,11,155
2020-01-31,12,155
2020-01-31,13,142
2020-01-31,14,119
2020-01-31,15,93
2020-01-31,16,74
2020-01-31,17,63
2020-01-31,18,62
2020-01-31,19,71
2020-01-31,20,90
2020-01-31,21,111
2020-01-31,22,128
2020-01-31,23,139
2020-02-01,0,140
2020-02-01,1,131
2020-02-01,2,111
2020-02-01,3,89
2020-02-01,4,71
2020-02-01,5,62
2020-02-01,6,62
2020-02-01,7,72
2020-02-01,8,91
2020-02-01,9,114
2020-02-01,10,134
2020-02-01,11,148
2020-02-01,12,154
2020-02-01,13,149
2020-02-01,14,132
2020-02-01,15,109
2020-02-01,16,87
2020-02-01,17,70
2020-02-01,18,61
2020-02-01,19,61
2020-02-01,20,72
2020-02-01,21,89
2020-02-01,22,107
2020-02-01,23,122
2020-02-02,0,131
2020-02-02,1,132
2020-02-02,2,122
2020-02-02,3,107
2020-02-02,4,91
2020-02-02,5,79
2020-02-02,6,73
2020-02-02,7,77
2020-02-02,8,88
2020-02-02,9,105
2020-02-02,10,122
2020-02-02,11,138
2020-02-02,12,149
2020-02-02,13,151
2020-02-02,14,142
2020-02-02,15,125
2020-02-02,16,104
2020-02-02,17,84
2020-02-02,18,67
2020-02-02,19,59
2020-02-02,20,61
2020-02-02,21,70
2020-02-02,22,83
2020-02-02,23,100
2020-02-03,0,115
2020-02-03,1,125
2020-02-03,2,126
2020-02-03,3,120
2020-02-03,4,110
2020-02-03,5,99
2020-02-03,6,89
2020-02-03,7,86
2020-02-03,8,90
2020-02-03,9,99
2020-02-03,10,111
2020-02-03,11,125
2020-02-03,12,139
2020-02-03,13,148
2020-02-03,14,147
2020-02-03,15,138
2020-02-03,16,124
2020-02-03,17,105
2020-02-03,18,83
2020-02-03,19,66
2020-02-03,20,58
2020-02-03,21,57
2020-02-03,22,61
2020-02-03,23,74
2020-02-04,0,92
2020-02-04,1,109
2020-02-04,2,120
2020-02-04,3,125
2020-02-04,4,125
2020-02-04,5,120
2020-02-04,6,109
2020-02-04,7,100
2020-02-04,8,97
2020-02-04,9,99
2020-02-04,10,103
2020-02-04,11,111
2020-02-04,12,125
2020-02-04,13,139
2020-02-04,14,147
2020-02-04,15,147
2020-02-04,16,141
2020-02-04,17,129
2020-02-04,18,107
2020-02-04,19,83
2020-02-04,20,64
2020-02-04,21,52
2020-02-04,22,46
2020-02-04,23,48
2020-02-05,0,62
2020-02-05,1,85
2020-02-05,2,106
2020-02-05,3,121
2020-02-05,4,132
2020-02-05,5,137
2020-02-05,6,132
2020-02-05,7,120
2020-02-05,8,109
2020-02-05,9,103
2020-02-05,10,99
2020-02-05,11,99
2020-02-05,12,107
2020-02-05,13,124
2020-02-05,14,141
2020-02-05,15,150
2020-02-05,16,154
2020-02-05,17,152
2020-02-05,18,137
2020-02-05,19,110
2020-02-05,20,82
2020-02-05,21,58
2020-02-05,22,40
2020-02-05,23,29
2020-02-06,0,32
2020-02-06,1,53
2020-02-06,2,82
2020-02-06,3,107
2020-02-06,4,129
2020-02-06,5,146
2020-02-06,6,152
2020-02-06,7,143
2020-02-06,8,127
2020-02-06,9,113
2020-02-06,10,101
2020-02-06,11,91
2020-02-06,12,90
2020-02-06,13,104
2020-02-06,14,126
2020-02-06,15,146
2020-02-06,16,160
2020-02-06,17,168
2020-02-06,18,165
2020-02-06,19,144
2020-02-06,20,110
2020-02-06,21,76
2020-02-06,22,46
2020-02-06,23,21
2020-02-07,0,10
2020-02-07,1,21
2020-02-07,2,49
2020-02-07,3,84
2020-02-07,4,117
2020-02-07,5,145
2020-02-07,6,163
2020-02-07,7,164
2020-02-07,8,149
2020-02-07,9,129
2020-02-07,10,109
2020-02-07,11,91
2020-02-07,12,79
2020-02-07,13,84
2020-02-07,14,104
2020-02-07,15,132
2020-02-07,16,157
2020-02-07,17,176
2020-02-07,18,185
2020-02-07,19,175
2020-02-07,20,145
2020-02-07,21,106
2020-02-07,22,65
2020-02-07,23,28
2020-02-08,0,1
2020-02-08,1,-4
2020-02-08,2,16
2020-02-08,3,52
2020-02-08,4,94
2020-02-08,5,133
2020-02-08,6,164
2020-02-08,7,177
2020-02-08,8,170
2020-02-08,9,150
2020-02-08,10,124
2020-02-08,11,98
2020-02-08,12,76
2020-02-08,13,68
2020-02-08,14,81
2020-02-08,15,109
2020-02-08,16,142
2020-02-08,17,172
2020-02-08,18,193
2020-02-08,19,197
2020-02-08,20,178
2020-02-08,21,141
2020-02-08,22,95
2020-02-08,23,49
2020-02-09,0,9
2020-02-09,1,-14
2020-02-09,2,-10
2020-02-09,3,19
2020-02-09,4,63
2020-02-09,5,111
2020-02-09,6,152
2020-02-09,7,179
2020-02-09,8,184
2020-02-09,9,170
2020-02-09,10,143
2020-02-09,11,112
2020-02-09,12,82
2020-02-09,13,62
2020-02-09,14,62
2020-02-09,15,82
2020-02-09,16,116
2020-02-09,17,154
2020-02-09,18,186
2020-02-09,19,204
2020-02-09,20,200
2020-02-09,21,174
2020-02-09,22,132
2020-02-09,23,81
2020-02-10,0,32
2020-02-10,1,-5
2020-02-10,2,-19
2020-02-10,3,-5
2020-02-10,4,31
2020-02-10,5,80
2020-02-10,6,131
2020-02-10,7,169
2020-02-10,8,187
2020-02-10,9,184
2020-02-10,10,164
2020-02-10,11,132
2020-02-10,12,96
2020-02-10,13,66
2020-02-10,14,53
2020-02-10,15,60
2020-02-10,16,86
2020-02-10,17,124
2020-02-10,18,164
2020-02-10,19,194
2020-02-10,20,205
2020-02-10,21,194
2020-02-10,22,164
2020-02-10,23,119
2020-02-11,0,66
2020-02-11,1,19
2020-02-11,2,-10
2020-02-11,3,-14
2020-02-11,4,7
2020-02-11,5,49
2020-02-11,6,101
2020-02-11,7,149
2020-02-11,8,179
2020-02-11,9,188
2020-02-11,10,178
2020-02-11,11,152
2020-02-11,12,116
2020-02-11,13,80
2020-02-11,14,55
2020-02-11,15,48
2020-02-11,16,60
2020-02-11,17,89
2020-02-11,18,130
2020-02-11,19,169
2020-02-11,20,193
2020-02-11,21,198
2020-02-11,22,183
2020-02-11,23,151
2020-02-12,0,105
2020-02-12,1,55
2020-02-12,2,16
2020-02-12,3,-4
2020-02-12,4,-1
2020-02-12,5,26
2020-02-12,6,71
2020-02-12,7,121
2020-02-12,8,160
2020-02-12,9,181
2020-02-12,10,184
2020-02-12,11,168
2020-02-12,12,138
2020-02-12,13,100
2020-02-12,14,67
2020-02-12,15,47
2020-02-12,16,44
2020-02-12,17,59
2020-02-12,18,91
2020-02-12,19,131
2020-02-12,20,164
2020-02-12,21,183
2020-02-12,22,185
2020-02-12,23,169
2020-02-13,0,137
2020-02-13,1,94
2020-02-13,2,51
2020-02-13,3,22
2020-02-13,4,9
2020-02-13,5,18
2020-02-13,6,48
2020-02-13,7,93
2020-02-13,8,136
2020-02-13,9,165
2020-02-13,10,178
2020-02-13,11,175
2020-02-13,12,155
2020-02-13,13,122
2020-02-13,14,86
2020-02-13,15,58
2020-02-13,16,41
2020-02-13,17,40
2020-02-13,18,58
2020-02-13,19,90
2020-02-13,20,125
2020-02-13,21,153
2020-02-13,22,168
2020-02-13,23,169
2020-02-14,0,155
2020-02-14,1,125
2020-02-14,2,88
2020-02-14,3,56
2020-02-14,4,34
2020-02-14,5,27
2020-02-14,6,40
2020-02-14,7,71
2020-02-14,8,110
2020-02-14,9,143
2020-02-14,10,164
2020-02-14,11,172
2020-02-14,12,164
2020-02-14,13,140
2020-02-14,14,108
2020-02-14,15,76
2020-02-14,16,52
2020-02-14,17,37
2020-02-14,18,38
2020-02-14,19,56
2020-02-14,20,85
2020-02-14,21,114
2020-02-14,22,136
2020-02-14,23,151
2020-02-15,0,154
2020-02-15,1,141
2020-02-15,2,117
2020-02-15,3,89
2020-02-15,4,66
2020-02-15,5,49
2020-02-15,6,47
2020-02-15,7,62
2020-02-15,8,91
2020-02-15,9,120
2020-02-15,10,144
2020-02-15,11,159
2020-02-15,12,162
2020-02-15,13,150
2020-02-15,14,126
2020-02-15,15,98
2020-02-15,16,71
2020-02-15,17,48
2020-02-15,18,34
2020-02-15,19,37
2020-02-15,20,53
2020-02-15,21,76
2020-02-15,22,98
2020-02-15,23,119
2020-02-16,0,135
2020-02-16,1,139
2020-02-16,2,130
2020-02-16,3,114
2020-02-16,4,97
2020-02-16,5,79
2020-02-16,6,66
2020-02-16,7,67
2020-02-16,8,82
2020-02-16,9,103
2020-02-16,10,123
2020-02-16,11,140
2020-02-16,12,151
2020-02-16,13,151
2020-02-16,14,137
2020-02-16,15,117
2020-02-16,16,94
2020-02-16,17,69
2020-02-16,18,47
2020-02-16,19,34
2020-02-16,20,36
2020-02-16,21,48
2020-02-16,22,63
2020-02-16,23,82
2020-02-17,0,104
2020-02-17,1,120
2020-02-17,2,127
2020-02-17,3,125
2020-02-17,4,119
2020-02-17,5,107
2020-02-17,6,92
2020-02-17,7,82
2020-02-17,8,84
2020-02-17,9,94
2020-02-17,10,106
2020-02-17,11,119
2020-02-17,12,133
2020-02-17,13,142
2020-02-17,14,140
2020-02-17,15,129
2020-02-17,16,114
2020-02-17,17,95
2020-02-17,18,71
2020-02-17,19,48
2020-02-17,20,36
2020-02-17,21,34
2020-02-17,22,38
2020-02-17,23,48
2020-02-18,0,67
2020-02-18,1,90
2020-02-18,2,110
2020-02-18,3,121
2020-02-18,4,128
2020-02-18,5,128
2020-02-18,6,118
2020-02-18,7,104
2020-02-18,8,96
2020-02-18,9,94
2020-02-18,10,97
2020-02-18,11,101
2020-02-18,12,112
2020-02-18,13,125
2020-02-18,14,133
2020-02-18,15,134
2020-02-18,16,130
2020-02-18,17,119
2020-02-18,18,100
2020-02-18,19,74
2020-02-18,20,51
2020-02-18,21,36
2020-02-18,22,27
2020-02-18,23,25
2020-02-19,0,35
2020-02-19,1,56
2020-02-19,2,82
2020-02-19,3,106
2020-02-19,4,125
2020-02-19,5,137
2020-02-19,6,138
2020-02-19,7,127
2020-02-19,8,113
2020-02-19,9,102
2020-02-19,10,94
2020-02-19,11,90
2020-02-19,12,93
2020-02-19,13,104
2020-02-19,14,118
2020-02-19,15,130
2020-02-19,16,137
2020-02-19,17,137
2020-02-19,18,127
2020-02-19,19,105
2020-02-19,20,77
2020-02-19,21,51
2020-02-19,22,30
2020-02-19,23,16
2020-02-20,0,14
2020-02-20,1,27
2020-02-20,2,52
2020-02-20,3,82
2020-02-20,4,112
2020-02-20,5,136
2020-02-20,6,149
2020-02-20,7,146
2020-02-20,8,132
2020-02-20,9,114
2020-02-20,10,98
2020-02-20,11,85
2020-02-20,12,79
2020-02-20,13,85
2020-02-20,14,99
2020-02-20,15,118
2020-02-20,16,136
2020-02-20,17,148
2020-02-20,18,149
2020-02-20,19,134
2020-02-20,20,108
2020-02-20,21,76
2020-02-20,22,45
2020-02-20,23,20
2020-02-21,0,5
2020-02-21,1,7
2020-02-21,2,26
2020-02-21,3,56
2020-02-21,4,93
2020-02-21,5,127
2020-02-21,6,151
2020-02-21,7,158
2020-02-21,8,149
2020-02-21,9,130
2020-02-21,10,106
2020-02-21,11,85
2020-02-21,12,71
2020-02-21,13,70
2020-02-21,14,81
2020-02-21,15,101
2020-02-21,16,127
2020-02-21,17,150
2020-02-21,18,162
2020-02-21,19,157
2020-02-21,20,137
2020-02-21,21,105
2020-02-21,22,69
2020-02-21,23,33
2020-02-22,0,8
2020-02-22,1,0
2020-02-22,2,9
2020-02-22,3,34
2020-02-22,4,71
2020-02-22,5,113
2020-02-22,6,146
2020-02-22,7,163
2020-02-22,8,161
2020-02-22,9,145
2020-02-22,10,119
2020-02-22,11,90
2020-02-22,12,68
2020-02-22,13,60
2020-02-22,14,66
2020-02-22,15,84
2020-02-22,16,111
2020-02-22,17,142
2020-02-22,18,166
2020-02-22,19,172
2020-02-22,20,160
