d,t,l
2020-01-28,21,172
2020-01-28,22,167
2020-01-28,23,147
2020-01-29,0,116
2020-01-29,1,77
2020-01-29,2,44
2020-01-29,3,26
2020-01-29,4,23
2020-01-29,5,34
2020-01-29,6,60
2020-01-29,7,95
2020-01-29,8,129
2020-01-29,9,151
2020-01-29,10,161
2020-01-29,11,157
2020-01-29,12,141
2020-01-29,13,115
2020-01-29,14,88
2020-01-29,15,70
2020-01-29,16,64
2020-01-29,17,70
2020-01-29,18,88
2020-01-29,19,115
2020-01-29,20,143
2020-01-29,21,160
2020-01-29,22,164
2020-01-29,23,154
2020-01-30,0,132
2020-01-30,1,101
2020-01-30,2,68
2020-01-30,3,46
2020-01-30,4,36
2020-01-30,5,40
2020-01-30,6,57
2020-01-30,7,85
2020-01-30,8,116
2020-01-30,9,142
2020-01-30,10,156
2020-01-30,11,158
2020-01-30,12,149
2020-01-30,13,129
2020-01-30,14,103
2020-01-30,15,82
2020-01-30,16,70
2020-01-30,17,67
2020-01-30,18,76
2020-01-30,19,96
2020-01-30,20,122
2020-01-30,21,143
2020-01-30,22,154
2020-01-30,23,153
2020-01-31,0,142
2020-01-31,1,119
2020-01-31,2,91
2020-01-31,3,67
2020-01-31,4,53
2020-01-31,5,50
2020-01-31,6,58
2020-01-31,7,79
2020-01-31,8,106
2020-01-31,9,131
2020-01-31,10,148
2020-01-31,11,156
2020-01-31,12,154
2020-01-31,13,140
2020-01-31,14,118
2020-01-31,15,96
2020-01-31,16,79
2020-01-31,17,69
2020-01-31,18,69
2020-01-31,19,80
2020-01-31,20,101
2020-01-31,21,122
2020-01-31,22,137
2020-01-31,23,145
2020-02-01,0,144
2020-02-01,1,131
2020-02-01,2,111
2020-02-01,3,89
2020-02-01,4,73
2020-02-01,5,64
2020-02-01,6,65
2020-02-01,7,76
2020-02-01,8,97
2020-02-01,9,120
2020-02-01,10,138
2020-02-01,11,150
2020-02-01,12,154
2020-02-01,13,148
2020-02-01,14,132
2020-02-01,15,111
2020-02-01,16,92
2020-02-01,17,77
2020-02-01,18,67
2020-02-01,19,69
2020-02-01,20,81
2020-02-01,21,99
2020-02-01,22,116
2020-02-01,23,130
2020-02-02,0,137
2020-02-02,1,136
2020-02-02,2,125
2020-02-02,3,109
2020-02-02,4,93
2020-02-02,5,82
2020-02-02,6,75
2020-02-02,7,78
2020-02-02,8,91
2020-02-02,9,109
2020-02-02,10,127
2020-02-02,11,141
2020-02-02,12,150
2020-02-02,13,152
2020-02-02,14,143
2020-02-02,15,127
2020-02-02,16,108
2020-02-02,17,89
2020-02-02,18,72
2020-02-02,19,63
2020-02-02,20,65
2020-02-02,21,76
2020-02-02,22,91
2020-02-02,23,108
2020-02-03,0,122
2020-02-03,1,131
2020-02-03,2,131
2020-02-03,3,124
2020-02-03,4,113
2020-02-03,5,101
2020-02-03,6,91
2020-02-03,7,85
2020-02-03,8,89
2020-02-03,9,100
2020-02-03,10,114
2020-02-03,11,128
2020-02-03,12,141
2020-02-03,13,149
2020-02-03,14,149
2020-02-03,15,140
2020-02-03,16,125
2020-02-03,17,105
2020-02-03,18,84
2020-02-03,19,66
2020-02-03,20,56
2020-02-03,21,57
2020-02-03,22,66
2020-02-03,23,80
2020-02-04,0,99
2020-02-04,1,116
2020-02-04,2,128
2020-02-04,3,131
2020-02-04,4,128
2020-02-04,5,121
2020-02-04,6,109
2020-02-04,7,98
2020-02-04,8,92
2020-02-04,9,94
2020-02-04,10,102
2020-02-04,11,113
2020-02-04,12,127
2020-02-04,13,140
2020-02-04,14,148
2020-02-04,15,149
2020-02-04,16,141
2020-02-04,17,125
2020-02-04,18,103
2020-02-04,19,79
2020-02-04,20,58
2020-02-04,21,45
2020-02-04,22,43
2020-02-04,23,51
2020-02-05,0,68
2020-02-05,1,90
2020-02-05,2,111
2020-02-05,3,127
2020-02-05,4,136
2020-02-05,5,137
2020-02-05,6,129
2020-02-05,7,116
2020-02-05,8,103
2020-02-05,9,95
2020-02-05,10,93
2020-02-05,11,97
2020-02-05,12,108
2020-02-05,13,124
2020-02-05,14,139
2020-02-05,15,150
2020-02-05,16,152
2020-02-05,17,145
2020-02-05,18,127
2020-02-05,19,100
2020-02-05,20,71
2020-02-05,21,46
2020-02-05,22,30
2020-02-05,23,26
2020-02-06,0,35
2020-02-06,1,56
2020-02-06,2,83
2020-02-06,3,110
2020-02-06,4,132
2020-02-06,5,145
2020-02-06,6,146
2020-02-06,7,137
2020-02-06,8,120
2020-02-06,9,104
2020-02-06,10,91
2020-02-06,11,85
2020-02-06,12,89
2020-02-06,13,103
2020-02-06,14,122
2020-02-06,15,141
2020-02-06,16,155
2020-02-06,17,160
2020-02-06,18,151
2020-02-06,19,128
2020-02-06,20,96
2020-02-06,21,61
2020-02-06,22,31
2020-02-06,23,11
2020-02-07,0,7
2020-02-07,1,21
2020-02-07,2,48
2020-02-07,3,81
2020-02-07,4,115
2020-02-07,5,142
2020-02-07,6,156
2020-02-07,7,155
2020-02-07,8,141
2020-02-07,9,120
2020-02-07,10,98
2020-02-07,11,80
2020-02-07,12,73
2020-02-07,13,80
2020-02-07,14,98
2020-02-07,15,121
2020-02-07,16,146
2020-02-07,17,165
2020-02-07,18,170
2020-02-07,19,157
2020-02-07,20,128
2020-02-07,21,89
2020-02-07,22,48
2020-02-07,23,12
2020-02-08,0,-8
2020-02-08,1,-8
2020-02-08,2,11
2020-02-08,3,45
2020-02-08,4,85
2020-02-08,5,126
2020-02-08,6,155
2020-02-08,7,166
2020-02-08,8,160
2020-02-08,9,141
2020-02-08,10,114
2020-02-08,11,86
2020-02-08,12,66
2020-02-08,13,61
2020-02-08,14,73
2020-02-08,15,96
2020-02-08,16,126
2020-02-08,17,157
2020-02-08,18,177
2020-02-08,19,179
2020-02-08,20,159
2020-02-08,21,123
2020-02-08,22,78
2020-02-08,23,31
2020-02-09,0,-7
2020-02-09,1,-24
2020-02-09,2,-17
2020-02-09,3,9
2020-02-09,4,50
2020-02-09,5,98
2020-02-09,6,141
2020-02-09,7,167
2020-02-09,8,172
2020-02-09,9,160
2020-02-09,10,134
2020-02-09,11,100
2020-02-09,12,69
2020-02-09,13,51
2020-02-09,14,52
2020-02-09,15,69
2020-02-09,16,98
2020-02-09,17,135
2020-02-09,18,169
2020-02-09,19,187
2020-02-09,20,182
2020-02-09,21,156
2020-02-09,22,115
2020-02-09,23,64
2020-02-10,0,14
2020-02-10,1,-21
2020-02-10,2,-30
2020-02-10,3,-16
2020-02-10,4,17
2020-02-10,5,64
2020-02-10,6,116
2020-02-10,7,157
2020-02-10,8,175
2020-02-10,9,173
2020-02-10,10,154
2020-02-10,11,121
2020-02-10,12,82
2020-02-10,13,52
2020-02-10,14,40
2020-02-10,15,46
2020-02-10,16,69
2020-02-10,17,104
2020-02-10,18,146
2020-02-10,19,179
2020-02-10,20,191
2020-02-10,21,179
2020-02-10,22,148
2020-02-10,23,102
2020-02-11,0,48
2020-02-11,1,1
2020-02-11,2,-25
2020-02-11,3,-26
2020-02-11,4,-6
2020-02-11,5,34
2020-02-11,6,86
2020-02-11,7,135
2020-02-11,8,168
2020-02-11,9,177
2020-02-11,10,168
2020-02-11,11,142
2020-02-11,12,103
2020-02-11,13,65
2020-02-11,14,40
2020-02-11,15,34
2020-02-11,16,45
2020-02-11,17,73
2020-02-11,18,113
2020-02-11,19,155
2020-02-11,20,181
2020-02-11,21,186
2020-02-11,22,170
2020-02-11,23,136
2020-02-12,0,89
2020-02-12,1,38
2020-02-12,2,-1
2020-02-12,3,-17
2020-02-12,4,-11
2020-02-12,5,14
2020-02-12,6,58
2020-02-12,7,109
2020-02-12,8,150
2020-02-12,9,172
2020-02-12,10,174
2020-02-12,11,158
2020-02-12,12,126
2020-02-12,13,86
2020-02-12,14,52
2020-02-12,15,34
2020-02-12,16,33
2020-02-12,17,48
2020-02-12,18,79
2020-02-12,19,120
2020-02-12,20,156
2020-02-12,21,175
2020-02-12,22,175
2020-02-12,23,158
2020-02-13,0,123
2020-02-13,1,78
2020-02-13,2,36
2020-02-13,3,8
2020-02-13,4,0
2020-02-13,5,11
2020-02-13,6,41
2020-02-13,7,84
2020-02-13,8,128
2020-02-13,9,158
2020-02-13,10,171
2020-02-13,11,166
2020-02-13,12,145
2020-02-13,13,111
2020-02-13,14,74
2020-02-13,15,46
2020-02-13,16,33
2020-02-13,17,34
2020-02-13,18,52
2020-02-13,19,84
2020-02-13,20,120
2020-02-13,21,149
2020-02-13,22,163
2020-02-13,23,162
2020-02-14,0,144
2020-02-14,1,113
2020-02-14,2,76
2020-02-14,3,44
2020-02-14,4,26
2020-02-14,5,23
2020-02-14,6,38
2020-02-14,7,68
2020-02-14,8,106
2020-02-14,9,139
2020-02-14,10,160
2020-02-14,11,166
2020-02-14,12,157
2020-02-14,13,132
2020-02-14,14,100
2020-02-14,15,68
2020-02-14,16,46
2020-02-14,17,34
2020-02-14,18,37
2020-02-14,19,55
2020-02-14,20,84
2020-02-14,21,114
2020-02-14,22,136
2020-02-14,23,149
2020-02-15,0,148
2020-02-15,1,133
2020-02-15,2,108
2020-02-15,3,81
2020-02-15,4,60
2020-02-15,5,48
2020-02-15,6,49
2020-02-15,7,64
2020-02-15,8,91
2020-02-15,9,120
2020-02-15,10,144
2020-02-15,11,158
2020-02-15,12,159
2020-02-15,13,147
2020-02-15,14,123
2020-02-15,15,95
2020-02-15,16,68
2020-02-15,17,48
2020-02-15,18,37
2020-02-15,19,40
2020-02-15,20,55
2020-02-15,21,78
2020-02-15,22,102
2020-02-15,23,122
2020-02-16,0,135
2020-02-16,1,136
2020-02-16,2,127
2020-02-16,3,111
2020-02-16,4,94
2020-02-16,5,78
2020-02-16,6,69
2020-02-16,7,72
2020-02-16,8,85
2020-02-16,9,106
2020-02-16,10,127
2020-02-16,11,144
2020-02-16,12,154
2020-02-16,13,153
2020-02-16,14,140
2020-02-16,15,119
2020-02-16,16,95
2020-02-16,17,71
2020-02-16,18,50
2020-02-16,19,39
2020-02-16,20,40
2020-02-16,21,51
2020-02-16,22,68
2020-02-16,23,89
2020-02-17,0,109
2020-02-17,1,124
2020-02-17,2,129
2020-02-17,3,127
2020-02-17,4,119
2020-02-17,5,108
2020-02-17,6,95
2020-02-17,7,88
2020-02-17,8,89
2020-02-17,9,99
2020-02-17,10,112
2020-02-17,11,127
2020-02-17,12,141
2020-02-17,13,149
2020-02-17,14,148
2020-02-17,15,137
2020-02-17,16,121
2020-02-17,17,99
2020-02-17,18,74
2020-02-17,19,53
2020-02-17,20,40
2020-02-17,21,38
2020-02-17,22,44
2020-02-17,23,57
2020-02-18,0,78
2020-02-18,1,99
2020-02-18,2,117
2020-02-18,3,128
2020-02-18,4,132
2020-02-18,5,130
2020-02-18,6,120
2020-02-18,7,108
2020-02-18,8,100
2020-02-18,9,99
2020-02-18,10,103
2020-02-18,11,111
2020-02-18,12,124
2020-02-18,13,138
2020-02-18,14,146
2020-02-18,15,147
2020-02-18,16,140
2020-02-18,17,125
2020-02-18,18,103
2020-02-18,19,77
2020-02-18,20,54
2020-02-18,21,38
2020-02-18,22,32
2020-02-18,23,34
2020-02-19,0,48
2020-02-19,1,70
2020-02-19,2,94
2020-02-19,3,116
2020-02-19,4,132
2020-02-19,5,141
2020-02-19,6,140
2020-02-19,7,129
2020-02-19,8,116
2020-02-19,9,105
2020-02-19,10,99
2020-02-19,11,99
2020-02-19,12,106
2020-02-19,13,120
2020-02-19,14,135
2020-02-19,15,146
2020-02-19,16,150
2020-02-19,17,146
2020-02-19,18,131
2020-02-19,19,106
2020-02-19,20,78
2020-02-19,21,52
2020-02-19,22,33
2020-02-19,23,23
2020-02-20,0,26
2020-02-20,1,42
2020-02-20,2,67
2020-02-20,3,95
2020-02-20,4,121
2020-02-20,5,141
2020-02-20,6,150
2020-02-20,7,146
2020-02-20,8,133
2020-02-20,9,117
2020-02-20,10,102
2020-02-20,11,92
2020-02-20,12,91
2020-02-20,13,100
2020-02-20,14,117
2020-02-20,15,135
2020-02-20,16,150
2020-02-20,17,158
2020-02-20,18,153
2020-02-20,19,135
2020-02-20,20,107
2020-02-20,21,75
2020-02-20,22,46
2020-02-20,23,24
2020-02-21,0,14
2020-02-21,1,21
2020-02-21,2,40
2020-02-21,3,70
2020-02-21,4,103
2020-02-21,5,133
2020-02-21,6,152
2020-02-21,7,157
2020-02-21,8,148
2020-02-21,9,130
2020-02-21,10,109
2020-02-21,11,90
2020-02-21,12,80
2020-02-21,13,82
2020-02-21,14,96
2020-02-21,15,117
2020-02-21,16,140
2020-02-21,17,160
2020-02-21,18,167
2020-02-21,19,158
2020-02-21,20,136
2020-02-21,21,103
2020-02-21,22,67
2020-02-21,23,35
2020-02-22,0,14
2020-02-22,1,9
2020-02-22,2,20
2020-02-22,3,46
2020-02-22,4,81
2020-02-22,5,118
2020-02-22,6,147
2020-02-22,7,161
2020-02-22,8,159
2020-02-22,9,144
2020-02-22,10,120
2020-02-22,11,94
2020-02-22,12,74
2020-02-22,13,68
2020-02-22,14,76
2020-02-22,15,95
2020-02-22,16,122
2020-02-22,17,151
2020-02-22,18,171
2020-02-22,19,173
