d,t,l
2023-01-09,2,2
2023-01-09,3,-2
2023-01-09,4,11
2023-01-09,5,37
2023-01-09,6,69
2023-01-09,7,100
2023-01-09,8,123
2023-01-09,9,133
2023-01-09,10,130
2023-01-09,11,116
2023-01-09,12,97
2023-01-09,13,78
2023-01-09,14,68
2023-01-09,15,67
2023-01-09,16,79
2023-01-09,17,99
2023-01-09,18,123
2023-01-09,19,144
2023-01-09,20,157
2023-01-09,21,156
2023-01-09,22,141
2023-01-09,23,112
2023-01-10,0,76
2023-01-10,1,41
2023-01-10,2,14
2023-01-10,3,2
2023-01-10,4,7
2023-01-10,5,26
2023-01-10,6,55
2023-01-10,7,87
2023-01-10,8,114
2023-01-10,9,130
2023-01-10,10,133
2023-01-10,11,124
2023-01-10,12,106
2023-01-10,13,86
2023-01-10,14,71
2023-01-10,15,65
2023-01-10,16,70
2023-01-10,17,85
2023-01-10,18,107
2023-01-10,19,129
2023-01-10,20,147
2023-01-10,21,154
2023-01-10,22,147
2023-01-10,23,127
2023-01-11,0,96
2023-01-11,1,62
2023-01-11,2,32
2023-01-11,3,13
2023-01-11,4,9
2023-01-11,5,20
2023-01-11,6,44
2023-01-11,7,74
2023-01-11,8,103
2023-01-11,9,124
2023-01-11,10,133
2023-01-11,11,130
2023-01-11,12,116
2023-01-11,13,97
2023-01-11,14,78
2023-01-11,15,66
2023-01-11,16,65
2023-01-11,17,73
2023-01-11,18,91
2023-01-11,19,112
2023-01-11,20,132
2023-01-11,21,145
2023-01-11,22,146
2023-01-11,23,135
2023-01-12,0,112
2023-01-12,1,82
2023-01-12,2,52
2023-01-12,3,29
2023-01-12,4,18
2023-01-12,5,21
2023-01-12,6,38
2023-01-12,7,63
2023-01-12,8,91
2023-01-12,9,115
2023-01-12,10,130
2023-01-12,11,133
2023-01-12,12,124
2023-01-12,13,108
2023-01-12,14,89
2023-01-12,15,73
2023-01-12,16,64
2023-01-12,17,66
2023-01-12,18,77
2023-01-12,19,94
2023-01-12,20,113
2023-01-12,21,129
2023-01-12,22,137
2023-01-12,23,135
2023-01-13,0,121
2023-01-13,1,99
2023-01-13,2,72
2023-01-13,3,48
2023-01-13,4,32
2023-01-13,5,28
2023-01-13,6,37
2023-01-13,7,56
2023-01-13,8,80
2023-01-13,9,105
2023-01-13,10,123
2023-01-13,11,133
2023-01-13,12,130
2023-01-13,13,119
2023-01-13,14,101
2023-01-13,15,83
2023-01-13,16,69
2023-01-13,17,63
2023-01-13,18,66
2023-01-13,19,77
2023-01-13,20,93
2023-01-13,21,109
2023-01-13,22,122
2023-01-13,23,127
2023-01-14,0,123
2023-01-14,1,110
2023-01-14,2,90
2023-01-14,3,69
2023-01-14,4,51
2023-01-14,5,41
2023-01-14,6,42
2023-01-14,7,53
2023-01-14,8,72
2023-01-14,9,94
2023-01-14,10,114
2023-01-14,11,128
2023-01-14,12,133
2023-01-14,13,127
2023-01-14,14,114
2023-01-14,15,96
2023-01-14,16,79
2023-01-14,17,66
2023-01-14,18,61
2023-01-14,19,64
2023-01-14,20,74
2023-01-14,21,87
2023-01-14,22,101
2023-01-14,23,111
2023-01-15,0,116
2023-01-15,1,113
2023-01-15,2,103
2023-01-15,3,88
2023-01-15,4,72
2023-01-15,5,60
2023-01-15,6,54
2023-01-15,7,57
2023-01-15,8,68
2023-01-15,9,85
2023-01-15,10,103
2023-01-15,11,120
2023-01-15,12,130
2023-01-15,13,132
2023-01-15,14,125
2023-01-15,15,111
2023-01-15,16,93
2023-01-15,17,76
2023-01-15,18,63
2023-01-15,19,56
2023-01-15,20,57
2023-01-15,21,64
2023-01-15,22,76
2023-01-15,23,89
2023-01-16,0,100
2023-01-16,1,107
2023-01-16,2,108
2023-01-16,3,102
2023-01-16,4,92
2023-01-16,5,81
2023-01-16,6,72
2023-01-16,7,67
2023-01-16,8,70
2023-01-16,9,79
2023-01-16,10,93
2023-01-16,11,109
2023-01-16,12,123
2023-01-16,13,132
2023-01-16,14,133
2023-01-16,15,125
2023-01-16,16,110
2023-01-16,17,92
2023-01-16,18,73
2023-01-16,19,57
2023-01-16,20,48
2023-01-16,21,45
2023-01-16,22,50
2023-01-16,23,61
2023-01-17,0,76
2023-01-17,1,90
2023-01-17,2,102
2023-01-17,3,108
2023-01-17,4,108
2023-01-17,5,102
2023-01-17,6,93
2023-01-17,7,84
2023-01-17,8,79
2023-01-17,9,79
2023-01-17,10,85
2023-01-17,11,97
2023-01-17,12,112
2023-01-17,13,126
2023-01-17,14,135
2023-01-17,15,137
2023-01-17,16,129
2023-01-17,17,113
2023-01-17,18,92
2023-01-17,19,69
2023-01-17,20,49
2023-01-17,21,34
2023-01-17,22,29
2023-01-17,23,33
2023-01-18,0,45
2023-01-18,1,64
2023-01-18,2,84
2023-01-18,3,102
2023-01-18,4,114
2023-01-18,5,118
2023-01-18,6,114
2023-01-18,7,105
2023-01-18,8,94
2023-01-18,9,85
2023-01-18,10,82
2023-01-18,11,87
2023-01-18,12,99
2023-01-18,13,114
2023-01-18,14,130
2023-01-18,15,142
2023-01-18,16,144
2023-01-18,17,136
2023-01-18,18,118
2023-01-18,19,92
2023-01-18,20,63
2023-01-18,21,37
2023-01-18,22,18
2023-01-18,23,10
2023-01-19,0,15
2023-01-19,1,31
2023-01-19,2,55
2023-01-19,3,82
2023-01-19,4,107
2023-01-19,5,124
2023-01-19,6,130
2023-01-19,7,125
2023-01-19,8,113
2023-01-19,9,98
2023-01-19,10,86
2023-01-19,11,81
2023-01-19,12,85
2023-01-19,13,99
2023-01-19,14,118
2023-01-19,15,137
2023-01-19,16,151
2023-01-19,17,155
2023-01-19,18,146
2023-01-19,19,123
2023-01-19,20,91
2023-01-19,21,56
2023-01-19,22,23
2023-01-19,23,1
2023-01-20,0,-8
2023-01-20,1,0
2023-01-20,2,21
2023-01-20,3,52
2023-01-20,4,85
2023-01-20,5,115
2023-01-20,6,135
2023-01-20,7,141
2023-01-20,8,133
2023-01-20,9,117
2023-01-20,10,97
2023-01-20,11,82
2023-01-20,12,76
2023-01-20,13,82
2023-01-20,14,99
2023-01-20,15,122
2023-01-20,16,146
2023-01-20,17,163
2023-01-20,18,167
2023-01-20,19,155
2023-01-20,20,127
2023-01-20,21,89
2023-01-20,22,46
2023-01-20,23,9
2023-01-21,0,-15
2023-01-21,1,-22
2023-01-21,2,-10
2023-01-21,3,17
2023-01-21,4,54
2023-01-21,5,93
2023-01-21,6,126
2023-01-21,7,145
2023-01-21,8,148
2023-01-21,9,136
2023-01-21,10,114
2023-01-21,11,91
2023-01-21,12,74
2023-01-21,13,69
2023-01-21,14,79
2023-01-21,15,100
2023-01-21,16,129
2023-01-21,17,156
2023-01-21,18,175
2023-01-21,19,178
2023-01-21,20,161
2023-01-21,21,128
2023-01-21,22,83
2023-01-21,23,36
2023-01-22,0,-3
2023-01-22,1,-26
2023-01-22,2,-29
2023-01-22,3,-12
2023-01-22,4,21
2023-01-22,5,63
2023-01-22,6,105
2023-01-22,7,137
2023-01-22,8,153
2023-01-22,9,150
2023-01-22,10,132
2023-01-22,11,106
2023-01-22,12,80
2023-01-22,13,64
2023-01-22,14,62
2023-01-22,15,76
2023-01-22,16,103
2023-01-22,17,135
2023-01-22,18,165
2023-01-22,19,183
2023-01-22,20,183
2023-01-22,21,162
2023-01-22,22,124
2023-01-22,23,75
2023-01-23,0,27
2023-01-23,1,-11
2023-01-23,2,-30
2023-01-23,3,-28
2023-01-23,4,-5
2023-01-23,5,33
2023-01-23,6,77
2023-01-23,7,118
2023-01-23,8,146
2023-01-23,9,156
2023-01-23,10,147
2023-01-23,11,124
2023-01-23,12,95
2023-01-23,13,69
2023-01-23,14,54
2023-01-23,15,57
2023-01-23,16,75
2023-01-23,17,105
2023-01-23,18,140
2023-01-23,19,170
2023-01-23,20,185
2023-01-23,21,181
2023-01-23,22,156
2023-01-23,23,115
2023-01-24,0,66
2023-01-24,1,21
2023-01-24,2,-12
2023-01-24,3,-25
2023-01-24,4,-16
2023-01-24,5,11
2023-01-24,6,51
2023-01-24,7,94
2023-01-24,8,130
2023-01-24,9,152
2023-01-24,10,155
2023-01-24,11,140
2023-01-24,12,113
2023-01-24,13,82
2023-01-24,14,58
2023-01-24,15,47
2023-01-24,16,54
2023-01-24,17,75
2023-01-24,18,107
2023-01-24,19,141
2023-01-24,20,168
2023-01-24,21,180
2023-01-24,22,172
2023-01-24,23,144
2023-01-25,0,103
2023-01-25,1,58
2023-01-25,2,19
2023-01-25,3,-6
2023-01-25,4,-11
2023-01-25,5,3
2023-01-25,6,34
2023-01-25,7,72
2023-01-25,8,111
2023-01-25,9,140
2023-01-25,10,154
2023-01-25,11,150
2023-01-25,12,130
2023-01-25,13,101
2023-01-25,14,71
2023-01-25,15,50
2023-01-25,16,44
2023-01-25,17,53
2023-01-25,18,76
2023-01-25,19,107
2023-01-25,20,137
2023-01-25,21,160
2023-01-25,22,167
2023-01-25,23,156
2023-01-26,0,129
2023-01-26,1,92
2023-01-26,2,54
2023-01-26,3,24
2023-01-26,4,8
2023-01-26,5,10
2023-01-26,6,29
2023-01-26,7,59
2023-01-26,8,93
2023-01-26,9,124
2023-01-26,10,145
2023-01-26,11,151
2023-01-26,12,141
2023-01-26,13,118
2023-01-26,14,90
2023-01-26,15,64
2023-01-26,16,46
2023-01-26,17,43
2023-01-26,18,54
2023-01-26,19,76
2023-01-26,20,103
2023-01-26,21,128
2023-01-26,22,145
2023-01-26,23,148
2023-01-27,0,137
2023-01-27,1,113
2023-01-27,2,83
2023-01-27,3,54
2023-01-27,4,35
2023-01-27,5,28
2023-01-27,6,35
2023-01-27,7,55
2023-01-27,8,82
2023-01-27,9,110
2023-01-27,10,133
2023-01-27,11,146
2023-01-27,12,145
2023-01-27,13,131
2023-01-27,14,108
2023-01-27,15,82
2023-01-27,16,60
2023-01-27,17,46
2023-01-27,18,45
2023-01-27,19,55
2023-01-27,20,73
2023-01-27,21,95
2023-01-27,22,115
2023-01-27,23,127
2023-01-28,0,128
2023-01-28,1,118
2023-01-28,2,100
2023-01-28,3,79
2023-01-28,4,61
2023-01-28,5,51
2023-01-28,6,50
2023-01-28,7,60
2023-01-28,8,78
2023-01-28,9,99
2023-01-28,10,120
2023-01-28,11,135
2023-01-28,12,141
2023-01-28,13,137
2023-01-28,14,122
2023-01-28,15,101
2023-01-28,16,79
2023-01-28,17,60
2023-01-28,18,48
2023-01-28,19,47
2023-01-28,20,54
2023-01-28,21,67
2023-01-28,22,84
2023-01-28,23,99
2023-01-29,0,108
2023-01-29,1,110
2023-01-29,2,105
2023-01-29,3,94
2023-01-29,4,82
2023-01-29,5,73
2023-01-29,6,68
2023-01-29,7,71
2023-01-29,8,80
2023-01-29,9,94
2023-01-29,10,109
2023-01-29,11,123
2023-01-29,12,133
2023-01-29,13,135
2023-01-29,14,130
2023-01-29,15,116
2023-01-29,16,98
2023-01-29,17,79
2023-01-29,18,62
2023-01-29,19,50
2023-01-29,20,47
2023-01-29,21,50
2023-01-29,22,59
2023-01-29,23,71
2023-01-30,0,84
2023-01-30,1,93
2023-01-30,2,99
2023-01-30,3,99
2023-01-30,4,95
2023-01-30,5,90
2023-01-30,6,86
2023-01-30,7,84
2023-01-30,8,86
2023-01-30,9,92
2023-01-30,10,101
2023-01-30,11,111
2023-01-30,12,121
2023-01-30,13,128
2023-01-30,14,130
2023-01-30,15,125
2023-01-30,16,114
2023-01-30,17,99
2023-01-30,18,81
2023-01-30,19,63
2023-01-30,20,50
2023-01-30,21,43
2023-01-30,22,43
2023-01-30,23,49
2023-01-31,0,60
2023-01-31,1,72
2023-01-31,2,85
2023-01-31,3,95
2023-01-31,4,101
2023-01-31,5,102
2023-01-31,6,101
2023-01-31,7,98
2023-01-31,8,95
2023-01-31,9,94
2023-01-31,10,96
2023-01-31,11,101
2023-01-31,12,109
2023-01-31,13,117
2023-01-31,14,125
2023-01-31,15,128
2023-01-31,16,126
2023-01-31,17,116
2023-01-31,18,101
2023-01-31,19,82
2023-01-31,20,62
2023-01-31,21,46
2023-01-31,22,36
2023-01-31,23,33
2023-02-01,0,39
2023-02-01,1,51
2023-02-01,2,67
2023-02-01,3,84
2023-02-01,4,99
2023-02-01,5,108
2023-02-01,6,112
2023-02-01,7,110
2023-02-01,8,105
2023-02-01,9,99
2023-02-01,10,94
2023-02-01,11,93
2023-02-01,12,97
2023-02-01,13,105
2023-02-01,14,115
2023-02-01,15,125
2023-02-01,16,131
2023-02-01,17,130
2023-02-01,18,120
2023-02-01,19,103
2023-02-01,20,80
2023-02-01,21,57
2023-02-01,22,37
2023-02-01,23,25
2023-02-02,0,24
2023-02-02,1,32
2023-02-02,2,48
2023-02-02,3,70
2023-02-02,4,91
2023-02-02,5,108
2023-02-02,6,118
2023-02-02,7,120
2023-02-02,8,115
2023-02-02,9,106
2023-02-02,10,95
2023-02-02,11,88
2023-02-02,12,87
2023-02-02,13,93
2023-02-02,14,104
2023-02-02,15,118
2023-02-02,16,131
2023-02-02,17,138
2023-02-02,18,136
2023-02-02,19,123
2023-02-02,20,101
2023-02-02,21,74
2023-02-02,22,46
2023-02-02,23,25
2023-02-03,0,15
2023-02-03,1,17
2023-02-03,2,30
2023-02-03,3,53
2023-02-03,4,79
2023-02-03,5,102
2023-02-03,6,120
2023-02-03,7,127
2023-02-03,8,124
2023-02-03,9,114
2023-02-03,10,99
2023-02-03,11,87
2023-02-03,12,80
2023-02-03,13,81
2023-02-03,14,91
2023-02-03,15,107
2023-02-03,16,126
2023-02-03,17,141
2023-02-03,18,147
2023-02-03,19,141
2023-02-03,20,123
2023-02-03,21,94
2023-02-03,22,62
2023-02-03,23,33
2023-02-04,0,13
2023-02-04,1,7
2023-02-04,2,15
2023-02-04,3,36
2023-02-04,4,64
2023-02-04,5,93
2023-02-04,6,116
2023-02-04,7,130
2023-02-04,8,132
2023-02-04,9,122
2023-02-04,10,106
2023-02-04,11,89
2023-02-04,12,76
2023-02-04,13,72
2023-02-04,14,79
2023-02-04,15,95
2023-02-04,16,116
2023-02-04,17,137
2023-02-04,18,152
2023-02-04,19,154
2023-02-04,20,142
2023-02-04,21,116
2023-02-04,22,82
2023-02-04,23,47
2023-02-05,0,18
2023-02-05,1,3
2023-02-05,2,4
2023-02-05,3,20
2023-02-05,4,48
2023-02-05,5,80
2023-02-05,6,109
2023-02-05,7,129
2023-02-05,8,137
2023-02-05,9,130
2023-02-05,10,114
2023-02-05,11,94
2023-02-05,12,76
2023-02-05,13,66
2023-02-05,14,68
2023-02-05,15,81
2023-02-05,16,103
2023-02-05,17,128
2023-02-05,18,149
2023-02-05,19,160
2023-02-05,20,156
2023-02-05,21,136
2023-02-05,22,104
2023-02-05,23,66
2023-02-06,0,31
2023-02-06,1,7
2023-02-06,2,-1
2023-02-06,3,9
2023-02-06,4,33
2023-02-06,5,66
2023-02-06,6,99
2023-02-06,7,125
2023-02-06,8,139
2023-02-06,9,137
2023-02-06,10,123
2023-02-06,11,101
2023-02-06,12,79
2023-02-06,13,63
2023-02-06,14,59
2023-02-06,15,68
2023-02-06,16,88
2023-02-06,17,115
2023-02-06,18,141
2023-02-06,19,159
2023-02-06,20,164
2023-02-06,21,152
2023-02-06,22,124
2023-02-06,23,87
2023-02-07,0,49
2023-02-07,1,17
2023-02-07,2,1
2023-02-07,3,3
2023-02-07,4,22
2023-02-07,5,53
2023-02-07,6,88
2023-02-07,7,118
2023-02-07,8,138
2023-02-07,9,143
2023-02-07,10,132
2023-02-07,11,111
2023-02-07,12,86
2023-02-07,13,65
2023-02-07,14,54
2023-02-07,15,56
2023-02-07,16,72
2023-02-07,17,98
2023-02-07,18,126
2023-02-07,19,150
2023-02-07,20,163
2023-02-07,21,160
2023-02-07,22,141
2023-02-07,23,108
2023-02-08,0,69
2023-02-08,1,34
2023-02-08,2,10
2023-02-08,3,3
2023-02-08,4,15
2023-02-08,5,42
2023-02-08,6,76
2023-02-08,7,110
2023-02-08,8,135
2023-02-08,9,145
2023-02-08,10,140
2023-02-08,11,122
2023-02-08,12,96
2023-02-08,13,71
2023-02-08,14,54
2023-02-08,15,49
2023-02-08,16,58
2023-02-08,17,80
2023-02-08,18,108
2023-02-08,19,135
2023-02-08,20,155
2023-02-08,21,161
2023-02-08,22,150
2023-02-08,23,124
2023-02-09,0,89
2023-02-09,1,53
2023-02-09,2,25
2023-02-09,3,10
2023-02-09,4,14
2023-02-09,5,34
2023-02-09,6,65
2023-02-09,7,99
2023-02-09,8,128
2023-02-09,9,145
2023-02-09,10,146
2023-02-09,11,132
2023-02-09,12,108
2023-02-09,13,81
2023-02-09,14,58
2023-02-09,15,46
2023-02-09,16,48
2023-02-09,17,63
2023-02-09,18,88
2023-02-09,19,116
2023-02-09,20,139
2023-02-09,21,153
2023-02-09,22,152
2023-02-09,23,135
2023-02-10,0,107
2023-02-10,1,73
2023-02-10,2,43
2023-02-10,3,23
2023-02-10,4,19
2023-02-10,5,32
2023-02-10,6,57
2023-02-10,7,89
2023-02-10,8,119
2023-02-10,9,141
2023-02-10,10,148
2023-02-10,11,141
2023-02-10,12,120
2023-02-10,13,93
2023-02-10,14,67
2023-02-10,15,49
2023-02-10,16,43
2023-02-10,17,50
2023-02-10,18,69
2023-02-10,19,94
2023-02-10,20,119
2023-02-10,21,138
2023-02-10,22,145
2023-02-10,23,139
2023-02-11,0,119
2023-02-11,1,92
2023-02-11,2,63
2023-02-11,3,41
2023-02-11,4,31
2023-02-11,5,35
2023-02-11,6,53
2023-02-11,7,80
2023-02-11,8,109
2023-02-11,9,133
2023-02-11,10,146
2023-02-11,11,145
2023-02-11,12,131
2023-02-11,13,107
2023-02-11,14,80
2023-02-11,15,57
2023-02-11,16,44
2023-02-11,17,43
2023-02-11,18,53
2023-02-11,19,73
2023-02-11,20,96
2023-02-11,21,117
2023-02-11,22,130
2023-02-11,23,133
2023-02-12,0,124
2023-02-12,1,106
2023-02-12,2,83
2023-02-12,3,61
2023-02-12,4,48
2023-02-12,5,45
2023-02-12,6,55
2023-02-12,7,75
2023-02-12,8,99
2023-02-12,9,123
2023-02-12,10,139
2023-02-12,11,145
2023-02-12,12,138
2023-02-12,13,120
2023-02-12,14,96
2023-02-12,15,72
2023-02-12,16,52
2023-02-12,17,43
2023-02-12,18,44
2023-02-12,19,55
2023-02-12,20,73
2023-02-12,21,92
2023-02-12,22,109
2023-02-12,23,119
2023-02-13,0,120
2023-02-13,1,112
2023-02-13,2,98
2023-02-13,3,82
2023-02-13,4,68
2023-02-13,5,61
2023-02-13,6,63
2023-02-13,7,74
2023-02-13,8,92
2023-02-13,9,112
2023-02-13,10,129
2023-02-13,11,140
2023-02-13,12,140
2023-02-13,13,130
2023-02-13,14,112
2023-02-13,15,90
2023-02-13,16,68
2023-02-13,17,52
2023-02-13,18,44
2023-02-13,19,44
2023-02-13,20,53
2023-02-13,21,66
2023-02-13,22,82
2023-02-13,23,96
2023-02-14,0,105
2023-02-14,1,109
2023-02-14,2,105
2023-02-14,3,98
2023-02-14,4,88
2023-02-14,5,80
2023-02-14,6,77
2023-02-14,7,80
2023-02-14,8,89
2023-02-14,9,102
2023-02-14,10,117
2023-02-14,11,129
2023-02-14,12,136
2023-02-14,13,135
2023-02-14,14,126
2023-02-14,15,110
2023-02-14,16,90
2023-02-14,17,70
2023-02-14,18,54
2023-02-14,19,44
2023-02-14,20,41
2023-02-14,21,45
2023-02-14,22,54
2023-02-14,23,67
2023-02-15,0,81
2023-02-15,1,93
2023-02-15,2,102
2023-02-15,3,105
2023-02-15,4,104
2023-02-15,5,100
2023-02-15,6,95
2023-02-15,7,92
2023-02-15,8,92
2023-02-15,9,96
2023-02-15,10,105
2023-02-15,11,115
2023-02-15,12,126
2023-02-15,13,133
2023-02-15,14,134
2023-02-15,15,128
2023-02-15,16,115
2023-02-15,17,97
2023-02-15,18,77
2023-02-15,19,57
2023-02-15,20,42
2023-02-15,21,33
2023-02-15,22,31
2023-02-15,23,38
2023-02-16,0,51
2023-02-16,1,68
2023-02-16,2,86
2023-02-16,3,102
2023-02-16,4,112
2023-02-16,5,116
2023-02-16,6,114
2023-02-16,7,108
2023-02-16,8,101
2023-02-16,9,96
2023-02-16,10,96
2023-02-16,11,100
2023-02-16,12,110
2023-02-16,13,122
2023-02-16,14,132
2023-02-16,15,138
2023-02-16,16,137
2023-02-16,17,126
2023-02-16,18,108
2023-02-16,19,84
2023-02-16,20,58
2023-02-16,21,35
2023-02-16,22,20
2023-02-16,23,14
2023-02-17,0,20
2023-02-17,1,36
2023-02-17,2,59
2023-02-17,3,85
2023-02-17,4,108
2023-02-17,5,124
2023-02-17,6,131
2023-02-17,7,127
2023-02-17,8,116
2023-02-17,9,103
2023-02-17,10,92
2023-02-17,11,88
2023-02-17,12,92
2023-02-17,13,103
2023-02-17,14,120
2023-02-17,15,137
2023-02-17,16,149
2023-02-17,17,151
2023-02-17,18,141
2023-02-17,19,119
2023-02-17,20,88
2023-02-17,21,55
2023-02-17,22,24
2023-02-17,23,4
2023-02-18,0,-3
2023-02-18,1,6
2023-02-18,2,27
2023-02-18,3,58
2023-02-18,4,92
2023-02-18,5,121
2023-02-18,6,139
2023-02-18,7,143
2023-02-18,8,134
2023-02-18,9,116
2023-02-18,10,96
2023-02-18,11,81
2023-02-18,12,75
2023-02-18,13,81
2023-02-18,14,98
2023-02-18,15,122
2023-02-18,16,146
2023-02-18,17,163
2023-02-18,18,167
2023-02-18,19,154
2023-02-18,20,127
2023-02-18,21,88
2023-02-18,22,47
2023-02-18,23,12
2023-02-19,0,-11
2023-02-19,1,-15
2023-02-19,2,-1
2023-02-19,3,28
2023-02-19,4,67
2023-02-19,5,106
2023-02-19,6,136
2023-02-19,7,152
2023-02-19,8,151
2023-02-19,9,134
2023-02-19,10,108
2023-02-19,11,83
2023-02-19,12,65
2023-02-19,13,61
2023-02-19,14,72
2023-02-19,15,96
2023-02-19,16,128
2023-02-19,17,157
2023-02-19,18,177
2023-02-19,19,180
2023-02-19,20,163
2023-02-19,21,128
2023-02-19,22,83
2023-02-19,23,37
2023-02-20,0,0
2023-02-20,1,-20
2023-02-20,2,-19
2023-02-20,3,2
2023-02-20,4,39
2023-02-20,5,83
2023-02-20,6,123
2023-02-20,7,152
2023-02-20,8,161
2023-02-20,9,151
2023-02-20,10,126
2023-02-20,11,94
2023-02-20,12,65
2023-02-20,13,48
2023-02-20,14,49
2023-02-20,15,67
2023-02-20,16,98
2023-02-20,17,135
2023-02-20,18,168
2023-02-20,19,187
2023-02-20,20,185
2023-02-20,21,163
2023-02-20,22,122
2023-02-20,23,73
2023-02-21,0,27
2023-02-21,1,-7
2023-02-21,2,-21
2023-02-21,3,-12
2023-02-21,4,17
2023-02-21,5,59
2023-02-21,6,104
2023-02-21,7,141
2023-02-21,8,163
2023-02-21,9,163
2023-02-21,10,144
2023-02-21,11,111
2023-02-21,12,76
2023-02-21,13,47
2023-02-21,14,34
2023-02-21,15,41
2023-02-21,16,65
2023-02-21,17,102
2023-02-21,18,141
2023-02-21,19,173
2023-02-21,20,188
2023-02-21,21,182
2023-02-21,22,154
2023-02-21,23,110
2023-02-22,0,62
2023-02-22,1,20
2023-02-22,2,-6
2023-02-22,3,-11
2023-02-22,4,6
2023-02-22,5,41
2023-02-22,6,84
2023-02-22,7,125
2023-02-22,8,156
2023-02-22,9,168
2023-02-22,10,158
2023-02-22,11,131
2023-02-22,12,94
2023-02-22,13,58
2023-02-22,14,33
2023-02-22,15,26
2023-02-22,16,38
2023-02-22,17,68
2023-02-22,18,106
2023-02-22,19,144
