d,t,l
2022-01-05,12,113
2022-01-05,13,91
2022-01-05,14,73
2022-01-05,15,65
2022-01-05,16,71
2022-01-05,17,91
2022-01-05,18,118
2022-01-05,19,146
2022-01-05,20,166
2022-01-05,21,173
2022-01-05,22,161
2022-01-05,23,134
2022-01-06,0,97
2022-01-06,1,57
2022-01-06,2,21
2022-01-06,3,-4
2022-01-06,4,-11
2022-01-06,5,0
2022-01-06,6,25
2022-01-06,7,58
2022-01-06,8,93
2022-01-06,9,121
2022-01-06,10,136
2022-01-06,11,137
2022-01-06,12,125
2022-01-06,13,106
2022-01-06,14,85
2022-01-06,15,69
2022-01-06,16,64
2022-01-06,17,73
2022-01-06,18,93
2022-01-06,19,118
2022-01-06,20,143
2022-01-06,21,159
2022-01-06,22,162
2022-01-06,23,149
2022-01-07,0,122
2022-01-07,1,88
2022-01-07,2,53
2022-01-07,3,23
2022-01-07,4,5
2022-01-07,5,3
2022-01-07,6,17
2022-01-07,7,42
2022-01-07,8,72
2022-01-07,9,102
2022-01-07,10,125
2022-01-07,11,135
2022-01-07,12,132
2022-01-07,13,119
2022-01-07,14,100
2022-01-07,15,81
2022-01-07,16,67
2022-01-07,17,64
2022-01-07,18,73
2022-01-07,19,92
2022-01-07,20,114
2022-01-07,21,134
2022-01-07,22,147
2022-01-07,23,147
2022-01-08,0,134
2022-01-08,1,110
2022-01-08,2,81
2022-01-08,3,53
2022-01-08,4,30
2022-01-08,5,19
2022-01-08,6,21
2022-01-08,7,35
2022-01-08,8,58
2022-01-08,9,85
2022-01-08,10,110
2022-01-08,11,127
2022-01-08,12,133
2022-01-08,13,127
2022-01-08,14,114
2022-01-08,15,96
2022-01-08,16,78
2022-01-08,17,66
2022-01-08,18,64
2022-01-08,19,71
2022-01-08,20,86
2022-01-08,21,104
2022-01-08,22,120
2022-01-08,23,130
2022-01-09,0,130
2022-01-09,1,119
2022-01-09,2,100
2022-01-09,3,78
2022-01-09,4,57
2022-01-09,5,41
2022-01-09,6,34
2022-01-09,7,39
2022-01-09,8,53
2022-01-09,9,73
2022-01-09,10,95
2022-01-09,11,114
2022-01-09,12,127
2022-01-09,13,130
2022-01-09,14,124
2022-01-09,15,110
2022-01-09,16,93
2022-01-09,17,76
2022-01-09,18,64
2022-01-09,19,61
2022-01-09,20,66
2022-01-09,21,77
2022-01-09,22,91
2022-01-09,23,104
2022-01-10,0,113
2022-01-10,1,114
2022-01-10,2,108
2022-01-10,3,95
2022-01-10,4,80
2022-01-10,5,65
2022-01-10,6,54
2022-01-10,7,50
2022-01-10,8,55
2022-01-10,9,67
2022-01-10,10,84
2022-01-10,11,102
2022-01-10,12,118
2022-01-10,13,128
2022-01-10,14,129
2022-01-10,15,122
2022-01-10,16,108
2022-01-10,17,91
2022-01-10,18,74
2022-01-10,19,61
2022-01-10,20,55
2022-01-10,21,57
2022-01-10,22,65
2022-01-10,23,76
2022-01-11,0,89
2022-01-11,1,99
2022-01-11,2,104
2022-01-11,3,101
2022-01-11,4,94
2022-01-11,5,84
2022-01-11,6,74
2022-01-11,7,66
2022-01-11,8,64
2022-01-11,9,68
2022-01-11,10,78
2022-01-11,11,92
2022-01-11,12,107
2022-01-11,13,121
2022-01-11,14,129
2022-01-11,15,128
2022-01-11,16,120
2022-01-11,17,106
2022-01-11,18,88
2022-01-11,19,69
2022-01-11,20,54
2022-01-11,21,47
2022-01-11,22,46
2022-01-11,23,53
2022-01-12,0,64
2022-01-12,1,78
2022-01-12,2,91
2022-01-12,3,99
2022-01-12,4,101
2022-01-12,5,98
2022-01-12,6,91
2022-01-12,7,83
2022-01-12,8,76
2022-01-12,9,74
2022-01-12,10,77
2022-01-12,11,85
2022-01-12,12,97
2022-01-12,13,111
2022-01-12,14,124
2022-01-12,15,130
2022-01-12,16,129
2022-01-12,17,120
2022-01-12,18,104
2022-01-12,19,83
2022-01-12,20,62
2022-01-12,21,46
2022-01-12,22,37
2022-01-12,23,35
2022-01-13,0,43
2022-01-13,1,56
2022-01-13,2,73
2022-01-13,3,89
2022-01-13,4,100
2022-01-13,5,104
2022-01-13,6,103
2022-01-13,7,97
2022-01-13,8,89
2022-01-13,9,82
2022-01-13,10,79
2022-01-13,11,81
2022-01-13,12,89
2022-01-13,13,102
2022-01-13,14,116
2022-01-13,15,128
2022-01-13,16,133
2022-01-13,17,130
2022-01-13,18,118
2022-01-13,19,99
2022-01-13,20,76
2022-01-13,21,53
2022-01-13,22,36
2022-01-13,23,26
2022-01-14,0,27
2022-01-14,1,37
2022-01-14,2,55
2022-01-14,3,75
2022-01-14,4,93
2022-01-14,5,106
2022-01-14,6,111
2022-01-14,7,109
2022-01-14,8,101
2022-01-14,9,92
2022-01-14,10,84
2022-01-14,11,81
2022-01-14,12,83
2022-01-14,13,93
2022-01-14,14,107
2022-01-14,15,122
2022-01-14,16,133
2022-01-14,17,137
2022-01-14,18,131
2022-01-14,19,115
2022-01-14,20,92
2022-01-14,21,66
2022-01-14,22,42
2022-01-14,23,25
2022-01-15,0,17
2022-01-15,1,22
2022-01-15,2,37
2022-01-15,3,59
2022-01-15,4,82
2022-01-15,5,102
2022-01-15,6,114
2022-01-15,7,117
2022-01-15,8,112
2022-01-15,9,102
2022-01-15,10,91
2022-01-15,11,83
2022-01-15,12,80
2022-01-15,13,85
2022-01-15,14,97
2022-01-15,15,113
2022-01-15,16,129
2022-01-15,17,140
2022-01-15,18,141
2022-01-15,19,131
2022-01-15,20,110
2022-01-15,21,83
2022-01-15,22,54
2022-01-15,23,30
2022-01-16,0,14
2022-01-16,1,12
2022-01-16,2,22
2022-01-16,3,42
2022-01-16,4,68
2022-01-16,5,93
2022-01-16,6,113
2022-01-16,7,122
2022-01-16,8,121
2022-01-16,9,112
2022-01-16,10,99
2022-01-16,11,87
2022-01-16,12,79
2022-01-16,13,79
2022-01-16,14,88
2022-01-16,15,104
2022-01-16,16,123
2022-01-16,17,139
2022-01-16,18,147
2022-01-16,19,144
2022-01-16,20,128
2022-01-16,21,102
2022-01-16,22,71
2022-01-16,23,41
2022-01-17,0,17
2022-01-17,1,6
2022-01-17,2,10
2022-01-17,3,26
2022-01-17,4,52
2022-01-17,5,81
2022-01-17,6,107
2022-01-17,7,123
2022-01-17,8,128
2022-01-17,9,122
2022-01-17,10,108
2022-01-17,11,93
2022-01-17,12,81
2022-01-17,13,75
2022-01-17,14,80
2022-01-17,15,94
2022-01-17,16,113
2022-01-17,17,134
2022-01-17,18,149
2022-01-17,19,153
2022-01-17,20,144
2022-01-17,21,121
2022-01-17,22,90
2022-01-17,23,56
2022-01-18,0,26
2022-01-18,1,7
2022-01-18,2,2
2022-01-18,3,12
2022-01-18,4,36
2022-01-18,5,66
2022-01-18,6,96
2022-01-18,7,120
2022-01-18,8,131
2022-01-18,9,130
2022-01-18,10,118
2022-01-18,11,101
2022-01-18,12,85
2022-01-18,13,74
2022-01-18,14,73
2022-01-18,15,83
2022-01-18,16,102
2022-01-18,17,125
2022-01-18,18,145
2022-01-18,19,157
2022-01-18,20,155
2022-01-18,21,139
2022-01-18,22,111
2022-01-18,23,76
2022-01-19,0,41
2022-01-19,1,14
2022-01-19,2,-1
2022-01-19,3,2
2022-01-19,4,20
2022-01-19,5,49
2022-01-19,6,82
2022-01-19,7,111
2022-01-19,8,130
2022-01-19,9,135
2022-01-19,10,127
2022-01-19,11,111
2022-01-19,12,92
2022-01-19,13,76
2022-01-19,14,69
2022-01-19,15,74
2022-01-19,16,89
2022-01-19,17,112
2022-01-19,18,136
2022-01-19,19,155
2022-01-19,20,161
2022-01-19,21,153
2022-01-19,22,130
2022-01-19,23,98
2022-01-20,0,61
2022-01-20,1,27
2022-01-20,2,5
2022-01-20,3,-2
2022-01-20,4,8
2022-01-20,5,33
2022-01-20,6,65
2022-01-20,7,98
2022-01-20,8,123
2022-01-20,9,135
2022-01-20,10,133
2022-01-20,11,120
2022-01-20,12,101
2022-01-20,13,81
2022-01-20,14,68
2022-01-20,15,66
2022-01-20,16,76
2022-01-20,17,97
2022-01-20,18,122
2022-01-20,19,145
2022-01-20,20,159
2022-01-20,21,160
2022-01-20,22,145
2022-01-20,23,118
2022-01-21,0,83
2022-01-21,1,47
2022-01-21,2,18
2022-01-21,3,2
2022-01-21,4,3
2022-01-21,5,21
2022-01-21,6,49
2022-01-21,7,83
2022-01-21,8,112
2022-01-21,9,131
2022-01-21,10,136
2022-01-21,11,128
2022-01-21,12,110
2022-01-21,13,89
2022-01-21,14,71
2022-01-21,15,62
2022-01-21,16,65
2022-01-21,17,80
2022-01-21,18,103
2022-01-21,19,128
2022-01-21,20,148
2022-01-21,21,157
2022-01-21,22,152
2022-01-21,23,133
2022-01-22,0,104
2022-01-22,1,70
2022-01-22,2,37
2022-01-22,3,14
2022-01-22,4,6
2022-01-22,5,14
2022-01-22,6,37
2022-01-22,7,67
2022-01-22,8,98
2022-01-22,9,122
2022-01-22,10,134
2022-01-22,11,133
2022-01-22,12,119
2022-01-22,13,99
2022-01-22,14,78
2022-01-22,15,63
2022-01-22,16,57
2022-01-22,17,64
2022-01-22,18,83
2022-01-22,19,106
2022-01-22,20,129
2022-01-22,21,144
2022-01-22,22,149
2022-01-22,23,140
2022-01-23,0,120
2022-01-23,1,91
2022-01-23,2,61
2022-01-23,3,34
2022-01-23,4,19
2022-01-23,5,17
2022-01-23,6,31
2022-01-23,7,55
2022-01-23,8,84
2022-01-23,9,110
2022-01-23,10,128
2022-01-23,11,134
2022-01-23,12,127
2022-01-23,13,110
2022-01-23,14,89
2022-01-23,15,69
2022-01-23,16,56
2022-01-23,17,54
2022-01-23,18,63
2022-01-23,19,81
2022-01-23,20,103
2022-01-23,21,122
2022-01-23,22,134
2022-01-23,23,136
2022-01-24,0,126
2022-01-24,1,107
2022-01-24,2,83
2022-01-24,3,58
2022-01-24,4,39
2022-01-24,5,29
2022-01-24,6,33
2022-01-24,7,49
2022-01-24,8,73
2022-01-24,9,98
2022-01-24,10,118
2022-01-24,11,130
2022-01-24,12,131
2022-01-24,13,120
2022-01-24,14,102
2022-01-24,15,81
2022-01-24,16,62
2022-01-24,17,51
2022-01-24,18,49
2022-01-24,19,59
2022-01-24,20,75
2022-01-24,21,94
2022-01-24,22,110
2022-01-24,23,119
2022-01-25,0,121
2022-01-25,1,114
2022-01-25,2,99
2022-01-25,3,80
2022-01-25,4,62
2022-01-25,5,49
2022-01-25,6,44
2022-01-25,7,50
2022-01-25,8,66
2022-01-25,9,87
2022-01-25,10,107
2022-01-25,11,123
2022-01-25,12,130
2022-01-25,13,127
2022-01-25,14,115
2022-01-25,15,96
2022-01-25,16,76
2022-01-25,17,58
2022-01-25,18,46
2022-01-25,19,43
2022-01-25,20,51
2022-01-25,21,64
2022-01-25,22,79
2022-01-25,23,93
2022-01-26,0,103
2022-01-26,1,108
2022-01-26,2,105
2022-01-26,3,96
2022-01-26,4,84
2022-01-26,5,72
2022-01-26,6,62
2022-01-26,7,59
2022-01-26,8,65
2022-01-26,9,79
2022-01-26,10,96
2022-01-26,11,112
2022-01-26,12,124
2022-01-26,13,130
2022-01-26,14,126
2022-01-26,15,113
2022-01-26,16,95
2022-01-26,17,74
2022-01-26,18,55
2022-01-26,19,41
2022-01-26,20,35
2022-01-26,21,39
2022-01-26,22,49
2022-01-26,23,62
2022-01-27,0,76
2022-01-27,1,89
2022-01-27,2,99
2022-01-27,3,102
2022-01-27,4,99
2022-01-27,5,92
2022-01-27,6,83
2022-01-27,7,75
2022-01-27,8,72
2022-01-27,9,76
2022-01-27,10,86
2022-01-27,11,99
2022-01-27,12,113
2022-01-27,13,125
2022-01-27,14,131
2022-01-27,15,128
2022-01-27,16,116
2022-01-27,17,97
2022-01-27,18,75
2022-01-27,19,52
2022-01-27,20,35
2022-01-27,21,25
2022-01-27,22,25
2022-01-27,23,31
2022-01-28,0,44
2022-01-28,1,61
2022-01-28,2,80
2022-01-28,3,95
2022-01-28,4,104
2022-01-28,5,107
2022-01-28,6,103
2022-01-28,7,94
2022-01-28,8,85
2022-01-28,9,80
2022-01-28,10,81
2022-01-28,11,88
2022-01-28,12,100
2022-01-28,13,114
2022-01-28,14,127
2022-01-28,15,135
2022-01-28,16,134
2022-01-28,17,122
2022-01-28,18,102
2022-01-28,19,77
2022-01-28,20,50
2022-01-28,21,27
2022-01-28,22,13
2022-01-28,23,9
2022-01-29,0,15
2022-01-29,1,30
2022-01-29,2,52
2022-01-29,3,76
2022-01-29,4,97
2022-01-29,5,111
2022-01-29,6,116
2022-01-29,7,112
2022-01-29,8,102
2022-01-29,9,90
2022-01-29,10,81
2022-01-29,11,80
2022-01-29,12,86
2022-01-29,13,99
2022-01-29,14,116
2022-01-29,15,132
2022-01-29,16,143
2022-01-29,17,143
2022-01-29,18,131
2022-01-29,19,108
2022-01-29,20,78
2022-01-29,21,46
2022-01-29,22,19
2022-01-29,23,1
2022-01-30,0,-5
2022-01-30,1,2
2022-01-30,2,22
2022-01-30,3,49
2022-01-30,4,79
2022-01-30,5,104
2022-01-30,6,120
2022-01-30,7,125
2022-01-30,8,118
2022-01-30,9,104
2022-01-30,10,89
2022-01-30,11,77
2022-01-30,12,74
2022-01-30,13,82
2022-01-30,14,98
2022-01-30,15,119
2022-01-30,16,140
2022-01-30,17,153
2022-01-30,18,153
2022-01-30,19,139
2022-01-30,20,112
2022-01-30,21,77
2022-01-30,22,40
2022-01-30,23,9
2022-01-31,0,-11
2022-01-31,1,-15
2022-01-31,2,-4
2022-01-31,3,20
2022-01-31,4,53
2022-01-31,5,87
2022-01-31,6,115
2022-01-31,7,130
2022-01-31,8,131
2022-01-31,9,120
2022-01-31,10,102
2022-01-31,11,82
2022-01-31,12,69
2022-01-31,13,67
2022-01-31,14,78
2022-01-31,15,99
2022-01-31,16,125
2022-01-31,17,149
2022-01-31,18,164
2022-01-31,19,163
2022-01-31,20,145
2022-01-31,21,113
2022-01-31,22,73
2022-01-31,23,33
2022-02-01,0,0
2022-02-01,1,-19
2022-02-01,2,-20
2022-02-01,3,-4
2022-02-01,4,26
2022-02-01,5,64
2022-02-01,6,100
2022-02-01,7,126
2022-02-01,8,137
2022-02-01,9,133
2022-02-01,10,117
2022-02-01,11,94
2022-02-01,12,73
2022-02-01,13,60
2022-02-01,14,61
2022-02-01,15,76
2022-02-01,16,102
2022-02-01,17,132
2022-02-01,18,158
2022-02-01,19,172
2022-02-01,20,168
2022-02-01,21,145
2022-02-01,22,109
2022-02-01,23,66
2022-02-02,0,25
2022-02-02,1,-7
2022-02-02,2,-21
2022-02-02,3,-17
2022-02-02,4,5
2022-02-02,5,40
2022-02-02,6,79
2022-02-02,7,114
2022-02-02,8,136
2022-02-02,9,141
2022-02-02,10,131
2022-02-02,11,109
2022-02-02,12,83
2022-02-02,13,61
2022-02-02,14,51
2022-02-02,15,57
2022-02-02,16,77
2022-02-02,17,107
2022-02-02,18,139
2022-02-02,19,164
2022-02-02,20,175
2022-02-02,21,166
2022-02-02,22,139
2022-02-02,23,101
2022-02-03,0,58
2022-02-03,1,18
2022-02-03,2,-9
2022-02-03,3,-17
2022-02-03,4,-6
2022-02-03,5,22
2022-02-03,6,59
2022-02-03,7,97
2022-02-03,8,128
2022-02-03,9,143
2022-02-03,10,141
2022-02-03,11,124
2022-02-03,12,99
2022-02-03,13,72
2022-02-03,14,52
2022-02-03,15,46
2022-02-03,16,56
2022-02-03,17,80
2022-02-03,18,112
2022-02-03,19,143
2022-02-03,20,165
2022-02-03,21,171
2022-02-03,22,157
2022-02-03,23,128
2022-02-04,0,89
2022-02-04,1,49
2022-02-04,2,15
2022-02-04,3,-4
2022-02-04,4,-5
2022-02-04,5,13
2022-02-04,6,43
2022-02-04,7,80
2022-02-04,8,114
2022-02-04,9,138
2022-02-04,10,145
2022-02-04,11,136
2022-02-04,12,114
2022-02-04,13,87
2022-02-04,14,61
2022-02-04,15,45
2022-02-04,16,43
2022-02-04,17,58
2022-02-04,18,83
2022-02-04,19,114
2022-02-04,20,142
2022-02-04,21,159
2022-02-04,22,159
2022-02-04,23,143
2022-02-05,0,113
2022-02-05,1,78
2022-02-05,2,44
2022-02-05,3,18
2022-02-05,4,8
2022-02-05,5,14
2022-02-05,6,36
2022-02-05,7,67
2022-02-05,8,99
2022-02-05,9,127
2022-02-05,10,142
2022-02-05,11,142
2022-02-05,12,127
2022-02-05,13,103
2022-02-05,14,76
2022-02-05,15,54
2022-02-05,16,42
2022-02-05,17,44
2022-02-05,18,60
2022-02-05,19,85
2022-02-05,20,113
2022-02-05,21,135
2022-02-05,22,146
2022-02-05,23,143
2022-02-06,0,125
2022-02-06,1,99
2022-02-06,2,69
2022-02-06,3,44
2022-02-06,4,27
2022-02-06,5,25
2022-02-06,6,37
2022-02-06,7,59
2022-02-06,8,87
2022-02-06,9,114
2022-02-06,10,134
2022-02-06,11,141
2022-02-06,12,134
2022-02-06,13,117
2022-02-06,14,93
2022-02-06,15,69
2022-02-06,16,50
2022-02-06,17,42
2022-02-06,18,47
2022-02-06,19,63
2022-02-06,20,84
2022-02-06,21,106
2022-02-06,22,123
2022-02-06,23,130
2022-02-07,0,124
2022-02-07,1,109
2022-02-07,2,88
2022-02-07,3,66
2022-02-07,4,50
2022-02-07,5,42
2022-02-07,6,45
2022-02-07,7,59
2022-02-07,8,80
2022-02-07,9,103
2022-02-07,10,122
2022-02-07,11,134
2022-02-07,12,135
2022-02-07,13,125
2022-02-07,14,107
2022-02-07,15,85
2022-02-07,16,65
2022-02-07,17,50
2022-02-07,18,45
2022-02-07,19,50
2022-02-07,20,63
2022-02-07,21,79
2022-02-07,22,96
2022-02-07,23,108
2022-02-08,0,112
2022-02-08,1,108
2022-02-08,2,97
2022-02-08,3,82
2022-02-08,4,69
2022-02-08,5,60
2022-02-08,6,58
2022-02-08,7,64
2022-02-08,8,78
2022-02-08,9,94
2022-02-08,10,111
2022-02-08,11,124
2022-02-08,12,130
2022-02-08,13,128
2022-02-08,14,117
2022-02-08,15,100
2022-02-08,16,81
2022-02-08,17,64
2022-02-08,18,52
2022-02-08,19,47
2022-02-08,20,50
2022-02-08,21,59
2022-02-08,22,71
2022-02-08,23,84
2022-02-09,0,93
2022-02-09,1,98
2022-02-09,2,97
2022-02-09,3,91
2022-02-09,4,83
2022-02-09,5,77
2022-02-09,6,73
2022-02-09,7,73
2022-02-09,8,80
2022-02-09,9,90
2022-02-09,10,101
2022-02-09,11,112
2022-02-09,12,121
2022-02-09,13,125
2022-02-09,14,121
2022-02-09,15,111
2022-02-09,16,97
2022-02-09,17,81
2022-02-09,18,65
2022-02-09,19,53
2022-02-09,20,47
2022-02-09,21,47
2022-02-09,22,53
2022-02-09,23,61
2022-02-10,0,72
2022-02-10,1,83
2022-02-10,2,90
2022-02-10,3,92
2022-02-10,4,92
2022-02-10,5,89
2022-02-10,6,86
2022-02-10,7,84
2022-02-10,8,84
2022-02-10,9,88
2022-02-10,10,95
2022-02-10,11,102
2022-02-10,12,110
2022-02-10,13,117
2022-02-10,14,120
2022-02-10,15,118
2022-02-10,16,109
2022-02-10,17,97
2022-02-10,18,81
2022-02-10,19,65
2022-02-10,20,52
2022-02-10,21,44
2022-02-10,22,41
2022-02-10,23,44
2022-02-11,0,53
2022-02-11,1,65
2022-02-11,2,78
2022-02-11,3,88
2022-02-11,4,95
2022-02-11,5,98
2022-02-11,6,97
2022-02-11,7,94
2022-02-11,8,91
2022-02-11,9,90
2022-02-11,10,90
2022-02-11,11,94
2022-02-11,12,100
2022-02-11,13,108
2022-02-11,14,115
2022-02-11,15,120
2022-02-11,16,118
2022-02-11,17,111
2022-02-11,18,98
2022-02-11,19,81
2022-02-11,20,63
2022-02-11,21,47
2022-02-11,22,37
2022-02-11,23,33
2022-02-12,0,36
2022-02-12,1,47
2022-02-12,2,63
2022-02-12,3,79
2022-02-12,4,93
2022-02-12,5,102
2022-02-12,6,106
2022-02-12,7,104
2022-02-12,8,99
2022-02-12,9,93
2022-02-12,10,89
2022-02-12,11,87
2022-02-12,12,90
2022-02-12,13,97
2022-02-12,14,107
2022-02-12,15,117
2022-02-12,16,124
2022-02-12,17,123
2022-02-12,18,115
2022-02-12,19,99
2022-02-12,20,78
2022-02-12,21,57
2022-02-12,22,39
2022-02-12,23,27
2022-02-13,0,24
2022-02-13,1,31
2022-02-13,2,46
2022-02-13,3,67
2022-02-13,4,87
2022-02-13,5,103
2022-02-13,6,112
2022-02-13,7,113
2022-02-13,8,108
2022-02-13,9,99
2022-02-13,10,90
2022-02-13,11,83
2022-02-13,12,82
2022-02-13,13,87
2022-02-13,14,98
2022-02-13,15,112
2022-02-13,16,125
2022-02-13,17,132
2022-02-13,18,130
2022-02-13,19,118
2022-02-13,20,97
2022-02-13,21,72
2022-02-13,22,47
2022-02-13,23,27
2022-02-14,0,16
2022-02-14,1,17
2022-02-14,2,30
2022-02-14,3,51
2022-02-14,4,76
2022-02-14,5,99
2022-02-14,6,115
2022-02-14,7,121
2022-02-14,8,117
2022-02-14,9,107
2022-02-14,10,94
2022-02-14,11,82
2022-02-14,12,75
2022-02-14,13,77
2022-02-14,14,87
2022-02-14,15,103
2022-02-14,16,121
2022-02-14,17,136
2022-02-14,18,142
2022-02-14,19,136
2022-02-14,20,118
2022-02-14,21,91
2022-02-14,22,61
2022-02-14,23,33
2022-02-15,0,13
2022-02-15,1,7
2022-02-15,2,14
2022-02-15,3,35
2022-02-15,4,63
2022-02-15,5,91
2022-02-15,6,114
2022-02-15,7,127
2022-02-15,8,127
2022-02-15,9,117
2022-02-15,10,101
2022-02-15,11,84
2022-02-15,12,72
2022-02-15,13,68
2022-02-15,14,75
2022-02-15,15,91
2022-02-15,16,113
2022-02-15,17,134
2022-02-15,18,148
2022-02-15,19,150
2022-02-15,20,138
2022-02-15,21,113
2022-02-15,22,80
2022-02-15,23,46
2022-02-16,0,18
2022-02-16,1,2
2022-02-16,2,2
2022-02-16,3,18
2022-02-16,4,46
2022-02-16,5,79
2022-02-16,6,109
2022-02-16,7,129
2022-02-16,8,135
2022-02-16,9,127
2022-02-16,10,111
2022-02-16,11,90
2022-02-16,12,71
2022-02-16,13,61
2022-02-16,14,63
2022-02-16,15,77
2022-02-16,16,100
2022-02-16,17,126
2022-02-16,18,148
2022-02-16,19,159
2022-02-16,20,155
2022-02-16,21,135
2022-02-16,22,103
2022-02-16,23,66
2022-02-17,0,31
2022-02-17,1,5
2022-02-17,2,-4
2022-02-17,3,5
2022-02-17,4,30
2022-02-17,5,63
2022-02-17,6,98
2022-02-17,7,126
2022-02-17,8,139
2022-02-17,9,137
2022-02-17,10,122
2022-02-17,11,99
2022-02-17,12,75
2022-02-17,13,58
2022-02-17,14,52
2022-02-17,15,61
2022-02-17,16,82
2022-02-17,17,110
2022-02-17,18,138
2022-02-17,19,158
2022-02-17,20,164
2022-02-17,21,153
2022-02-17,22,126
2022-02-17,23,89
2022-02-18,0,50
2022-02-18,1,18
2022-02-18,2,-1
2022-02-18,3,-1
2022-02-18,4,17
2022-02-18,5,48
2022-02-18,6,84
2022-02-18,7,117
2022-02-18,8,139
2022-02-18,9,144
2022-02-18,10,133
2022-02-18,11,111
2022-02-18,12,84
2022-02-18,13,60
2022-02-18,14,46
2022-02-18,15,47
2022-02-18,16,63
2022-02-18,17,90
2022-02-18,18,121
2022-02-18,19,148
2022-02-18,20,164
2022-02-18,21,162
2022-02-18,22,144
2022-02-18,23,113
2022-02-19,0,75
2022-02-19,1,38
2022-02-19,2,11
2022-02-19,3,1
2022-02-19,4,10
2022-02-19,5,35
2022-02-19,6,70
2022-02-19,7,106
2022-02-19,8,133
2022-02-19,9,146
2022-02-19,10,141
2022-02-19,11,122
2022-02-19,12,95
2022-02-19,13,67
2022-02-19,14,45
2022-02-19,15,37
2022-02-19,16,45
2022-02-19,17,67
2022-02-19,18,97
2022-02-19,19,128
2022-02-19,20,151
2022-02-19,21,161
2022-02-19,22,154
2022-02-19,23,131
2022-02-20,0,98
2022-02-20,1,63
2022-02-20,2,32
2022-02-20,3,13
2022-02-20,4,12
2022-02-20,5,29
2022-02-20,6,58
2022-02-20,7,93
2022-02-20,8,123
2022-02-20,9,143
2022-02-20,10,146
2022-02-20,11,133
2022-02-20,12,108
2022-02-20,13,78
2022-02-20,14,52
2022-02-20,15,35
2022-02-20,16,32
2022-02-20,17,46
2022-02-20,18,71
2022-02-20,19,101
2022-02-20,20,129
2022-02-20,21,147
2022-02-20,22,151
2022-02-20,23,140
2022-02-21,0,116
2022-02-21,1,86
2022-02-21,2,56
2022-02-21,3,33
2022-02-21,4,24
2022-02-21,5,30
2022-02-21,6,52
2022-02-21,7,81
2022-02-21,8,112
2022-02-21,9,135
2022-02-21,10,145
2022-02-21,11,139
2022-02-21,12,120
2022-02-21,13,93
2022-02-21,14,64
2022-02-21,15,41
2022-02-21,16,29
2022-02-21,17,31
2022-02-21,18,47
2022-02-21,19,72
2022-02-21,20,99
2022-02-21,21,122
2022-02-21,22,135
2022-02-21,23,136
2022-02-22,0,124
2022-02-22,1,103
2022-02-22,2,79
2022-02-22,3,57
2022-02-22,4,43
2022-02-22,5,40
2022-02-22,6,52
2022-02-22,7,74
2022-02-22,8,100
2022-02-22,9,124
2022-02-22,10,139
2022-02-22,11,141
2022-02-22,12,130
2022-02-22,13,108
2022-02-22,14,81
2022-02-22,15,55
2022-02-22,16,36
2022-02-22,17,27
2022-02-22,18,31
2022-02-22,19,47
