d,t,l
2022-01-06,15,79
2022-01-06,16,71
2022-01-06,17,76
2022-01-06,18,96
2022-01-06,19,127
2022-01-06,20,156
2022-01-06,21,171
2022-01-06,22,172
2022-01-06,23,160
2022-01-07,0,133
2022-01-07,1,95
2022-01-07,2,57
2022-01-07,3,27
2022-01-07,4,9
2022-01-07,5,6
2022-01-07,6,23
2022-01-07,7,57
2022-01-07,8,97
2022-01-07,9,131
2022-01-07,10,155
2022-01-07,11,166
2022-01-07,12,162
2022-01-07,13,142
2022-01-07,14,116
2022-01-07,15,92
2022-01-07,16,75
2022-01-07,17,66
2022-01-07,18,72
2022-01-07,19,93
2022-01-07,20,121
2022-01-07,21,144
2022-01-07,22,156
2022-01-07,23,159
2022-01-08,0,148
2022-01-08,1,123
2022-01-08,2,90
2022-01-08,3,60
2022-01-08,4,37
2022-01-08,5,22
2022-01-08,6,23
2022-01-08,7,42
2022-01-08,8,74
2022-01-08,9,107
2022-01-08,10,135
2022-01-08,11,155
2022-01-08,12,162
2022-01-08,13,153
2022-01-08,14,133
2022-01-08,15,109
2022-01-08,16,87
2022-01-08,17,69
2022-01-08,18,60
2022-01-08,19,68
2022-01-08,20,88
2022-01-08,21,110
2022-01-08,22,129
2022-01-08,23,142
2022-01-09,0,146
2022-01-09,1,136
2022-01-09,2,115
2022-01-09,3,90
2022-01-09,4,68
2022-01-09,5,49
2022-01-09,6,38
2022-01-09,7,42
2022-01-09,8,62
2022-01-09,9,88
2022-01-09,10,115
2022-01-09,11,138
2022-01-09,12,154
2022-01-09,13,156
2022-01-09,14,144
2022-01-09,15,124
2022-01-09,16,103
2022-01-09,17,80
2022-01-09,18,61
2022-01-09,19,55
2022-01-09,20,63
2022-01-09,21,79
2022-01-09,22,97
2022-01-09,23,115
2022-01-10,0,129
2022-01-10,1,134
2022-01-10,2,126
2022-01-10,3,111
2022-01-10,4,95
2022-01-10,5,77
2022-01-10,6,62
2022-01-10,7,55
2022-01-10,8,62
2022-01-10,9,79
2022-01-10,10,99
2022-01-10,11,120
2022-01-10,12,140
2022-01-10,13,151
2022-01-10,14,149
2022-01-10,15,136
2022-01-10,16,118
2022-01-10,17,96
2022-01-10,18,73
2022-01-10,19,55
2022-01-10,20,50
2022-01-10,21,56
2022-01-10,22,68
2022-01-10,23,85
2022-01-11,0,103
2022-01-11,1,118
2022-01-11,2,124
2022-01-11,3,122
2022-01-11,4,114
2022-01-11,5,103
2022-01-11,6,88
2022-01-11,7,76
2022-01-11,8,73
2022-01-11,9,79
2022-01-11,10,91
2022-01-11,11,106
2022-01-11,12,124
2022-01-11,13,140
2022-01-11,14,146
2022-01-11,15,142
2022-01-11,16,131
2022-01-11,17,113
2022-01-11,18,90
2022-01-11,19,66
2022-01-11,20,50
2022-01-11,21,44
2022-01-11,22,48
2022-01-11,23,58
2022-01-12,0,75
2022-01-12,1,95
2022-01-12,2,111
2022-01-12,3,121
2022-01-12,4,124
2022-01-12,5,121
2022-01-12,6,112
2022-01-12,7,99
2022-01-12,8,90
2022-01-12,9,87
2022-01-12,10,90
2022-01-12,11,98
2022-01-12,12,110
2022-01-12,13,126
2022-01-12,14,138
2022-01-12,15,143
2022-01-12,16,140
2022-01-12,17,129
2022-01-12,18,109
2022-01-12,19,84
2022-01-12,20,61
2022-01-12,21,45
2022-01-12,22,37
2022-01-12,23,39
2022-01-13,0,51
2022-01-13,1,70
2022-01-13,2,92
2022-01-13,3,110
2022-01-13,4,124
2022-01-13,5,131
2022-01-13,6,129
2022-01-13,7,120
2022-01-13,8,108
2022-01-13,9,99
2022-01-13,10,93
2022-01-13,11,93
2022-01-13,12,100
2022-01-13,13,113
2022-01-13,14,127
2022-01-13,15,138
2022-01-13,16,144
2022-01-13,17,142
2022-01-13,18,128
2022-01-13,19,105
2022-01-13,20,79
2022-01-13,21,55
2022-01-13,22,36
2022-01-13,23,28
2022-01-14,0,32
2022-01-14,1,48
2022-01-14,2,70
2022-01-14,3,94
2022-01-14,4,118
2022-01-14,5,135
2022-01-14,6,141
2022-01-14,7,136
2022-01-14,8,126
2022-01-14,9,113
2022-01-14,10,101
2022-01-14,11,93
2022-01-14,12,93
2022-01-14,13,103
2022-01-14,14,116
2022-01-14,15,131
2022-01-14,16,144
2022-01-14,17,151
2022-01-14,18,146
2022-01-14,19,127
2022-01-14,20,101
2022-01-14,21,72
2022-01-14,22,45
2022-01-14,23,25
2022-01-15,0,20
2022-01-15,1,30
2022-01-15,2,50
2022-01-15,3,76
2022-01-15,4,105
2022-01-15,5,132
2022-01-15,6,147
2022-01-15,7,149
2022-01-15,8,140
2022-01-15,9,127
2022-01-15,10,110
2022-01-15,11,95
2022-01-15,12,88
2022-01-15,13,94
2022-01-15,14,107
2022-01-15,15,123
2022-01-15,16,140
2022-01-15,17,156
2022-01-15,18,160
2022-01-15,19,149
2022-01-15,20,124
2022-01-15,21,93
2022-01-15,22,61
2022-01-15,23,31
2022-01-16,0,14
2022-01-16,1,16
2022-01-16,2,33
2022-01-16,3,59
2022-01-16,4,90
2022-01-16,5,123
2022-01-16,6,148
2022-01-16,7,157
2022-01-16,8,152
2022-01-16,9,139
2022-01-16,10,121
2022-01-16,11,101
2022-01-16,12,86
2022-01-16,13,86
2022-01-16,14,98
2022-01-16,15,115
2022-01-16,16,135
2022-01-16,17,155
2022-01-16,18,170
2022-01-16,19,167
2022-01-16,20,147
2022-01-16,21,117
2022-01-16,22,81
2022-01-16,23,44
2022-01-17,0,16
2022-01-17,1,7
2022-01-17,2,18
2022-01-17,3,42
2022-01-17,4,74
2022-01-17,5,110
2022-01-17,6,143
2022-01-17,7,161
2022-01-17,8,162
2022-01-17,9,150
2022-01-17,10,132
2022-01-17,11,109
2022-01-17,12,88
2022-01-17,13,80
2022-01-17,14,88
2022-01-17,15,106
2022-01-17,16,128
2022-01-17,17,151
2022-01-17,18,172
2022-01-17,19,180
2022-01-17,20,168
2022-01-17,21,140
2022-01-17,22,105
2022-01-17,23,64
2022-01-18,0,27
2022-01-18,1,5
2022-01-18,2,7
2022-01-18,3,27
2022-01-18,4,57
2022-01-18,5,94
2022-01-18,6,131
2022-01-18,7,159
2022-01-18,8,168
2022-01-18,9,161
2022-01-18,10,144
2022-01-18,11,120
2022-01-18,12,95
2022-01-18,13,79
2022-01-18,14,80
2022-01-18,15,95
2022-01-18,16,118
2022-01-18,17,143
2022-01-18,18,169
2022-01-18,19,185
2022-01-18,20,183
2022-01-18,21,162
2022-01-18,22,129
2022-01-18,23,89
2022-01-19,0,46
2022-01-19,1,13
2022-01-19,2,2
2022-01-19,3,13
2022-01-19,4,40
2022-01-19,5,75
2022-01-19,6,115
2022-01-19,7,150
2022-01-19,8,168
2022-01-19,9,169
2022-01-19,10,156
2022-01-19,11,133
2022-01-19,12,106
2022-01-19,13,83
2022-01-19,14,75
2022-01-19,15,84
2022-01-19,16,104
2022-01-19,17,130
2022-01-19,18,158
2022-01-19,19,181
2022-01-19,20,189
2022-01-19,21,179
2022-01-19,22,152
2022-01-19,23,115
2022-01-20,0,71
2022-01-20,1,31
2022-01-20,2,7
2022-01-20,3,6
2022-01-20,4,24
2022-01-20,5,56
2022-01-20,6,96
2022-01-20,7,135
2022-01-20,8,162
2022-01-20,9,172
2022-01-20,10,166
2022-01-20,11,147
2022-01-20,12,120
2022-01-20,13,93
2022-01-20,14,76
2022-01-20,15,75
2022-01-20,16,89
2022-01-20,17,113
2022-01-20,18,142
2022-01-20,19,169
2022-01-20,20,186
2022-01-20,21,186
2022-01-20,22,170
2022-01-20,23,140
2022-01-21,0,99
2022-01-21,1,56
2022-01-21,2,22
2022-01-21,3,8
2022-01-21,4,15
2022-01-21,5,39
2022-01-21,6,75
2022-01-21,7,116
2022-01-21,8,150
2022-01-21,9,169
2022-01-21,10,171
2022-01-21,11,160
2022-01-21,12,137
2022-01-21,13,107
2022-01-21,14,82
2022-01-21,15,71
2022-01-21,16,76
2022-01-21,17,93
2022-01-21,18,119
2022-01-21,19,148
2022-01-21,20,172
2022-01-21,21,182
2022-01-21,22,177
2022-01-21,23,159
2022-01-22,0,127
2022-01-22,1,86
2022-01-22,2,47
2022-01-22,3,22
2022-01-22,4,16
2022-01-22,5,28
2022-01-22,6,57
2022-01-22,7,95
2022-01-22,8,133
2022-01-22,9,160
2022-01-22,10,171
2022-01-22,11,169
2022-01-22,12,152
2022-01-22,13,125
2022-01-22,14,95
2022-01-22,15,75
2022-01-22,16,68
2022-01-22,17,75
2022-01-22,18,94
2022-01-22,19,121
2022-01-22,20,149
2022-01-22,21,167
2022-01-22,22,173
2022-01-22,23,167
2022-01-23,0,147
2022-01-23,1,114
2022-01-23,2,76
2022-01-23,3,45
2022-01-23,4,28
2022-01-23,5,28
2022-01-23,6,45
2022-01-23,7,77
2022-01-23,8,114
2022-01-23,9,145
2022-01-23,10,165
2022-01-23,11,171
2022-01-23,12,163
2022-01-23,13,142
2022-01-23,14,112
2022-01-23,15,85
2022-01-23,16,68
2022-01-23,17,63
2022-01-23,18,72
2022-01-23,19,93
2022-01-23,20,119
2022-01-23,21,142
2022-01-23,22,157
2022-01-23,23,162
2022-01-24,0,155
2022-01-24,1,135
2022-01-24,2,105
2022-01-24,3,74
2022-01-24,4,50
2022-01-24,5,39
2022-01-24,6,44
2022-01-24,7,65
2022-01-24,8,96
2022-01-24,9,128
2022-01-24,10,153
2022-01-24,11,167
2022-01-24,12,168
2022-01-24,13,155
2022-01-24,14,130
2022-01-24,15,102
2022-01-24,16,77
2022-01-24,17,61
2022-01-24,18,57
2022-01-24,19,68
2022-01-24,20,88
2022-01-24,21,110
2022-01-24,22,130
2022-01-24,23,145
2022-01-25,0,150
2022-01-25,1,144
2022-01-25,2,126
2022-01-25,3,102
2022-01-25,4,79
2022-01-25,5,61
2022-01-25,6,54
2022-01-25,7,63
2022-01-25,8,85
2022-01-25,9,112
2022-01-25,10,136
2022-01-25,11,156
2022-01-25,12,166
2022-01-25,13,162
2022-01-25,14,145
2022-01-25,15,120
2022-01-25,16,94
2022-01-25,17,71
2022-01-25,18,55
2022-01-25,19,52
2022-01-25,20,62
2022-01-25,21,79
2022-01-25,22,96
2022-01-25,23,115
2022-01-26,0,131
2022-01-26,1,139
2022-01-26,2,134
2022-01-26,3,122
2022-01-26,4,106
2022-01-26,5,89
2022-01-26,6,74
2022-01-26,7,71
2022-01-26,8,82
2022-01-26,9,100
2022-01-26,10,120
2022-01-26,11,139
2022-01-26,12,156
2022-01-26,13,162
2022-01-26,14,155
2022-01-26,15,137
2022-01-26,16,116
2022-01-26,17,91
2022-01-26,18,66
2022-01-26,19,50
2022-01-26,20,47
2022-01-26,21,53
2022-01-26,22,64
2022-01-26,23,79
2022-01-27,0,99
2022-01-27,1,118
2022-01-27,2,128
2022-01-27,3,130
2022-01-27,4,126
2022-01-27,5,117
2022-01-27,6,102
2022-01-27,7,90
2022-01-27,8,88
2022-01-27,9,96
2022-01-27,10,107
2022-01-27,11,120
2022-01-27,12,138
2022-01-27,13,153
2022-01-27,14,157
2022-01-27,15,150
2022-01-27,16,136
2022-01-27,17,117
2022-01-27,18,90
2022-01-27,19,64
2022-01-27,20,47
2022-01-27,21,40
2022-01-27,22,39
2022-01-27,23,45
2022-01-28,0,61
2022-01-28,1,86
2022-01-28,2,108
2022-01-28,3,124
2022-01-28,4,134
2022-01-28,5,137
2022-01-28,6,129
2022-01-28,7,115
2022-01-28,8,103
2022-01-28,9,100
2022-01-28,10,101
2022-01-28,11,105
2022-01-28,12,116
2022-01-28,13,134
2022-01-28,14,150
2022-01-28,15,155
2022-01-28,16,152
2022-01-28,17,142
2022-01-28,18,121
2022-01-28,19,91
2022-01-28,20,62
2022-01-28,21,41
2022-01-28,22,28
2022-01-28,23,20
2022-01-29,0,25
2022-01-29,1,46
2022-01-29,2,76
2022-01-29,3,104
2022-01-29,4,127
2022-01-29,5,144
2022-01-29,6,150
2022-01-29,7,141
2022-01-29,8,125
2022-01-29,9,111
2022-01-29,10,102
2022-01-29,11,96
2022-01-29,12,97
2022-01-29,13,111
2022-01-29,14,132
2022-01-29,15,150
2022-01-29,16,160
2022-01-29,17,161
2022-01-29,18,151
2022-01-29,19,126
2022-01-29,20,92
2022-01-29,21,59
2022-01-29,22,31
2022-01-29,23,10
2022-01-30,0,1
2022-01-30,1,10
2022-01-30,2,38
2022-01-30,3,73
2022-01-30,4,108
2022-01-30,5,139
2022-01-30,6,158
2022-01-30,7,161
2022-01-30,8,148
2022-01-30,9,128
2022-01-30,10,110
2022-01-30,11,94
2022-01-30,12,85
2022-01-30,13,89
2022-01-30,14,107
2022-01-30,15,132
2022-01-30,16,155
2022-01-30,17,171
2022-01-30,18,174
2022-01-30,19,160
2022-01-30,20,129
2022-01-30,21,90
2022-01-30,22,51
2022-01-30,23,17
2022-01-31,0,-7
2022-01-31,1,-13
2022-01-31,2,3
2022-01-31,3,37
2022-01-31,4,79
2022-01-31,5,121
2022-01-31,6,154
2022-01-31,7,170
2022-01-31,8,167
2022-01-31,9,149
2022-01-31,10,124
2022-01-31,11,99
2022-01-31,12,80
2022-01-31,13,73
2022-01-31,14,83
2022-01-31,15,107
2022-01-31,16,138
2022-01-31,17,166
2022-01-31,18,184
2022-01-31,19,183
2022-01-31,20,163
2022-01-31,21,127
2022-01-31,22,83
2022-01-31,23,38
2022-02-01,0,1
2022-02-01,1,-20
2022-02-01,2,-19
2022-02-01,3,5
2022-02-01,4,46
2022-02-01,5,94
2022-02-01,6,139
2022-02-01,7,168
2022-02-01,8,177
2022-02-01,9,166
2022-02-01,10,143
2022-02-01,11,112
2022-02-01,12,84
2022-02-01,13,66
2022-02-01,14,65
2022-02-01,15,80
2022-02-01,16,110
2022-02-01,17,147
2022-02-01,18,178
2022-02-01,19,192
2022-02-01,20,186
2022-02-01,21,160
2022-02-01,22,119
2022-02-01,23,71
2022-02-02,0,25
2022-02-02,1,-9
2022-02-02,2,-23
2022-02-02,3,-14
2022-02-02,4,16
2022-02-02,5,63
2022-02-02,6,114
2022-02-02,7,155
2022-02-02,8,176
2022-02-02,9,177
2022-02-02,10,160
2022-02-02,11,130
2022-02-02,12,96
2022-02-02,13,68
2022-02-02,14,56
2022-02-02,15,60
2022-02-02,16,81
2022-02-02,17,117
2022-02-02,18,156
2022-02-02,19,185
2022-02-02,20,193
2022-02-02,21,181
2022-02-02,22,151
2022-02-02,23,108
2022-02-03,0,58
2022-02-03,1,16
2022-02-03,2,-10
2022-02-03,3,-16
2022-02-03,4,-1
2022-02-03,5,36
2022-02-03,6,86
2022-02-03,7,133
2022-02-03,8,165
2022-02-03,9,177
2022-02-03,10,171
2022-02-03,11,148
2022-02-03,12,114
2022-02-03,13,79
2022-02-03,14,57
2022-02-03,15,49
2022-02-03,16,58
2022-02-03,17,84
2022-02-03,18,123
2022-02-03,19,160
2022-02-03,20,183
2022-02-03,21,185
2022-02-03,22,170
2022-02-03,23,139
2022-02-04,0,94
2022-02-04,1,49
2022-02-04,2,15
2022-02-04,3,-3
2022-02-04,4,-2
2022-02-04,5,19
2022-02-04,6,60
2022-02-04,7,108
2022-02-04,8,147
2022-02-04,9,169
2022-02-04,10,174
2022-02-04,11,162
2022-02-04,12,133
2022-02-04,13,97
2022-02-04,14,67
2022-02-04,15,49
2022-02-04,16,45
2022-02-04,17,58
2022-02-04,18,87
2022-02-04,19,126
2022-02-04,20,158
2022-02-04,21,174
2022-02-04,22,173
2022-02-04,23,157
2022-02-05,0,124
2022-02-05,1,83
2022-02-05,2,46
2022-02-05,3,22
2022-02-05,4,11
2022-02-05,5,18
2022-02-05,6,44
2022-02-05,7,84
2022-02-05,8,125
2022-02-05,9,154
2022-02-05,10,169
2022-02-05,11,167
2022-02-05,12,149
2022-02-05,13,116
2022-02-05,14,83
2022-02-05,15,58
2022-02-05,16,44
2022-02-05,17,43
2022-02-05,18,59
2022-02-05,19,90
2022-02-05,20,124
2022-02-05,21,149
2022-02-05,22,161
2022-02-05,23,159
2022-02-06,0,142
2022-02-06,1,111
2022-02-06,2,77
2022-02-06,3,50
2022-02-06,4,34
2022-02-06,5,29
2022-02-06,6,40
2022-02-06,7,69
2022-02-06,8,105
2022-02-06,9,136
2022-02-06,10,157
2022-02-06,11,164
2022-02-06,12,157
2022-02-06,13,133
2022-02-06,14,102
2022-02-06,15,73
2022-02-06,16,52
2022-02-06,17,40
2022-02-06,18,42
2022-02-06,19,61
2022-02-06,20,90
2022-02-06,21,117
2022-02-06,22,137
2022-02-06,23,147
2022-02-07,0,145
2022-02-07,1,128
2022-02-07,2,102
2022-02-07,3,78
2022-02-07,4,60
2022-02-07,5,49
2022-02-07,6,49
2022-02-07,7,64
2022-02-07,8,91
2022-02-07,9,119
2022-02-07,10,141
2022-02-07,11,154
2022-02-07,12,157
2022-02-07,13,143
2022-02-07,14,118
2022-02-07,15,91
2022-02-07,16,67
2022-02-07,17,49
2022-02-07,18,39
2022-02-07,19,44
2022-02-07,20,63
2022-02-07,21,87
2022-02-07,22,108
2022-02-07,23,125
2022-02-08,0,134
2022-02-08,1,131
2022-02-08,2,117
2022-02-08,3,99
2022-02-08,4,84
2022-02-08,5,72
2022-02-08,6,66
2022-02-08,7,70
2022-02-08,8,86
2022-02-08,9,107
2022-02-08,10,126
2022-02-08,11,141
2022-02-08,12,149
2022-02-08,13,146
2022-02-08,14,130
2022-02-08,15,107
2022-02-08,16,85
2022-02-08,17,64
2022-02-08,18,47
2022-02-08,19,40
2022-02-08,20,47
2022-02-08,21,63
2022-02-08,22,81
2022-02-08,23,99
2022-02-09,0,114
2022-02-09,1,123
2022-02-09,2,121
2022-02-09,3,112
2022-02-09,4,102
2022-02-09,5,93
2022-02-09,6,85
2022-02-09,7,82
2022-02-09,8,88
2022-02-09,9,100
2022-02-09,10,114
2022-02-09,11,127
2022-02-09,12,137
2022-02-09,13,141
2022-02-09,14,135
2022-02-09,15,120
2022-02-09,16,102
2022-02-09,17,83
2022-02-09,18,64
2022-02-09,19,49
2022-02-09,20,44
2022-02-09,21,49
2022-02-09,22,60
2022-02-09,23,74
2022-02-10,0,91
2022-02-10,1,105
2022-02-10,2,114
2022-02-10,3,116
2022-02-10,4,114
2022-02-10,5,110
2022-02-10,6,104
2022-02-10,7,98
2022-02-10,8,96
2022-02-10,9,100
2022-02-10,10,107
2022-02-10,11,115
2022-02-10,12,124
2022-02-10,13,131
2022-02-10,14,133
2022-02-10,15,128
2022-02-10,16,118
2022-02-10,17,103
2022-02-10,18,85
2022-02-10,19,66
2022-02-10,20,52
2022-02-10,21,46
2022-02-10,22,46
2022-02-10,23,54
2022-02-11,0,68
2022-02-11,1,85
2022-02-11,2,100
2022-02-11,3,111
2022-02-11,4,119
2022-02-11,5,121
2022-02-11,6,119
2022-02-11,7,113
2022-02-11,8,108
2022-02-11,9,104
2022-02-11,10,103
2022-02-11,11,105
2022-02-11,12,112
2022-02-11,13,120
2022-02-11,14,127
2022-02-11,15,130
2022-02-11,16,130
2022-02-11,17,123
2022-02-11,18,108
2022-02-11,19,88
2022-02-11,20,68
2022-02-11,21,52
2022-02-11,22,41
2022-02-11,23,40
2022-02-12,0,48
2022-02-12,1,64
2022-02-12,2,82
2022-02-12,3,101
2022-02-12,4,117
2022-02-12,5,129
2022-02-12,6,132
2022-02-12,7,127
2022-02-12,8,120
2022-02-12,9,111
2022-02-12,10,103
2022-02-12,11,98
2022-02-12,12,100
2022-02-12,13,109
2022-02-12,14,119
2022-02-12,15,128
2022-02-12,16,137
2022-02-12,17,139
2022-02-12,18,131
2022-02-12,19,113
2022-02-12,20,90
2022-02-12,21,66
2022-02-12,22,45
2022-02-12,23,31
2022-02-13,0,31
2022-02-13,1,44
2022-02-13,2,64
2022-02-13,3,86
2022-02-13,4,111
2022-02-13,5,131
2022-02-13,6,142
2022-02-13,7,140
2022-02-13,8,132
2022-02-13,9,121
2022-02-13,10,107
2022-02-13,11,94
2022-02-13,12,90
2022-02-13,13,97
2022-02-13,14,110
2022-02-13,15,123
2022-02-13,16,139
2022-02-13,17,151
2022-02-13,18,152
2022-02-13,19,138
2022-02-13,20,114
2022-02-13,21,86
2022-02-13,22,57
2022-02-13,23,31
2022-02-14,0,19
2022-02-14,1,26
2022-02-14,2,45
2022-02-14,3,71
2022-02-14,4,100
2022-02-14,5,129
2022-02-14,6,149
2022-02-14,7,153
2022-02-14,8,145
2022-02-14,9,131
2022-02-14,10,113
2022-02-14,11,94
2022-02-14,12,82
2022-02-14,13,84
2022-02-14,14,98
2022-02-14,15,116
2022-02-14,16,136
2022-02-14,17,156
2022-02-14,18,168
2022-02-14,19,162
2022-02-14,20,140
2022-02-14,21,109
2022-02-14,22,74
2022-02-14,23,39
2022-02-15,0,15
2022-02-15,1,11
2022-02-15,2,27
2022-02-15,3,54
2022-02-15,4,86
2022-02-15,5,121
2022-02-15,6,150
2022-02-15,7,163
2022-02-15,8,159
2022-02-15,9,143
2022-02-15,10,123
2022-02-15,11,98
2022-02-15,12,78
2022-02-15,13,73
2022-02-15,14,84
2022-02-15,15,105
2022-02-15,16,130
2022-02-15,17,155
2022-02-15,18,176
2022-02-15,19,181
2022-02-15,20,165
2022-02-15,21,135
2022-02-15,22,97
2022-02-15,23,56
2022-02-16,0,20
2022-02-16,1,3
2022-02-16,2,10
2022-02-16,3,36
2022-02-16,4,70
2022-02-16,5,109
2022-02-16,6,145
2022-02-16,7,168
2022-02-16,8,171
2022-02-16,9,157
2022-02-16,10,135
2022-02-16,11,107
2022-02-16,12,80
2022-02-16,13,65
2022-02-16,14,70
2022-02-16,15,90
2022-02-16,16,117
2022-02-16,17,148
2022-02-16,18,175
2022-02-16,19,191
2022-02-16,20,186
2022-02-16,21,160
2022-02-16,22,123
2022-02-16,23,79
2022-02-17,0,35
2022-02-17,1,5
2022-02-17,2,0
2022-02-17,3,19
2022-02-17,4,52
2022-02-17,5,93
2022-02-17,6,135
2022-02-17,7,167
2022-02-17,8,179
2022-02-17,9,171
2022-02-17,10,149
2022-02-17,11,120
2022-02-17,12,87
2022-02-17,13,63
2022-02-17,14,58
2022-02-17,15,72
2022-02-17,16,99
2022-02-17,17,132
2022-02-17,18,165
2022-02-17,19,190
2022-02-17,20,196
2022-02-17,21,181
2022-02-17,22,149
2022-02-17,23,106
2022-02-18,0,59
2022-02-18,1,20
2022-02-18,2,1
2022-02-18,3,8
2022-02-18,4,35
2022-02-18,5,75
2022-02-18,6,120
2022-02-18,7,158
2022-02-18,8,180
2022-02-18,9,181
2022-02-18,10,164
2022-02-18,11,136
2022-02-18,12,100
2022-02-18,13,69
2022-02-18,14,52
2022-02-18,15,55
2022-02-18,16,76
2022-02-18,17,109
2022-02-18,18,145
2022-02-18,19,177
2022-02-18,20,194
2022-02-18,21,192
2022-02-18,22,170
2022-02-18,23,134
2022-02-19,0,89
2022-02-19,1,44
2022-02-19,2,14
2022-02-19,3,7
2022-02-19,4,24
2022-02-19,5,57
2022-02-19,6,101
2022-02-19,7,144
2022-02-19,8,174
2022-02-19,9,184
2022-02-19,10,176
2022-02-19,11,152
2022-02-19,12,118
2022-02-19,13,81
2022-02-19,14,54
2022-02-19,15,46
2022-02-19,16,56
2022-02-19,17,82
2022-02-19,18,117
2022-02-19,19,154
2022-02-19,20,180
2022-02-19,21,190
2022-02-19,22,181
2022-02-19,23,157
2022-02-20,0,119
2022-02-20,1,75
2022-02-20,2,38
2022-02-20,3,19
2022-02-20,4,22
2022-02-20,5,45
2022-02-20,6,82
2022-02-20,7,126
2022-02-20,8,161
2022-02-20,9,180
2022-02-20,10,181
2022-02-20,11,166
2022-02-20,12,136
2022-02-20,13,99
2022-02-20,14,65
2022-02-20,15,45
2022-02-20,16,42
2022-02-20,17,57
2022-02-20,18,86
2022-02-20,19,122
2022-02-20,20,154
2022-02-20,21,174
2022-02-20,22,179
2022-02-20,23,168
2022-02-21,0,143
2022-02-21,1,106
2022-02-21,2,69
2022-02-21,3,42
2022-02-21,4,32
2022-02-21,5,42
2022-02-21,6,68
2022-02-21,7,107
2022-02-21,8,144
2022-02-21,9,170
2022-02-21,10,180
2022-02-21,11,173
2022-02-21,12,152
2022-02-21,13,119
2022-02-21,14,82
2022-02-21,15,54
2022-02-21,16,39
2022-02-21,17,40
2022-02-21,18,58
2022-02-21,19,88
2022-02-21,20,121
2022-02-21,21,147
2022-02-21,22,162
2022-02-21,23,165
2022-02-22,0,154
2022-02-22,1,130
2022-02-22,2,99
2022-02-22,3,70
2022-02-22,4,53
2022-02-22,5,50
2022-02-22,6,63
2022-02-22,7,92
2022-02-22,8,126
2022-02-22,9,154
2022-02-22,10,171
2022-02-22,11,174
2022-02-22,12,162
2022-02-22,13,137
2022-02-22,14,104
2022-02-22,15,72
2022-02-22,16,48
2022-02-22,17,36
2022-02-22,18,40
2022-02-22,19,58
2022-02-22,20,86
