d,t,l
2022-01-05,19,141
2022-01-05,20,154
2022-01-05,21,152
2022-01-05,22,136
2022-01-05,23,108
2022-01-06,0,72
2022-01-06,1,37
2022-01-06,2,9
2022-01-06,3,-5
2022-01-06,4,-4
2022-01-06,5,13
2022-01-06,6,39
2022-01-06,7,70
2022-01-06,8,98
2022-01-06,9,117
2022-01-06,10,124
2022-01-06,11,118
2022-01-06,12,103
2022-01-06,13,85
2022-01-06,14,69
2022-01-06,15,62
2022-01-06,16,65
2022-01-06,17,79
2022-01-06,18,101
2022-01-06,19,124
2022-01-06,20,142
2022-01-06,21,150
2022-01-06,22,144
2022-01-06,23,125
2022-01-07,0,96
2022-01-07,1,62
2022-01-07,2,31
2022-01-07,3,10
2022-01-07,4,2
2022-01-07,5,9
2022-01-07,6,28
2022-01-07,7,55
2022-01-07,8,84
2022-01-07,9,107
2022-01-07,10,120
2022-01-07,11,121
2022-01-07,12,111
2022-01-07,13,95
2022-01-07,14,77
2022-01-07,15,64
2022-01-07,16,60
2022-01-07,17,66
2022-01-07,18,81
2022-01-07,19,102
2022-01-07,20,123
2022-01-07,21,137
2022-01-07,22,141
2022-01-07,23,133
2022-01-08,0,113
2022-01-08,1,85
2022-01-08,2,55
2022-01-08,3,30
2022-01-08,4,15
2022-01-08,5,13
2022-01-08,6,24
2022-01-08,7,45
2022-01-08,8,71
2022-01-08,9,95
2022-01-08,10,113
2022-01-08,11,120
2022-01-08,12,117
2022-01-08,13,105
2022-01-08,14,88
2022-01-08,15,72
2022-01-08,16,61
2022-01-08,17,59
2022-01-08,18,66
2022-01-08,19,81
2022-01-08,20,100
2022-01-08,21,117
2022-01-08,22,129
2022-01-08,23,130
2022-01-09,0,120
2022-01-09,1,101
2022-01-09,2,77
2022-01-09,3,54
2022-01-09,4,35
2022-01-09,5,26
2022-01-09,6,28
2022-01-09,7,41
2022-01-09,8,61
2022-01-09,9,83
2022-01-09,10,103
2022-01-09,11,116
2022-01-09,12,119
2022-01-09,13,113
2022-01-09,14,100
2022-01-09,15,83
2022-01-09,16,68
2022-01-09,17,59
2022-01-09,18,57
2022-01-09,19,64
2022-01-09,20,78
2022-01-09,21,94
2022-01-09,22,108
2022-01-09,23,117
2022-01-10,0,117
2022-01-10,1,109
2022-01-10,2,93
2022-01-10,3,75
2022-01-10,4,57
2022-01-10,5,44
2022-01-10,6,39
2022-01-10,7,43
2022-01-10,8,56
2022-01-10,9,74
2022-01-10,10,93
2022-01-10,11,109
2022-01-10,12,117
2022-01-10,13,118
2022-01-10,14,110
2022-01-10,15,96
2022-01-10,16,80
2022-01-10,17,66
2022-01-10,18,57
2022-01-10,19,55
2022-01-10,20,60
2022-01-10,21,70
2022-01-10,22,84
2022-01-10,23,96
2022-01-11,0,104
2022-01-11,1,106
2022-01-11,2,100
2022-01-11,3,90
2022-01-11,4,76
2022-01-11,5,64
2022-01-11,6,55
2022-01-11,7,53
2022-01-11,8,57
2022-01-11,9,69
2022-01-11,10,84
2022-01-11,11,100
2022-01-11,12,112
2022-01-11,13,119
2022-01-11,14,118
2022-01-11,15,109
2022-01-11,16,96
2022-01-11,17,80
2022-01-11,18,65
2022-01-11,19,54
2022-01-11,20,49
2022-01-11,21,51
2022-01-11,22,59
2022-01-11,23,71
2022-01-12,0,83
2022-01-12,1,92
2022-01-12,2,97
2022-01-12,3,96
2022-01-12,4,91
2022-01-12,5,82
2022-01-12,6,73
2022-01-12,7,66
2022-01-12,8,64
2022-01-12,9,68
2022-01-12,10,78
2022-01-12,11,91
2022-01-12,12,104
2022-01-12,13,115
2022-01-12,14,121
2022-01-12,15,120
2022-01-12,16,111
2022-01-12,17,97
2022-01-12,18,79
2022-01-12,19,62
2022-01-12,20,48
2022-01-12,21,41
2022-01-12,22,40
2022-01-12,23,47
2022-01-13,0,58
2022-01-13,1,72
2022-01-13,2,84
2022-01-13,3,93
2022-01-13,4,97
2022-01-13,5,95
2022-01-13,6,90
2022-01-13,7,82
2022-01-13,8,76
2022-01-13,9,73
2022-01-13,10,75
2022-01-13,11,83
2022-01-13,12,95
2022-01-13,13,108
2022-01-13,14,119
2022-01-13,15,125
2022-01-13,16,124
2022-01-13,17,114
2022-01-13,18,98
2022-01-13,19,78
2022-01-13,20,57
2022-01-13,21,40
2022-01-13,22,29
2022-01-13,23,27
2022-01-14,0,34
2022-01-14,1,47
2022-01-14,2,64
2022-01-14,3,81
2022-01-14,4,94
2022-01-14,5,102
2022-01-14,6,102
2022-01-14,7,97
2022-01-14,8,89
2022-01-14,9,81
2022-01-14,10,77
2022-01-14,11,78
2022-01-14,12,86
2022-01-14,13,98
2022-01-14,14,112
2022-01-14,15,124
2022-01-14,16,131
2022-01-14,17,129
2022-01-14,18,118
2022-01-14,19,99
2022-01-14,20,74
2022-01-14,21,49
2022-01-14,22,29
2022-01-14,23,16
2022-01-15,0,14
2022-01-15,1,23
2022-01-15,2,40
2022-01-15,3,62
2022-01-15,4,83
2022-01-15,5,100
2022-01-15,6,108
2022-01-15,7,109
2022-01-15,8,103
2022-01-15,9,92
2022-01-15,10,83
2022-01-15,11,77
2022-01-15,12,78
2022-01-15,13,87
2022-01-15,14,101
2022-01-15,15,118
2022-01-15,16,132
2022-01-15,17,138
2022-01-15,18,135
2022-01-15,19,120
2022-01-15,20,96
2022-01-15,21,67
2022-01-15,22,39
2022-01-15,23,16
2022-01-16,0,4
2022-01-16,1,4
2022-01-16,2,17
2022-01-16,3,39
2022-01-16,4,65
2022-01-16,5,90
2022-01-16,6,107
2022-01-16,7,116
2022-01-16,8,114
2022-01-16,9,104
2022-01-16,10,91
2022-01-16,11,80
2022-01-16,12,74
2022-01-16,13,77
2022-01-16,14,89
2022-01-16,15,106
2022-01-16,16,125
2022-01-16,17,140
2022-01-16,18,145
2022-01-16,19,139
2022-01-16,20,119
2022-01-16,21,91
2022-01-16,22,57
2022-01-16,23,26
2022-01-17,0,4
2022-01-17,1,-6
2022-01-17,2,-1
2022-01-17,3,17
2022-01-17,4,44
2022-01-17,5,74
2022-01-17,6,99
2022-01-17,7,116
2022-01-17,8,121
2022-01-17,9,115
2022-01-17,10,101
2022-01-17,11,86
2022-01-17,12,74
2022-01-17,13,70
2022-01-17,14,76
2022-01-17,15,92
2022-01-17,16,113
2022-01-17,17,134
2022-01-17,18,148
2022-01-17,19,151
2022-01-17,20,139
2022-01-17,21,115
2022-01-17,22,81
2022-01-17,23,45
2022-01-18,0,14
2022-01-18,1,-6
2022-01-18,2,-11
2022-01-18,3,0
2022-01-18,4,24
2022-01-18,5,55
2022-01-18,6,86
2022-01-18,7,110
2022-01-18,8,123
2022-01-18,9,122
2022-01-18,10,111
2022-01-18,11,94
2022-01-18,12,77
2022-01-18,13,66
2022-01-18,14,66
2022-01-18,15,76
2022-01-18,16,96
2022-01-18,17,120
2022-01-18,18,141
2022-01-18,19,154
2022-01-18,20,152
2022-01-18,21,135
2022-01-18,22,106
2022-01-18,23,69
2022-01-19,0,33
2022-01-19,1,4
2022-01-19,2,-11
2022-01-19,3,-9
2022-01-19,4,8
2022-01-19,5,36
2022-01-19,6,69
2022-01-19,7,99
2022-01-19,8,119
2022-01-19,9,126
2022-01-19,10,120
2022-01-19,11,104
2022-01-19,12,84
2022-01-19,13,68
2022-01-19,14,60
2022-01-19,15,63
2022-01-19,16,79
2022-01-19,17,102
2022-01-19,18,127
2022-01-19,19,147
2022-01-19,20,155
2022-01-19,21,149
2022-01-19,22,127
2022-01-19,23,94
2022-01-20,0,57
2022-01-20,1,23
2022-01-20,2,-1
2022-01-20,3,-9
2022-01-20,4,-1
2022-01-20,5,22
2022-01-20,6,53
2022-01-20,7,85
2022-01-20,8,111
2022-01-20,9,125
2022-01-20,10,125
2022-01-20,11,113
2022-01-20,12,94
2022-01-20,13,73
2022-01-20,14,59
2022-01-20,15,55
2022-01-20,16,63
2022-01-20,17,82
2022-01-20,18,108
2022-01-20,19,132
2022-01-20,20,149
2022-01-20,21,152
2022-01-20,22,141
2022-01-20,23,116
2022-01-21,0,82
2022-01-21,1,46
2022-01-21,2,17
2022-01-21,3,0
2022-01-21,4,-1
2022-01-21,5,13
2022-01-21,6,39
2022-01-21,7,70
2022-01-21,8,99
2022-01-21,9,119
2022-01-21,10,126
2022-01-21,11,120
2022-01-21,12,104
2022-01-21,13,82
2022-01-21,14,63
2022-01-21,15,52
2022-01-21,16,52
2022-01-21,17,65
2022-01-21,18,86
2022-01-21,19,111
2022-01-21,20,133
2022-01-21,21,146
2022-01-21,22,145
2022-01-21,23,129
2022-01-22,0,103
2022-01-22,1,70
2022-01-22,2,39
2022-01-22,3,17
2022-01-22,4,7
2022-01-22,5,13
2022-01-22,6,31
2022-01-22,7,58
2022-01-22,8,87
2022-01-22,9,111
2022-01-22,10,124
2022-01-22,11,124
2022-01-22,12,113
2022-01-22,13,94
2022-01-22,14,72
2022-01-22,15,56
2022-01-22,16,48
2022-01-22,17,52
2022-01-22,18,67
2022-01-22,19,88
2022-01-22,20,111
2022-01-22,21,129
2022-01-22,22,137
2022-01-22,23,133
2022-01-23,0,116
2022-01-23,1,90
2022-01-23,2,62
2022-01-23,3,38
2022-01-23,4,22
2022-01-23,5,20
2022-01-23,6,30
2022-01-23,7,51
2022-01-23,8,76
2022-01-23,9,100
2022-01-23,10,118
2022-01-23,11,125
2022-01-23,12,120
2022-01-23,13,105
2022-01-23,14,85
2022-01-23,15,65
2022-01-23,16,51
2022-01-23,17,46
2022-01-23,18,52
2022-01-23,19,67
2022-01-23,20,87
2022-01-23,21,107
2022-01-23,22,121
2022-01-23,23,125
2022-01-24,0,119
2022-01-24,1,103
2022-01-24,2,82
2022-01-24,3,59
2022-01-24,4,42
2022-01-24,5,33
2022-01-24,6,36
2022-01-24,7,49
2022-01-24,8,68
2022-01-24,9,91
2022-01-24,10,110
2022-01-24,11,121
2022-01-24,12,123
2022-01-24,13,114
2022-01-24,14,98
2022-01-24,15,79
2022-01-24,16,61
2022-01-24,17,49
2022-01-24,18,46
2022-01-24,19,52
2022-01-24,20,65
2022-01-24,21,82
2022-01-24,22,98
2022-01-24,23,109
2022-01-25,0,112
2022-01-25,1,106
2022-01-25,2,94
2022-01-25,3,77
2022-01-25,4,62
2022-01-25,5,51
2022-01-25,6,47
2022-01-25,7,53
2022-01-25,8,65
2022-01-25,9,83
2022-01-25,10,100
2022-01-25,11,114
2022-01-25,12,121
2022-01-25,13,120
2022-01-25,14,110
2022-01-25,15,94
2022-01-25,16,76
2022-01-25,17,60
2022-01-25,18,49
2022-01-25,19,46
2022-01-25,20,49
2022-01-25,21,59
2022-01-25,22,73
2022-01-25,23,86
2022-01-26,0,95
2022-01-26,1,99
2022-01-26,2,96
2022-01-26,3,89
2022-01-26,4,79
2022-01-26,5,69
2022-01-26,6,63
2022-01-26,7,62
2022-01-26,8,67
2022-01-26,9,78
2022-01-26,10,92
2022-01-26,11,106
2022-01-26,12,116
2022-01-26,13,121
2022-01-26,14,118
2022-01-26,15,109
2022-01-26,16,94
2022-01-26,17,77
2022-01-26,18,61
2022-01-26,19,49
2022-01-26,20,43
2022-01-26,21,43
2022-01-26,22,50
2022-01-26,23,60
2022-01-27,0,72
2022-01-27,1,83
2022-01-27,2,89
2022-01-27,3,92
2022-01-27,4,90
2022-01-27,5,85
2022-01-27,6,79
2022-01-27,7,75
2022-01-27,8,74
2022-01-27,9,78
2022-01-27,10,86
2022-01-27,11,96
2022-01-27,12,108
2022-01-27,13,117
2022-01-27,14,121
2022-01-27,15,119
2022-01-27,16,111
2022-01-27,17,96
2022-01-27,18,79
2022-01-27,19,61
2022-01-27,20,46
2022-01-27,21,36
2022-01-27,22,34
2022-01-27,23,38
2022-01-28,0,47
2022-01-28,1,60
2022-01-28,2,74
2022-01-28,3,85
2022-01-28,4,93
2022-01-28,5,95
2022-01-28,6,93
2022-01-28,7,89
2022-01-28,8,84
2022-01-28,9,81
2022-01-28,10,83
2022-01-28,11,88
2022-01-28,12,97
2022-01-28,13,108
2022-01-28,14,118
2022-01-28,15,124
2022-01-28,16,123
2022-01-28,17,115
2022-01-28,18,100
2022-01-28,19,81
2022-01-28,20,59
2022-01-28,21,40
2022-01-28,22,27
2022-01-28,23,22
2022-01-29,0,25
2022-01-29,1,36
2022-01-29,2,53
2022-01-29,3,71
2022-01-29,4,87
2022-01-29,5,98
2022-01-29,6,103
2022-01-29,7,102
2022-01-29,8,96
2022-01-29,9,89
2022-01-29,10,83
2022-01-29,11,82
2022-01-29,12,87
2022-01-29,13,97
2022-01-29,14,109
2022-01-29,15,121
2022-01-29,16,129
2022-01-29,17,130
2022-01-29,18,121
2022-01-29,19,103
2022-01-29,20,80
2022-01-29,21,54
2022-01-29,22,31
2022-01-29,23,15
2022-01-30,0,10
2022-01-30,1,15
2022-01-30,2,30
2022-01-30,3,52
2022-01-30,4,75
2022-01-30,5,94
2022-01-30,6,107
2022-01-30,7,112
2022-01-30,8,108
2022-01-30,9,98
2022-01-30,10,88
2022-01-30,11,80
2022-01-30,12,78
2022-01-30,13,84
2022-01-30,14,96
2022-01-30,15,112
2022-01-30,16,128
2022-01-30,17,137
2022-01-30,18,137
2022-01-30,19,126
2022-01-30,20,104
2022-01-30,21,75
2022-01-30,22,45
2022-01-30,23,19
2022-01-31,0,3
2022-01-31,1,0
2022-01-31,2,10
2022-01-31,3,30
2022-01-31,4,57
2022-01-31,5,84
2022-01-31,6,105
2022-01-31,7,116
2022-01-31,8,117
2022-01-31,9,109
2022-01-31,10,95
2022-01-31,11,82
2022-01-31,12,73
2022-01-31,13,72
2022-01-31,14,81
2022-01-31,15,98
2022-01-31,16,118
2022-01-31,17,136
2022-01-31,18,145
2022-01-31,19,143
2022-01-31,20,127
2022-01-31,21,100
2022-01-31,22,67
2022-01-31,23,34
2022-02-01,0,8
2022-02-01,1,-6
2022-02-01,2,-5
2022-02-01,3,11
2022-02-01,4,38
2022-02-01,5,68
2022-02-01,6,96
2022-02-01,7,116
2022-02-01,8,123
2022-02-01,9,119
2022-02-01,10,105
2022-02-01,11,87
2022-02-01,12,71
2022-02-01,13,64
2022-02-01,14,67
2022-02-01,15,81
2022-02-01,16,103
2022-02-01,17,126
2022-02-01,18,144
2022-02-01,19,152
2022-02-01,20,145
2022-02-01,21,124
2022-02-01,22,92
2022-02-01,23,55
2022-02-02,0,22
2022-02-02,1,-2
2022-02-02,2,-10
2022-02-02,3,-2
2022-02-02,4,20
2022-02-02,5,51
2022-02-02,6,84
2022-02-02,7,110
2022-02-02,8,125
2022-02-02,9,126
2022-02-02,10,114
2022-02-02,11,95
2022-02-02,12,75
2022-02-02,13,60
2022-02-02,14,56
2022-02-02,15,64
2022-02-02,16,84
2022-02-02,17,109
2022-02-02,18,134
2022-02-02,19,151
2022-02-02,20,155
2022-02-02,21,143
2022-02-02,22,116
2022-02-02,23,80
2022-02-03,0,43
2022-02-03,1,12
2022-02-03,2,-6
2022-02-03,3,-7
2022-02-03,4,8
2022-02-03,5,36
2022-02-03,6,69
2022-02-03,7,100
2022-02-03,8,122
2022-02-03,9,129
2022-02-03,10,123
2022-02-03,11,105
2022-02-03,12,82
2022-02-03,13,61
2022-02-03,14,50
2022-02-03,15,50
2022-02-03,16,65
2022-02-03,17,89
2022-02-03,18,117
2022-02-03,19,141
2022-02-03,20,154
2022-02-03,21,152
2022-02-03,22,135
2022-02-03,23,104
2022-02-04,0,67
2022-02-04,1,32
2022-02-04,2,6
2022-02-04,3,-4
2022-02-04,4,3
2022-02-04,5,24
2022-02-04,6,55
2022-02-04,7,88
2022-02-04,8,115
2022-02-04,9,129
2022-02-04,10,129
2022-02-04,11,115
2022-02-04,12,92
2022-02-04,13,68
2022-02-04,14,50
2022-02-04,15,42
2022-02-04,16,49
2022-02-04,17,68
2022-02-04,18,95
2022-02-04,19,122
2022-02-04,20,143
2022-02-04,21,152
2022-02-04,22,144
2022-02-04,23,122
2022-02-05,0,90
2022-02-05,1,55
2022-02-05,2,25
2022-02-05,3,8
2022-02-05,4,5
2022-02-05,5,19
2022-02-05,6,45
2022-02-05,7,76
2022-02-05,8,105
2022-02-05,9,125
2022-02-05,10,131
2022-02-05,11,123
2022-02-05,12,104
2022-02-05,13,79
2022-02-05,14,56
2022-02-05,15,41
2022-02-05,16,39
2022-02-05,17,50
2022-02-05,18,72
2022-02-05,19,99
2022-02-05,20,124
2022-02-05,21,141
2022-02-05,22,143
2022-02-05,23,132
2022-02-06,0,108
2022-02-06,1,77
2022-02-06,2,47
2022-02-06,3,25
2022-02-06,4,16
2022-02-06,5,21
2022-02-06,6,39
2022-02-06,7,66
2022-02-06,8,95
2022-02-06,9,118
2022-02-06,10,130
2022-02-06,11,128
2022-02-06,12,114
2022-02-06,13,92
2022-02-06,14,67
2022-02-06,15,47
2022-02-06,16,37
2022-02-06,17,39
2022-02-06,18,53
2022-02-06,19,76
2022-02-06,20,100
2022-02-06,21,121
2022-02-06,22,132
2022-02-06,23,131
2022-02-07,0,117
2022-02-07,1,94
2022-02-07,2,68
2022-02-07,3,46
2022-02-07,4,31
2022-02-07,5,29
2022-02-07,6,40
2022-02-07,7,60
2022-02-07,8,85
2022-02-07,9,109
2022-02-07,10,125
2022-02-07,11,129
2022-02-07,12,122
2022-02-07,13,105
2022-02-07,14,82
2022-02-07,15,60
2022-02-07,16,43
2022-02-07,17,37
2022-02-07,18,41
2022-02-07,19,56
2022-02-07,20,76
2022-02-07,21,97
2022-02-07,22,112
2022-02-07,23,119
2022-02-08,0,116
2022-02-08,1,103
2022-02-08,2,84
2022-02-08,3,65
2022-02-08,4,50
2022-02-08,5,43
2022-02-08,6,47
2022-02-08,7,60
2022-02-08,8,79
2022-02-08,9,100
2022-02-08,10,117
2022-02-08,11,126
2022-02-08,12,126
2022-02-08,13,115
2022-02-08,14,97
2022-02-08,15,76
2022-02-08,16,57
2022-02-08,17,43
2022-02-08,18,39
2022-02-08,19,43
2022-02-08,20,56
2022-02-08,21,72
2022-02-08,22,88
2022-02-08,23,100
2022-02-09,0,105
2022-02-09,1,102
2022-02-09,2,93
2022-02-09,3,80
2022-02-09,4,68
2022-02-09,5,59
2022-02-09,6,58
2022-02-09,7,64
2022-02-09,8,76
2022-02-09,9,92
2022-02-09,10,108
2022-02-09,11,120
2022-02-09,12,124
2022-02-09,13,121
2022-02-09,14,110
2022-02-09,15,93
2022-02-09,16,75
2022-02-09,17,58
2022-02-09,18,46
2022-02-09,19,41
2022-02-09,20,43
2022-02-09,21,51
2022-02-09,22,63
2022-02-09,23,76
2022-02-10,0,86
2022-02-10,1,91
2022-02-10,2,92
2022-02-10,3,88
2022-02-10,4,82
2022-02-10,5,76
2022-02-10,6,72
2022-02-10,7,72
2022-02-10,8,78
2022-02-10,9,87
2022-02-10,10,99
2022-02-10,11,110
2022-02-10,12,118
2022-02-10,13,121
2022-02-10,14,118
2022-02-10,15,108
2022-02-10,16,94
2022-02-10,17,77
2022-02-10,18,61
2022-02-10,19,48
2022-02-10,20,40
2022-02-10,21,39
2022-02-10,22,43
2022-02-10,23,51
2022-02-11,0,62
2022-02-11,1,73
2022-02-11,2,82
2022-02-11,3,88
2022-02-11,4,90
2022-02-11,5,89
2022-02-11,6,86
2022-02-11,7,84
2022-02-11,8,84
2022-02-11,9,86
2022-02-11,10,92
2022-02-11,11,100
2022-02-11,12,109
2022-02-11,13,116
2022-02-11,14,120
2022-02-11,15,119
2022-02-11,16,111
2022-02-11,17,99
2022-02-11,18,82
2022-02-11,19,65
2022-02-11,20,48
2022-02-11,21,36
2022-02-11,22,30
2022-02-11,23,31
2022-02-12,0,39
2022-02-12,1,51
2022-02-12,2,65
2022-02-12,3,79
2022-02-12,4,90
2022-02-12,5,96
2022-02-12,6,98
2022-02-12,7,96
2022-02-12,8,92
2022-02-12,9,89
2022-02-12,10,88
2022-02-12,11,90
2022-02-12,12,97
2022-02-12,13,106
2022-02-12,14,115
2022-02-12,15,121
2022-02-12,16,123
2022-02-12,17,118
2022-02-12,18,105
2022-02-12,19,87
2022-02-12,20,66
2022-02-12,21,45
2022-02-12,22,28
2022-02-12,23,19
2022-02-13,0,19
2022-02-13,1,28
2022-02-13,2,44
2022-02-13,3,64
2022-02-13,4,83
2022-02-13,5,98
2022-02-13,6,106
2022-02-13,7,108
2022-02-13,8,103
2022-02-13,9,95
2022-02-13,10,87
2022-02-13,11,83
2022-02-13,12,84
2022-02-13,13,92
2022-02-13,14,104
2022-02-13,15,117
2022-02-13,16,127
2022-02-13,17,131
2022-02-13,18,126
2022-02-13,19,111
2022-02-13,20,89
2022-02-13,21,62
2022-02-13,22,37
2022-02-13,23,17
2022-02-14,0,8
2022-02-14,1,10
2022-02-14,2,24
2022-02-14,3,45
2022-02-14,4,70
2022-02-14,5,93
2022-02-14,6,109
2022-02-14,7,116
2022-02-14,8,114
2022-02-14,9,104
2022-02-14,10,91
2022-02-14,11,80
2022-02-14,12,74
2022-02-14,13,77
2022-02-14,14,88
2022-02-14,15,105
2022-02-14,16,122
2022-02-14,17,136
2022-02-14,18,140
2022-02-14,19,133
2022-02-14,20,114
2022-02-14,21,86
2022-02-14,22,54
2022-02-14,23,26
2022-02-15,0,6
2022-02-15,1,-1
2022-02-15,2,6
2022-02-15,3,26
2022-02-15,4,53
2022-02-15,5,82
2022-02-15,6,106
2022-02-15,7,120
2022-02-15,8,122
2022-02-15,9,114
2022-02-15,10,98
2022-02-15,11,81
2022-02-15,12,68
2022-02-15,13,64
2022-02-15,14,71
2022-02-15,15,88
2022-02-15,16,110
2022-02-15,17,131
2022-02-15,18,145
2022-02-15,19,148
2022-02-15,20,136
2022-02-15,21,111
2022-02-15,22,78
2022-02-15,23,43
2022-02-16,0,14
2022-02-16,1,-3
2022-02-16,2,-4
2022-02-16,3,10
2022-02-16,4,37
2022-02-16,5,68
2022-02-16,6,98
2022-02-16,7,120
2022-02-16,8,128
2022-02-16,9,123
2022-02-16,10,107
2022-02-16,11,86
2022-02-16,12,66
2022-02-16,13,55
2022-02-16,14,55
2022-02-16,15,68
2022-02-16,16,91
2022-02-16,17,118
2022-02-16,18,141
2022-02-16,19,153
2022-02-16,20,151
2022-02-16,21,133
2022-02-16,22,103
2022-02-16,23,66
2022-02-17,0,31
2022-02-17,1,5
2022-02-17,2,-6
2022-02-17,3,1
2022-02-17,4,22
2022-02-17,5,54
2022-02-17,6,87
2022-02-17,7,115
2022-02-17,8,130
2022-02-17,9,130
2022-02-17,10,117
2022-02-17,11,95
2022-02-17,12,70
2022-02-17,13,51
2022-02-17,14,44
2022-02-17,15,50
2022-02-17,16,70
2022-02-17,17,98
2022-02-17,18,127
2022-02-17,19,149
2022-02-17,20,157
2022-02-17,21,149
2022-02-17,22,125
2022-02-17,23,91
2022-02-18,0,53
2022-02-18,1,21
2022-02-18,2,1
2022-02-18,3,-1
2022-02-18,4,13
2022-02-18,5,41
2022-02-18,6,75
2022-02-18,7,106
2022-02-18,8,128
2022-02-18,9,135
2022-02-18,10,126
2022-02-18,11,106
2022-02-18,12,79
2022-02-18,13,54
2022-02-18,14,38
2022-02-18,15,37
2022-02-18,16,50
2022-02-18,17,75
2022-02-18,18,106
2022-02-18,19,134
2022-02-18,20,152
2022-02-18,21,154
2022-02-18,22,140
2022-02-18,23,112
2022-02-19,0,77
2022-02-19,1,42
2022-02-19,2,16
2022-02-19,3,5
2022-02-19,4,11
2022-02-19,5,32
2022-02-19,6,63
2022-02-19,7,96
2022-02-19,8,122
2022-02-19,9,135
2022-02-19,10,133
2022-02-19,11,117
2022-02-19,12,91
2022-02-19,13,63
2022-02-19,14,40
2022-02-19,15,30
2022-02-19,16,35
2022-02-19,17,54
2022-02-19,18,82
2022-02-19,19,113
2022-02-19,20,137
2022-02-19,21,149
2022-02-19,22,146
2022-02-19,23,127
2022-02-20,0,97
2022-02-20,1,64
2022-02-20,2,35
2022-02-20,3,18
2022-02-20,4,16
2022-02-20,5,29
2022-02-20,6,55
2022-02-20,7,86
2022-02-20,8,114
2022-02-20,9,132
2022-02-20,10,137
2022-02-20,11,126
2022-02-20,12,104
2022-02-20,13,76
2022-02-20,14,49
2022-02-20,15,32
2022-02-20,16,27
2022-02-20,17,38
2022-02-20,18,60
2022-02-20,19,88
2022-02-20,20,115
2022-02-20,21,134
2022-02-20,22,140
2022-02-20,23,132
2022-02-21,0,111
2022-02-21,1,84
2022-02-21,2,56
2022-02-21,3,35
2022-02-21,4,27
2022-02-21,5,33
2022-02-21,6,51
2022-02-21,7,77
2022-02-21,8,105
2022-02-21,9,126
2022-02-21,10,136
2022-02-21,11,132
2022-02-21,12,116
2022-02-21,13,91
2022-02-21,14,63
2022-02-21,15,41
2022-02-21,16,29
2022-02-21,17,29
2022-02-21,18,43
2022-02-21,19,65
2022-02-21,20,90
2022-02-21,21,112
2022-02-21,22,125
2022-02-21,23,127
2022-02-22,0,116
2022-02-22,1,97
2022-02-22,2,74
2022-02-22,3,54
2022-02-22,4,42
2022-02-22,5,42
2022-02-22,6,53
2022-02-22,7,73
2022-02-22,8,96
2022-02-22,9,118
2022-02-22,10,131
2022-02-22,11,134
2022-02-22,12,124
2022-02-22,13,105
2022-02-22,14,80
2022-02-22,15,57
2022-02-22,16,39
2022-02-22,17,31
2022-02-22,18,34
2022-02-22,19,47
