d,t,l
2020-01-26,15,65
2020-01-26,16,89
2020-01-26,17,122
2020-01-26,18,153
2020-01-26,19,172
2020-01-26,20,172
2020-01-26,21,153
2020-01-26,22,120
2020-01-26,23,80
2020-01-27,0,40
2020-01-27,1,10
2020-01-27,2,-4
2020-01-27,3,1
2020-01-27,4,24
2020-01-27,5,61
2020-01-27,6,103
2020-01-27,7,139
2020-01-27,8,159
2020-01-27,9,162
2020-01-27,10,148
2020-01-27,11,122
2020-01-27,12,92
2020-01-27,13,67
2020-01-27,14,55
2020-01-27,15,58
2020-01-27,16,75
2020-01-27,17,104
2020-01-27,18,137
2020-01-27,19,164
2020-01-27,20,173
2020-01-27,21,165
2020-01-27,22,140
2020-01-27,23,104
2020-01-28,0,65
2020-01-28,1,31
2020-01-28,2,11
2020-01-28,3,8
2020-01-28,4,22
2020-01-28,5,51
2020-01-28,6,89
2020-01-28,7,126
2020-01-28,8,152
2020-01-28,9,162
2020-01-28,10,155
2020-01-28,11,135
2020-01-28,12,107
2020-01-28,13,81
2020-01-28,14,63
2020-01-28,15,58
2020-01-28,16,68
2020-01-28,17,90
2020-01-28,18,121
2020-01-28,19,149
2020-01-28,20,167
2020-01-28,21,167
2020-01-28,22,152
2020-01-28,23,124
2020-01-29,0,88
2020-01-29,1,55
2020-01-29,2,32
2020-01-29,3,22
2020-01-29,4,28
2020-01-29,5,49
2020-01-29,6,80
2020-01-29,7,115
2020-01-29,8,143
2020-01-29,9,158
2020-01-29,10,158
2020-01-29,11,145
2020-01-29,12,122
2020-01-29,13,96
2020-01-29,14,75
2020-01-29,15,65
2020-01-29,16,66
2020-01-29,17,80
2020-01-29,18,105
2020-01-29,19,132
2020-01-29,20,153
2020-01-29,21,162
2020-01-29,22,156
2020-01-29,23,137
2020-01-30,0,108
2020-01-30,1,78
2020-01-30,2,53
2020-01-30,3,40
2020-01-30,4,39
2020-01-30,5,51
2020-01-30,6,76
2020-01-30,7,105
2020-01-30,8,132
2020-01-30,9,151
2020-01-30,10,157
2020-01-30,11,151
2020-01-30,12,134
2020-01-30,13,111
2020-01-30,14,89
2020-01-30,15,75
2020-01-30,16,69
2020-01-30,17,75
2020-01-30,18,91
2020-01-30,19,115
2020-01-30,20,136
2020-01-30,21,150
2020-01-30,22,153
2020-01-30,23,144
2020-01-31,0,124
2020-01-31,1,98
2020-01-31,2,75
2020-01-31,3,59
2020-01-31,4,53
2020-01-31,5,58
2020-01-31,6,74
2020-01-31,7,98
2020-01-31,8,123
2020-01-31,9,142
2020-01-31,10,152
2020-01-31,11,153
2020-01-31,12,143
2020-01-31,13,124
2020-01-31,14,103
2020-01-31,15,87
2020-01-31,16,76
2020-01-31,17,72
2020-01-31,18,80
2020-01-31,19,97
2020-01-31,20,116
2020-01-31,21,133
2020-01-31,22,142
2020-01-31,23,143
2020-02-01,0,133
2020-02-01,1,116
2020-02-01,2,95
2020-02-01,3,79
2020-02-01,4,69
2020-02-01,5,67
2020-02-01,6,74
2020-02-01,7,92
2020-02-01,8,113
2020-02-01,9,132
2020-02-01,10,145
2020-02-01,11,151
2020-02-01,12,148
2020-02-01,13,135
2020-02-01,14,117
2020-02-01,15,99
2020-02-01,16,84
2020-02-01,17,74
2020-02-01,18,71
2020-02-01,19,80
2020-02-01,20,95
2020-02-01,21,111
2020-02-01,22,125
2020-02-01,23,134
2020-02-02,0,135
2020-02-02,1,127
2020-02-02,2,113
2020-02-02,3,98
2020-02-02,4,86
2020-02-02,5,79
2020-02-02,6,78
2020-02-02,7,87
2020-02-02,8,103
2020-02-02,9,120
2020-02-02,10,135
2020-02-02,11,146
2020-02-02,12,149
2020-02-02,13,143
2020-02-02,14,130
2020-02-02,15,113
2020-02-02,16,95
2020-02-02,17,79
2020-02-02,18,68
2020-02-02,19,66
2020-02-02,20,73
2020-02-02,21,86
2020-02-02,22,101
2020-02-02,23,116
2020-02-03,0,127
2020-02-03,1,130
2020-02-03,2,125
2020-02-03,3,116
2020-02-03,4,104
2020-02-03,5,94
2020-02-03,6,87
2020-02-03,7,87
2020-02-03,8,95
2020-02-03,9,108
2020-02-03,10,122
2020-02-03,11,136
2020-02-03,12,145
2020-02-03,13,147
2020-02-03,14,140
2020-02-03,15,127
2020-02-03,16,109
2020-02-03,17,89
2020-02-03,18,71
2020-02-03,19,59
2020-02-03,20,56
2020-02-03,21,62
2020-02-03,22,74
2020-02-03,23,91
2020-02-04,0,108
2020-02-04,1,122
2020-02-04,2,128
2020-02-04,3,128
2020-02-04,4,122
2020-02-04,5,111
2020-02-04,6,100
2020-02-04,7,92
2020-02-04,8,92
2020-02-04,9,97
2020-02-04,10,107
2020-02-04,11,121
2020-02-04,12,134
2020-02-04,13,143
2020-02-04,14,145
2020-02-04,15,139
2020-02-04,16,126
2020-02-04,17,106
2020-02-04,18,83
2020-02-04,19,61
2020-02-04,20,47
2020-02-04,21,42
2020-02-04,22,46
2020-02-04,23,60
2020-02-05,0,80
2020-02-05,1,101
2020-02-05,2,119
2020-02-05,3,130
2020-02-05,4,134
2020-02-05,5,129
2020-02-05,6,118
2020-02-05,7,105
2020-02-05,8,95
2020-02-05,9,92
2020-02-05,10,94
2020-02-05,11,103
2020-02-05,12,117
2020-02-05,13,132
2020-02-05,14,142
2020-02-05,15,145
2020-02-05,16,141
2020-02-05,17,127
2020-02-05,18,104
2020-02-05,19,76
2020-02-05,20,52
2020-02-05,21,34
2020-02-05,22,25
2020-02-05,23,29
2020-02-06,0,46
2020-02-06,1,71
2020-02-06,2,97
2020-02-06,3,120
2020-02-06,4,137
2020-02-06,5,143
2020-02-06,6,138
2020-02-06,7,123
2020-02-06,8,108
2020-02-06,9,94
2020-02-06,10,86
2020-02-06,11,86
2020-02-06,12,96
2020-02-06,13,113
2020-02-06,14,130
2020-02-06,15,144
2020-02-06,16,151
2020-02-06,17,148
2020-02-06,18,130
2020-02-06,19,102
2020-02-06,20,70
2020-02-06,21,40
2020-02-06,22,18
2020-02-06,23,7
2020-02-07,0,13
2020-02-07,1,34
2020-02-07,2,65
2020-02-07,3,98
2020-02-07,4,127
2020-02-07,5,148
2020-02-07,6,154
2020-02-07,7,145
2020-02-07,8,127
2020-02-07,9,106
2020-02-07,10,87
2020-02-07,11,75
2020-02-07,12,75
2020-02-07,13,88
2020-02-07,14,110
2020-02-07,15,133
2020-02-07,16,152
2020-02-07,17,162
2020-02-07,18,157
2020-02-07,19,135
2020-02-07,20,100
2020-02-07,21,62
2020-02-07,22,27
2020-02-07,23,0
2020-02-08,0,-11
2020-02-08,1,0
2020-02-08,2,28
2020-02-08,3,66
2020-02-08,4,106
2020-02-08,5,141
2020-02-08,6,162
2020-02-08,7,164
2020-02-08,8,149
2020-02-08,9,125
2020-02-08,10,98
2020-02-08,11,74
2020-02-08,12,61
2020-02-08,13,65
2020-02-08,14,84
2020-02-08,15,112
2020-02-08,16,141
2020-02-08,17,165
2020-02-08,18,175
2020-02-08,19,166
2020-02-08,20,137
2020-02-08,21,96
2020-02-08,22,52
2020-02-08,23,11
2020-02-09,0,-16
2020-02-09,1,-22
2020-02-09,2,-4
2020-02-09,3,31
2020-02-09,4,77
2020-02-09,5,122
2020-02-09,6,158
2020-02-09,7,174
2020-02-09,8,169
2020-02-09,9,148
2020-02-09,10,117
2020-02-09,11,84
2020-02-09,12,59
2020-02-09,13,49
2020-02-09,14,59
2020-02-09,15,85
2020-02-09,16,120
2020-02-09,17,155
2020-02-09,18,180
2020-02-09,19,187
2020-02-09,20,170
2020-02-09,21,135
2020-02-09,22,88
2020-02-09,23,39
2020-02-10,0,-3
2020-02-10,1,-25
2020-02-10,2,-23
2020-02-10,3,2
2020-02-10,4,45
2020-02-10,5,96
2020-02-10,6,142
2020-02-10,7,173
2020-02-10,8,181
2020-02-10,9,168
2020-02-10,10,139
2020-02-10,11,102
2020-02-10,12,68
2020-02-10,13,45
2020-02-10,14,42
2020-02-10,15,60
2020-02-10,16,93
2020-02-10,17,133
2020-02-10,18,170
2020-02-10,19,192
2020-02-10,20,191
2020-02-10,21,168
2020-02-10,22,128
2020-02-10,23,77
2020-02-11,0,28
2020-02-11,1,-9
2020-02-11,2,-23
2020-02-11,3,-13
2020-02-11,4,21
2020-02-11,5,69
2020-02-11,6,120
2020-02-11,7,161
2020-02-11,8,182
2020-02-11,9,181
2020-02-11,10,160
2020-02-11,11,125
2020-02-11,12,86
2020-02-11,13,54
2020-02-11,14,38
2020-02-11,15,42
2020-02-11,16,66
2020-02-11,17,104
2020-02-11,18,147
2020-02-11,19,180
2020-02-11,20,195
2020-02-11,21,188
2020-02-11,22,160
2020-02-11,23,117
2020-02-12,0,67
2020-02-12,1,23
2020-02-12,2,-4
2020-02-12,3,-9
2020-02-12,4,9
2020-02-12,5,48
2020-02-12,6,96
2020-02-12,7,141
2020-02-12,8,172
2020-02-12,9,183
2020-02-12,10,173
2020-02-12,11,146
2020-02-12,12,109
2020-02-12,13,72
2020-02-12,14,47
2020-02-12,15,38
2020-02-12,16,48
2020-02-12,17,76
2020-02-12,18,115
2020-02-12,19,154
2020-02-12,20,180
2020-02-12,21,188
2020-02-12,22,177
2020-02-12,23,148
2020-02-13,0,107
2020-02-13,1,63
2020-02-13,2,29
2020-02-13,3,12
2020-02-13,4,14
2020-02-13,5,38
2020-02-13,6,77
2020-02-13,7,120
2020-02-13,8,155
2020-02-13,9,175
2020-02-13,10,177
2020-02-13,11,161
2020-02-13,12,131
2020-02-13,13,96
2020-02-13,14,65
2020-02-13,15,46
2020-02-13,16,42
2020-02-13,17,55
2020-02-13,18,84
2020-02-13,19,120
2020-02-13,20,151
2020-02-13,21,171
2020-02-13,22,175
2020-02-13,23,163
2020-02-14,0,136
2020-02-14,1,101
2020-02-14,2,68
2020-02-14,3,44
2020-02-14,4,34
2020-02-14,5,42
2020-02-14,6,67
2020-02-14,7,102
2020-02-14,8,135
2020-02-14,9,160
2020-02-14,10,172
2020-02-14,11,168
2020-02-14,12,149
2020-02-14,13,120
2020-02-14,14,89
2020-02-14,15,64
2020-02-14,16,49
2020-02-14,17,47
2020-02-14,18,61
2020-02-14,19,87
2020-02-14,20,115
2020-02-14,21,140
2020-02-14,22,155
2020-02-14,23,159
2020-02-15,0,150
2020-02-15,1,129
2020-02-15,2,103
2020-02-15,3,80
2020-02-15,4,63
2020-02-15,5,58
2020-02-15,6,68
2020-02-15,7,90
2020-02-15,8,118
2020-02-15,9,142
2020-02-15,10,159
2020-02-15,11,165
2020-02-15,12,158
2020-02-15,13,139
2020-02-15,14,113
2020-02-15,15,88
2020-02-15,16,66
2020-02-15,17,51
2020-02-15,18,50
2020-02-15,19,62
2020-02-15,20,82
2020-02-15,21,104
2020-02-15,22,124
2020-02-15,23,139
2020-02-16,0,145
2020-02-16,1,140
2020-02-16,2,127
2020-02-16,3,110
2020-02-16,4,94
2020-02-16,5,82
2020-02-16,6,79
2020-02-16,7,88
2020-02-16,8,105
2020-02-16,9,124
2020-02-16,10,141
2020-02-16,11,154
2020-02-16,12,157
2020-02-16,13,149
2020-02-16,14,133
2020-02-16,15,112
2020-02-16,16,89
2020-02-16,17,67
2020-02-16,18,52
2020-02-16,19,49
2020-02-16,20,57
2020-02-16,21,70
2020-02-16,22,88
2020-02-16,23,108
2020-02-17,0,125
2020-02-17,1,134
2020-02-17,2,135
2020-02-17,3,130
2020-02-17,4,119
2020-02-17,5,106
2020-02-17,6,95
2020-02-17,7,93
2020-02-17,8,99
2020-02-17,9,110
2020-02-17,10,123
2020-02-17,11,137
2020-02-17,12,148
2020-02-17,13,151
2020-02-17,14,144
2020-02-17,15,131
2020-02-17,16,112
2020-02-17,17,89
2020-02-17,18,66
2020-02-17,19,51
2020-02-17,20,45
2020-02-17,21,47
2020-02-17,22,56
2020-02-17,23,73
2020-02-18,0,95
2020-02-18,1,114
2020-02-18,2,128
2020-02-18,3,135
2020-02-18,4,134
2020-02-18,5,126
2020-02-18,6,114
2020-02-18,7,103
2020-02-18,8,99
2020-02-18,9,101
2020-02-18,10,107
2020-02-18,11,118
2020-02-18,12,131
2020-02-18,13,142
2020-02-18,14,146
2020-02-18,15,143
2020-02-18,16,132
2020-02-18,17,112
2020-02-18,18,88
2020-02-18,19,64
2020-02-18,20,46
2020-02-18,21,36
2020-02-18,22,35
2020-02-18,23,43
2020-02-19,0,62
2020-02-19,1,85
2020-02-19,2,108
2020-02-19,3,127
2020-02-19,4,138
2020-02-19,5,139
2020-02-19,6,130
2020-02-19,7,117
2020-02-19,8,105
2020-02-19,9,98
2020-02-19,10,95
2020-02-19,11,99
2020-02-19,12,110
2020-02-19,13,125
2020-02-19,14,137
2020-02-19,15,145
2020-02-19,16,144
2020-02-19,17,133
2020-02-19,18,112
2020-02-19,19,86
2020-02-19,20,60
2020-02-19,21,39
2020-02-19,22,26
2020-02-19,23,23
2020-02-20,0,33
2020-02-20,1,54
2020-02-20,2,81
2020-02-20,3,108
2020-02-20,4,130
2020-02-20,5,143
2020-02-20,6,142
2020-02-20,7,131
2020-02-20,8,115
2020-02-20,9,100
2020-02-20,10,89
2020-02-20,11,84
2020-02-20,12,89
2020-02-20,13,103
2020-02-20,14,120
2020-02-20,15,137
2020-02-20,16,147
2020-02-20,17,148
2020-02-20,18,135
2020-02-20,19,111
2020-02-20,20,82
2020-02-20,21,54
2020-02-20,22,29
2020-02-20,23,14
2020-02-21,0,13
2020-02-21,1,26
2020-02-21,2,51
2020-02-21,3,83
2020-02-21,4,115
2020-02-21,5,138
2020-02-21,6,148
2020-02-21,7,143
2020-02-21,8,128
2020-02-21,9,108
2020-02-21,10,89
2020-02-21,11,75
2020-02-21,12,71
2020-02-21,13,80
2020-02-21,14,97
2020-02-21,15,120
2020-02-21,16,141
2020-02-21,17,154
2020-02-21,18,152
2020-02-21,19,136
2020-02-21,20,108
2020-02-21,21,76
2020-02-21,22,43
2020-02-21,23,17
2020-02-22,0,4
2020-02-22,1,7
2020-02-22,2,26
2020-02-22,3,57
2020-02-22,4,94
2020-02-22,5,127
2020-02-22,6,148
2020-02-22,7,152
2020-02-22,8,141
2020-02-22,9,120
2020-02-22,10,95
2020-02-22,11,72
2020-02-22,12,59
2020-02-22,13,60
2020-02-22,14,74
2020-02-22,15,98
2020-02-22,16,126
2020-02-22,17,151
2020-02-22,18,162
2020-02-22,19,155
